Date,Campaign,Channel,Stage,Conversion_Flag,Revenue,Impressions,Clicks,Leads,CTR,CPC,CPA,Country,Device,AgeGroup,Gender,Avg_Time_on_Page_sec,Bounce_Rate,Engagement_Score,Referral_Source,Video_50%,Video_75%,Video_100%,ThruPlay_Rate
2025-10-03,Winter Campaign,Email,Added to Cart,0,0.0,762,30,13,0.0394,1.62,19.03,Germany,Mobile,25-34,Male,132.12,0.27,89.54,Email,0.91,0.92,0.95,0.0012
2025-05-08,Winter Campaign,Social Media,Added to Cart,0,0.0,390,11,1,0.0282,4.64,30.96,Germany,Desktop,35-44,Female,228.83,0.68,68.23,Email,0.3,0.7,0.98,0.0025
2025-11-07,Winter Campaign,Email,Added to Cart,0,0.0,1658,211,81,0.1273,4.55,5.93,UK,Tablet,35-44,Male,288.01,0.69,17.1,Organic,0.18,0.71,0.73,0.0004
2025-07-04,Winter Campaign,Email,Added to Cart,0,0.0,2467,384,156,0.1557,3.97,36.12,UK,Tablet,18-24,Female,278.47,0.31,32.32,Direct,0.88,0.99,1.0,0.0004
2025-08-06,Spring Sale,Referral,Signed Up,0,0.0,1151,157,27,0.1364,2.47,35.27,Australia,Desktop,45-54,Other,116.95,0.25,28.5,Email,0.59,0.61,0.64,0.0006
2025-01-27,Winter Campaign,Email,Visited Website,0,0.0,3005,253,68,0.0842,0.93,20.96,USA,Tablet,18-24,Other,222.71,0.15,24.91,Direct,0.2,0.94,0.94,0.0003
2025-05-12,Winter Campaign,Paid Ads,Visited Website,0,0.0,4145,121,53,0.0292,3.99,19.79,India,Desktop,25-34,Female,204.92,0.24,75.79,Direct,0.18,0.66,0.91,0.0002
2025-01-19,Summer Promo,Email,Signed Up,0,0.0,4584,118,14,0.0257,2.53,37.33,India,Mobile,25-34,Other,251.65,0.2,32.83,Social,0.83,0.93,0.97,0.0002
2025-05-15,Black Friday,Paid Ads,Visited Website,0,0.0,1672,316,82,0.189,4.6,14.34,UK,Tablet,18-24,Female,244.27,0.65,95.37,Social,0.11,0.22,0.47,0.0003
2024-12-24,Black Friday,Paid Ads,Visited Website,0,0.0,2978,302,117,0.1014,0.6,24.05,USA,Mobile,45-54,Other,232.35,0.35,38.87,Paid,0.55,0.97,0.98,0.0003
2025-10-26,Summer Promo,Paid Ads,Signed Up,0,0.0,1249,211,60,0.1689,4.67,36.67,USA,Tablet,25-34,Male,33.85,0.63,98.89,Paid,0.74,0.94,0.98,0.0008
2025-11-10,Black Friday,Paid Ads,Visited Website,0,0.0,1894,190,53,0.1003,1.74,46.92,USA,Desktop,45-54,Other,48.54,0.2,40.27,Direct,0.19,0.77,0.97,0.0005
2024-11-25,Summer Promo,Paid Ads,Visited Website,0,0.0,205,21,6,0.1024,4.83,49.51,Germany,Tablet,18-24,Other,120.76,0.42,56.7,Organic,0.68,0.99,0.99,0.0048
2025-09-23,Black Friday,Email,Signed Up,0,0.0,4011,692,186,0.1725,1.13,32.73,USA,Mobile,55+,Female,230.04,0.15,34.0,Direct,0.35,0.61,0.93,0.0002
2025-10-18,Spring Sale,Paid Ads,Added to Cart,0,0.0,1671,319,42,0.1909,2.4,22.93,UK,Mobile,25-34,Female,251.29,0.44,17.65,Social,0.43,0.62,0.69,0.0004
2025-05-30,Spring Sale,Social Media,Signed Up,0,0.0,2439,105,25,0.0431,0.79,33.48,UK,Tablet,35-44,Male,250.91,0.29,64.9,Social,0.77,0.98,1.0,0.0004
2025-05-09,Black Friday,Social Media,Visited Website,0,0.0,4819,708,297,0.1469,3.24,30.53,USA,Mobile,35-44,Female,200.08,0.28,81.26,Social,0.7,0.75,0.98,0.0002
2025-08-02,Summer Promo,Referral,Added to Cart,0,0.0,2531,232,115,0.0917,3.51,5.53,Germany,Mobile,18-24,Other,175.25,0.23,99.36,Organic,0.94,1.0,1.0,0.0004
2024-12-03,Winter Campaign,Paid Ads,Visited Website,0,0.0,441,80,36,0.1814,0.29,18.33,UK,Tablet,45-54,Female,243.22,0.65,81.94,Paid,0.06,0.28,0.99,0.0022
2025-05-26,Black Friday,Referral,Visited Website,0,0.0,1557,290,39,0.1863,1.58,26.7,UK,Mobile,55+,Female,253.62,0.47,47.58,Paid,0.46,0.47,0.66,0.0004
2025-09-24,Spring Sale,Referral,Purchase Completed,1,278.86,2988,411,74,0.1376,0.38,24.93,UK,Desktop,55+,Other,295.31,0.64,28.94,Email,0.58,1.0,1.0,0.0003
2024-12-23,Winter Campaign,Social Media,Signed Up,0,0.0,2707,474,172,0.1751,3.29,33.72,Australia,Tablet,55+,Other,86.46,0.54,7.62,Paid,0.45,0.72,0.99,0.0004
2025-09-23,Summer Promo,Email,Added to Cart,0,0.0,3395,194,29,0.0571,2.43,5.88,UK,Mobile,35-44,Male,178.4,0.3,61.62,Direct,0.77,0.87,0.89,0.0003
2025-09-19,Spring Sale,Social Media,Visited Website,0,0.0,3355,468,49,0.1395,0.94,48.87,Germany,Tablet,55+,Female,272.61,0.62,64.92,Direct,0.53,0.92,0.99,0.0003
2025-03-09,Summer Promo,Email,Signed Up,0,0.0,1869,213,99,0.114,4.01,23.94,Germany,Tablet,18-24,Male,51.51,0.21,8.54,Paid,0.16,0.62,0.86,0.0005
2025-04-13,Spring Sale,Email,Signed Up,0,0.0,224,37,12,0.1652,0.3,13.41,USA,Mobile,55+,Other,253.33,0.67,8.62,Email,0.06,0.74,0.99,0.0044
2024-12-10,Black Friday,Email,Visited Website,0,0.0,4288,347,35,0.0809,0.34,21.43,USA,Tablet,25-34,Male,112.18,0.32,74.21,Paid,0.58,0.95,0.95,0.0002
2025-03-03,Winter Campaign,Paid Ads,Signed Up,0,0.0,414,37,5,0.0894,2.52,35.64,Germany,Tablet,55+,Female,159.32,0.33,5.98,Organic,0.84,0.85,0.89,0.0021
2025-09-12,Summer Promo,Social Media,Visited Website,0,0.0,2313,443,183,0.1915,0.55,47.16,Germany,Desktop,45-54,Other,219.37,0.67,99.93,Organic,0.63,0.78,0.9,0.0004
2025-10-14,Spring Sale,Referral,Visited Website,0,0.0,2049,94,43,0.0459,2.05,12.07,India,Tablet,18-24,Other,146.67,0.54,62.06,Organic,0.12,0.46,0.97,0.0005
2025-10-06,Black Friday,Email,Signed Up,0,0.0,725,131,13,0.1807,2.16,33.79,USA,Mobile,18-24,Male,231.63,0.49,54.01,Direct,0.21,0.51,0.79,0.0011
2024-12-18,Black Friday,Social Media,Added to Cart,0,0.0,422,81,27,0.1919,0.7,44.47,India,Desktop,55+,Female,212.98,0.28,54.11,Email,0.2,0.84,0.91,0.0022
2025-11-05,Spring Sale,Email,Visited Website,0,0.0,1319,179,20,0.1357,0.7,33.81,Germany,Tablet,18-24,Female,44.85,0.54,37.04,Organic,0.69,0.88,0.99,0.0008
2025-07-05,Spring Sale,Social Media,Added to Cart,0,0.0,3237,400,106,0.1236,4.77,49.47,Australia,Mobile,18-24,Male,297.18,0.25,29.8,Paid,0.33,0.82,0.86,0.0003
2025-07-29,Summer Promo,Social Media,Visited Website,0,0.0,428,23,2,0.0537,2.81,46.78,India,Tablet,55+,Female,98.36,0.34,23.24,Organic,0.01,0.45,0.89,0.0021
2025-02-18,Winter Campaign,Email,Purchase Completed,1,311.35,3135,570,166,0.1818,2.42,34.07,Australia,Mobile,25-34,Other,51.71,0.51,81.3,Social,0.48,0.82,0.83,0.0003
2025-10-16,Spring Sale,Paid Ads,Added to Cart,0,0.0,4175,258,72,0.0618,4.44,14.76,USA,Desktop,35-44,Other,142.29,0.4,30.89,Paid,0.65,0.67,0.75,0.0002
2025-10-08,Black Friday,Social Media,Added to Cart,0,0.0,2958,124,36,0.0419,3.5,47.36,Germany,Tablet,55+,Female,158.03,0.35,61.56,Direct,0.36,0.49,0.62,0.0002
2025-10-11,Winter Campaign,Referral,Visited Website,0,0.0,1872,152,59,0.0812,3.95,44.59,USA,Mobile,18-24,Male,126.92,0.15,63.83,Social,0.95,0.95,0.96,0.0005
2024-12-07,Black Friday,Email,Visited Website,0,0.0,1388,209,51,0.1506,2.27,5.55,Germany,Desktop,25-34,Female,174.26,0.47,94.44,Paid,0.03,0.38,0.74,0.0005
2025-05-19,Black Friday,Email,Signed Up,0,0.0,2987,422,183,0.1413,1.01,23.07,Germany,Tablet,35-44,Other,201.73,0.6,99.38,Paid,0.93,0.94,0.95,0.0003
2024-12-26,Winter Campaign,Referral,Visited Website,0,0.0,3653,689,123,0.1886,3.3,25.17,India,Tablet,18-24,Female,163.06,0.67,44.2,Organic,0.24,0.83,0.97,0.0003
2025-05-14,Summer Promo,Email,Added to Cart,0,0.0,4971,660,326,0.1328,1.53,6.42,UK,Mobile,55+,Male,191.68,0.46,81.51,Email,0.43,0.7,0.98,0.0002
2024-12-05,Spring Sale,Referral,Purchase Completed,1,452.94,901,80,18,0.0888,3.96,41.05,Australia,Desktop,25-34,Other,252.51,0.56,15.75,Organic,0.99,0.99,1.0,0.0011
2025-01-05,Spring Sale,Paid Ads,Visited Website,0,0.0,714,132,35,0.1849,0.89,40.55,Australia,Mobile,55+,Female,59.24,0.58,25.38,Paid,0.75,0.99,0.99,0.0014
2025-10-09,Summer Promo,Social Media,Added to Cart,0,0.0,3482,74,18,0.0213,1.2,7.0,Germany,Tablet,35-44,Female,265.07,0.27,94.57,Organic,0.2,0.51,0.56,0.0002
2025-09-08,Spring Sale,Referral,Added to Cart,0,0.0,4299,87,39,0.0202,3.54,45.19,USA,Mobile,45-54,Female,97.11,0.55,33.69,Paid,0.55,0.77,0.78,0.0002
2024-12-20,Summer Promo,Referral,Added to Cart,0,0.0,920,62,23,0.0674,4.53,27.31,UK,Desktop,35-44,Male,29.44,0.56,23.68,Email,0.11,0.68,0.82,0.0009
2024-12-21,Spring Sale,Referral,Purchase Completed,1,380.66,4217,250,27,0.0593,2.03,42.47,Germany,Mobile,18-24,Other,77.32,0.14,11.81,Email,0.59,0.94,0.99,0.0002
2025-02-11,Summer Promo,Referral,Visited Website,0,0.0,2778,141,29,0.0508,0.2,33.55,USA,Tablet,25-34,Female,32.61,0.68,96.49,Social,0.09,0.66,0.66,0.0002
2025-02-18,Spring Sale,Email,Added to Cart,0,0.0,2314,400,160,0.1729,4.32,29.46,Australia,Mobile,35-44,Male,182.31,0.39,31.95,Paid,0.56,0.66,0.95,0.0004
2025-07-26,Summer Promo,Social Media,Visited Website,0,0.0,490,15,2,0.0306,3.6,20.96,India,Desktop,25-34,Other,247.42,0.26,71.31,Email,0.03,0.63,0.81,0.0017
2025-01-07,Winter Campaign,Paid Ads,Signed Up,0,0.0,4959,836,223,0.1686,3.78,5.87,Australia,Mobile,55+,Other,155.64,0.64,2.99,Direct,0.52,0.95,0.97,0.0002
2024-12-04,Spring Sale,Paid Ads,Visited Website,0,0.0,2459,461,64,0.1875,0.27,46.4,India,Tablet,45-54,Male,180.59,0.49,81.23,Paid,0.37,0.92,0.94,0.0004
2024-12-11,Summer Promo,Referral,Signed Up,0,0.0,224,35,14,0.1562,4.32,8.29,India,Mobile,18-24,Female,139.89,0.31,38.15,Direct,0.17,0.8,0.96,0.0043
2024-11-16,Winter Campaign,Email,Visited Website,0,0.0,4003,656,151,0.1639,4.0,47.78,USA,Tablet,18-24,Male,111.11,0.65,23.82,Direct,0.34,0.7,0.82,0.0002
2025-02-22,Winter Campaign,Social Media,Signed Up,0,0.0,3363,365,56,0.1085,3.44,49.23,India,Tablet,35-44,Other,79.97,0.38,19.87,Paid,0.2,0.39,0.94,0.0003
2025-07-08,Spring Sale,Email,Added to Cart,0,0.0,1226,92,14,0.075,1.63,36.21,UK,Desktop,55+,Male,109.45,0.54,82.78,Email,0.98,1.0,1.0,0.0008
2025-09-07,Winter Campaign,Paid Ads,Visited Website,0,0.0,3556,168,68,0.0472,4.41,38.41,UK,Tablet,35-44,Other,277.93,0.22,6.86,Paid,0.66,0.95,0.97,0.0003
2025-02-18,Winter Campaign,Referral,Signed Up,0,0.0,2838,289,96,0.1018,2.68,45.25,UK,Mobile,55+,Other,271.95,0.39,7.25,Email,0.93,1.0,1.0,0.0004
2025-01-08,Spring Sale,Social Media,Visited Website,0,0.0,2852,218,70,0.0764,3.02,30.37,USA,Desktop,35-44,Female,51.05,0.16,22.52,Direct,0.61,0.71,0.95,0.0003
2025-05-04,Summer Promo,Referral,Signed Up,0,0.0,1049,156,26,0.1487,2.67,42.29,USA,Tablet,18-24,Female,268.37,0.22,73.34,Direct,0.63,0.88,0.98,0.0009
2025-08-11,Winter Campaign,Social Media,Purchase Completed,1,86.62,4267,281,129,0.0659,2.29,42.73,Germany,Mobile,45-54,Female,40.13,0.28,99.92,Direct,0.32,0.41,0.89,0.0002
2025-10-06,Winter Campaign,Social Media,Signed Up,0,0.0,3379,200,46,0.0592,3.88,16.65,UK,Desktop,55+,Other,73.56,0.17,83.27,Social,0.3,0.76,0.96,0.0003
2025-04-27,Winter Campaign,Email,Added to Cart,0,0.0,2924,281,55,0.0961,3.16,5.39,Australia,Tablet,25-34,Male,212.5,0.44,92.41,Paid,0.73,0.9,0.9,0.0003
2025-10-06,Winter Campaign,Email,Added to Cart,0,0.0,4750,630,165,0.1326,3.95,6.78,USA,Desktop,25-34,Other,190.7,0.7,77.16,Email,0.58,0.64,0.83,0.0002
2025-05-17,Black Friday,Email,Added to Cart,0,0.0,3639,122,20,0.0335,3.07,13.03,UK,Mobile,18-24,Female,65.99,0.51,23.65,Direct,0.11,0.5,0.74,0.0002
2025-02-25,Black Friday,Email,Purchase Completed,1,230.39,654,52,16,0.0795,0.32,33.71,Australia,Mobile,55+,Female,137.22,0.38,12.77,Direct,0.03,0.78,0.99,0.0015
2025-10-21,Black Friday,Social Media,Added to Cart,0,0.0,3323,599,89,0.1803,1.64,19.02,UK,Desktop,18-24,Male,213.95,0.64,66.69,Organic,0.03,0.1,0.38,0.0001
2025-01-12,Spring Sale,Paid Ads,Signed Up,0,0.0,1377,46,11,0.0334,1.64,32.26,USA,Tablet,55+,Female,181.77,0.48,54.32,Paid,0.29,0.5,0.51,0.0004
2025-02-06,Winter Campaign,Email,Signed Up,0,0.0,1563,63,13,0.0403,2.4,38.94,India,Desktop,45-54,Other,202.01,0.49,98.08,Organic,0.21,0.36,0.67,0.0004
2025-01-04,Black Friday,Email,Signed Up,0,0.0,4509,839,399,0.1861,1.78,6.14,Australia,Tablet,18-24,Female,46.43,0.56,46.04,Paid,0.28,0.72,0.89,0.0002
2025-01-30,Spring Sale,Social Media,Visited Website,0,0.0,3666,515,121,0.1405,3.0,7.83,India,Mobile,35-44,Other,147.1,0.49,11.06,Direct,0.91,0.96,0.99,0.0003
2025-01-08,Winter Campaign,Email,Visited Website,0,0.0,2001,328,163,0.1639,4.63,18.08,UK,Tablet,25-34,Other,142.64,0.34,13.08,Organic,0.79,0.93,0.95,0.0005
2025-08-26,Black Friday,Paid Ads,Signed Up,0,0.0,3361,372,101,0.1107,4.62,16.53,USA,Tablet,55+,Female,187.21,0.67,50.91,Email,0.8,0.88,0.89,0.0003
2025-03-13,Winter Campaign,Social Media,Added to Cart,0,0.0,625,29,7,0.0464,1.84,25.1,Germany,Desktop,35-44,Other,276.79,0.25,82.58,Email,0.82,0.96,0.98,0.0016
2025-01-12,Summer Promo,Referral,Signed Up,0,0.0,3616,419,87,0.1159,0.43,25.74,UK,Mobile,55+,Female,146.19,0.24,26.75,Social,0.78,0.94,0.95,0.0003
2025-06-20,Summer Promo,Email,Visited Website,0,0.0,3619,225,66,0.0622,3.19,32.7,UK,Desktop,35-44,Other,108.39,0.35,62.94,Paid,0.96,0.98,0.98,0.0003
2025-07-09,Summer Promo,Referral,Visited Website,0,0.0,3279,388,50,0.1183,4.88,27.98,Australia,Desktop,35-44,Other,143.88,0.49,53.58,Social,0.85,0.92,0.99,0.0003
2025-10-15,Spring Sale,Referral,Signed Up,0,0.0,4606,654,158,0.142,1.62,12.07,India,Mobile,18-24,Male,20.61,0.56,73.63,Direct,0.96,0.97,0.99,0.0002
2025-04-09,Black Friday,Paid Ads,Signed Up,0,0.0,3739,87,40,0.0233,1.72,34.33,Germany,Desktop,18-24,Female,163.47,0.4,19.75,Social,0.18,0.79,0.94,0.0003
2025-01-07,Black Friday,Email,Visited Website,0,0.0,3217,370,116,0.115,4.91,28.31,Australia,Mobile,55+,Female,279.54,0.51,25.98,Paid,0.44,0.93,0.96,0.0003
2025-07-12,Winter Campaign,Social Media,Visited Website,0,0.0,787,131,17,0.1665,2.87,10.24,India,Mobile,18-24,Female,49.32,0.36,62.94,Direct,0.07,0.88,0.9,0.0011
2025-03-04,Black Friday,Social Media,Signed Up,0,0.0,4296,313,136,0.0729,0.47,47.94,India,Tablet,18-24,Male,277.61,0.54,55.6,Direct,0.01,0.28,0.54,0.0001
2025-07-05,Winter Campaign,Social Media,Signed Up,0,0.0,4872,373,159,0.0766,0.83,18.52,Germany,Mobile,25-34,Male,122.37,0.66,45.23,Social,0.21,0.92,0.99,0.0002
2025-05-10,Black Friday,Referral,Visited Website,0,0.0,1706,340,58,0.1993,4.7,36.26,USA,Tablet,45-54,Female,272.23,0.14,35.43,Social,0.92,0.94,0.97,0.0006
2025-09-01,Winter Campaign,Email,Added to Cart,0,0.0,281,37,17,0.1317,3.76,23.93,UK,Mobile,35-44,Other,29.95,0.55,40.37,Paid,0.44,0.54,0.83,0.003
2025-09-15,Spring Sale,Paid Ads,Visited Website,0,0.0,3970,268,67,0.0675,0.82,32.76,UK,Mobile,35-44,Male,237.51,0.39,91.21,Social,0.54,0.66,0.96,0.0002
2025-08-04,Black Friday,Paid Ads,Purchase Completed,1,126.34,1618,211,62,0.1304,2.3,42.15,UK,Tablet,25-34,Other,104.94,0.26,61.15,Paid,0.54,0.57,0.94,0.0006
2025-06-24,Winter Campaign,Referral,Added to Cart,0,0.0,4017,313,87,0.0779,3.22,6.04,Australia,Mobile,18-24,Other,242.83,0.59,81.27,Direct,0.52,0.94,0.94,0.0002
2025-09-15,Black Friday,Referral,Visited Website,0,0.0,3101,230,82,0.0742,1.6,40.27,India,Tablet,35-44,Other,124.03,0.25,90.79,Paid,0.64,0.72,0.81,0.0003
2025-09-26,Summer Promo,Paid Ads,Added to Cart,0,0.0,609,121,20,0.1987,4.33,19.95,USA,Tablet,25-34,Male,246.49,0.57,8.94,Direct,0.87,0.9,0.92,0.0015
2025-03-25,Spring Sale,Social Media,Signed Up,0,0.0,3487,629,100,0.1804,3.01,12.21,UK,Tablet,25-34,Male,193.24,0.27,70.31,Organic,0.33,0.43,0.75,0.0002
2025-04-20,Black Friday,Social Media,Signed Up,0,0.0,4994,116,34,0.0232,2.72,37.7,Australia,Desktop,25-34,Female,30.46,0.46,85.53,Social,0.74,0.94,0.96,0.0002
2025-11-05,Black Friday,Paid Ads,Visited Website,0,0.0,3724,692,131,0.1858,1.8,10.42,UK,Desktop,25-34,Other,185.66,0.55,22.28,Organic,0.88,0.99,1.0,0.0003
2025-03-22,Winter Campaign,Email,Visited Website,0,0.0,2606,345,153,0.1324,0.64,44.72,India,Tablet,45-54,Male,292.12,0.44,59.48,Email,0.85,0.86,0.89,0.0003
2025-05-25,Winter Campaign,Paid Ads,Signed Up,0,0.0,246,14,5,0.0569,3.42,37.03,India,Mobile,35-44,Female,38.56,0.47,56.21,Paid,0.26,0.68,0.92,0.0037
2025-04-21,Winter Campaign,Paid Ads,Visited Website,0,0.0,2709,67,26,0.0247,2.43,45.82,Australia,Mobile,35-44,Female,168.98,0.32,8.34,Social,0.45,0.84,0.94,0.0003
2025-07-03,Summer Promo,Email,Purchase Completed,1,57.6,3065,222,33,0.0724,0.93,9.62,UK,Mobile,35-44,Female,153.02,0.27,91.49,Organic,0.4,0.76,0.99,0.0003
2025-06-25,Summer Promo,Referral,Visited Website,0,0.0,923,174,85,0.1885,4.4,14.94,Australia,Desktop,18-24,Other,268.93,0.59,9.25,Email,0.83,0.87,0.88,0.001
2025-08-25,Spring Sale,Referral,Signed Up,0,0.0,3018,331,95,0.1097,2.42,27.66,USA,Tablet,25-34,Other,166.54,0.14,87.15,Social,0.39,0.75,0.86,0.0003
2024-11-19,Summer Promo,Social Media,Added to Cart,0,0.0,850,114,40,0.1341,4.52,27.21,Germany,Desktop,25-34,Other,109.94,0.32,70.52,Direct,0.27,0.33,0.54,0.0006
2025-01-23,Winter Campaign,Paid Ads,Purchase Completed,1,159.91,2244,205,78,0.0914,2.92,30.46,Germany,Desktop,45-54,Other,220.32,0.11,45.47,Social,0.95,0.95,0.95,0.0004
2025-11-05,Black Friday,Email,Added to Cart,0,0.0,4061,335,126,0.0825,3.46,10.24,Australia,Tablet,18-24,Female,38.02,0.67,87.59,Paid,0.57,0.93,0.99,0.0002
2025-01-26,Spring Sale,Paid Ads,Signed Up,0,0.0,3353,298,61,0.0889,1.47,27.3,UK,Tablet,55+,Male,175.37,0.34,12.55,Direct,0.81,0.98,0.98,0.0003
2025-05-02,Summer Promo,Paid Ads,Purchase Completed,1,28.75,3311,162,66,0.0489,4.45,5.18,UK,Desktop,55+,Male,256.34,0.46,18.44,Email,0.8,0.94,0.97,0.0003
2025-08-30,Summer Promo,Paid Ads,Signed Up,0,0.0,4003,242,117,0.0605,2.53,43.81,Germany,Desktop,35-44,Female,290.22,0.64,90.47,Social,0.36,0.66,0.88,0.0002
2025-05-08,Summer Promo,Referral,Visited Website,0,0.0,1355,85,37,0.0627,1.08,7.02,Australia,Tablet,55+,Male,198.65,0.37,39.93,Direct,0.7,1.0,1.0,0.0007
2025-06-17,Winter Campaign,Social Media,Signed Up,0,0.0,2506,79,27,0.0315,1.49,23.58,Australia,Tablet,35-44,Female,267.94,0.11,56.82,Social,0.61,0.95,0.99,0.0004
2025-02-18,Summer Promo,Paid Ads,Visited Website,0,0.0,4932,707,85,0.1433,0.51,9.94,Germany,Tablet,35-44,Other,226.8,0.42,66.01,Email,0.91,0.97,0.99,0.0002
2025-03-17,Black Friday,Referral,Visited Website,0,0.0,1796,234,98,0.1303,2.32,23.67,Australia,Tablet,18-24,Male,200.86,0.19,77.66,Email,0.68,0.7,0.97,0.0005
2025-08-09,Black Friday,Referral,Signed Up,0,0.0,2026,321,130,0.1584,0.98,28.96,USA,Mobile,35-44,Other,154.63,0.28,57.38,Email,0.62,0.77,0.99,0.0005
2024-12-22,Black Friday,Referral,Signed Up,0,0.0,1153,120,26,0.1041,4.41,12.54,Germany,Mobile,45-54,Female,143.48,0.17,28.28,Paid,0.22,0.87,0.89,0.0008
2025-05-15,Black Friday,Social Media,Visited Website,0,0.0,1505,158,23,0.105,0.52,48.22,Germany,Mobile,18-24,Other,262.58,0.49,44.66,Email,0.25,1.0,1.0,0.0007
2025-06-17,Winter Campaign,Paid Ads,Signed Up,0,0.0,2914,104,16,0.0357,2.29,19.89,Germany,Mobile,55+,Female,203.65,0.12,63.75,Paid,0.34,0.9,0.95,0.0003
2025-10-28,Winter Campaign,Referral,Visited Website,0,0.0,3392,417,163,0.1229,1.37,33.15,UK,Desktop,25-34,Other,225.94,0.69,39.81,Organic,0.57,0.68,0.74,0.0002
2025-03-29,Summer Promo,Referral,Added to Cart,0,0.0,4472,718,335,0.1606,2.83,22.62,USA,Tablet,25-34,Male,255.16,0.65,44.67,Social,0.9,0.94,0.98,0.0002
2025-06-05,Spring Sale,Email,Visited Website,0,0.0,931,37,13,0.0397,4.07,32.17,India,Tablet,25-34,Male,292.95,0.67,15.39,Organic,0.02,0.43,0.68,0.0007
2025-08-03,Winter Campaign,Paid Ads,Visited Website,0,0.0,1103,92,28,0.0834,2.4,43.48,Germany,Mobile,35-44,Male,174.19,0.61,18.08,Direct,0.48,0.7,0.86,0.0008
2025-04-22,Winter Campaign,Paid Ads,Visited Website,0,0.0,3015,166,53,0.0551,1.74,30.7,USA,Desktop,55+,Female,225.65,0.38,54.22,Email,0.03,0.45,0.89,0.0003
2025-08-24,Winter Campaign,Email,Signed Up,0,0.0,2491,157,72,0.063,4.95,40.45,UK,Mobile,55+,Male,48.02,0.49,6.12,Direct,0.62,0.81,0.94,0.0004
2025-07-02,Black Friday,Referral,Signed Up,0,0.0,985,114,18,0.1157,0.45,6.13,India,Desktop,45-54,Other,161.53,0.18,45.98,Organic,0.03,0.34,0.64,0.0006
2025-02-03,Summer Promo,Paid Ads,Added to Cart,0,0.0,172,7,1,0.0407,4.21,44.67,UK,Mobile,35-44,Female,95.73,0.61,94.44,Social,0.03,0.04,0.47,0.0027
2025-10-04,Black Friday,Email,Signed Up,0,0.0,3864,129,31,0.0334,4.62,24.81,UK,Tablet,55+,Male,115.49,0.67,61.98,Social,0.8,0.93,0.94,0.0002
2025-09-13,Spring Sale,Social Media,Signed Up,0,0.0,3251,371,41,0.1141,2.96,10.15,Germany,Tablet,45-54,Male,54.36,0.68,12.94,Email,0.59,0.86,0.95,0.0003
2025-05-29,Winter Campaign,Email,Signed Up,0,0.0,4187,800,306,0.1911,1.01,21.92,USA,Desktop,35-44,Male,167.78,0.43,38.21,Paid,0.82,0.93,0.93,0.0002
2025-02-22,Winter Campaign,Email,Purchase Completed,1,429.21,1058,141,29,0.1333,4.27,35.47,Australia,Mobile,25-34,Other,24.91,0.54,71.97,Direct,0.85,0.94,0.99,0.0009
2025-07-26,Summer Promo,Referral,Added to Cart,0,0.0,3845,181,61,0.0471,2.7,13.61,India,Mobile,45-54,Female,59.56,0.52,8.17,Organic,0.67,0.89,0.9,0.0002
2025-07-21,Summer Promo,Referral,Visited Website,0,0.0,4405,487,128,0.1106,1.72,27.63,UK,Desktop,18-24,Female,296.76,0.46,22.04,Paid,0.65,0.99,1.0,0.0002
2025-05-03,Black Friday,Social Media,Visited Website,0,0.0,562,82,16,0.1459,4.56,29.51,Australia,Tablet,25-34,Other,244.27,0.25,51.19,Paid,0.11,0.35,0.69,0.0012
2024-12-16,Winter Campaign,Paid Ads,Signed Up,0,0.0,953,56,17,0.0588,4.43,20.59,Germany,Mobile,25-34,Other,212.39,0.37,35.65,Direct,0.33,0.96,0.96,0.001
2025-05-23,Summer Promo,Paid Ads,Added to Cart,0,0.0,3945,345,68,0.0875,2.13,35.89,Germany,Desktop,55+,Male,208.83,0.49,77.65,Social,0.17,0.35,0.39,0.0001
2025-03-17,Winter Campaign,Referral,Added to Cart,0,0.0,959,114,28,0.1189,1.16,39.91,Germany,Desktop,25-34,Other,133.45,0.56,34.91,Organic,0.34,0.43,0.9,0.0009
2025-09-24,Winter Campaign,Referral,Signed Up,0,0.0,1827,307,131,0.168,0.85,38.5,Germany,Tablet,18-24,Other,230.46,0.51,66.65,Paid,0.04,0.69,0.74,0.0004
2024-12-31,Winter Campaign,Paid Ads,Visited Website,0,0.0,2443,329,84,0.1347,0.8,13.52,Germany,Desktop,18-24,Male,206.17,0.52,8.08,Paid,0.78,0.86,0.92,0.0004
2024-12-21,Black Friday,Email,Signed Up,0,0.0,4414,379,53,0.0859,4.59,20.7,USA,Mobile,55+,Male,38.08,0.12,75.73,Paid,0.65,0.69,0.79,0.0002
2025-02-28,Spring Sale,Referral,Visited Website,0,0.0,2697,371,126,0.1376,0.73,38.72,Germany,Desktop,55+,Female,165.89,0.29,23.62,Paid,0.78,0.86,0.99,0.0004
2025-09-23,Black Friday,Paid Ads,Signed Up,0,0.0,2589,243,81,0.0939,1.77,32.12,Germany,Mobile,18-24,Female,232.23,0.46,4.96,Social,0.45,0.48,0.97,0.0004
2025-08-29,Winter Campaign,Social Media,Added to Cart,0,0.0,2751,514,113,0.1868,0.58,18.34,Germany,Mobile,45-54,Female,108.51,0.28,59.53,Paid,0.35,0.67,0.69,0.0003
2025-04-02,Summer Promo,Referral,Visited Website,0,0.0,4296,327,83,0.0761,1.25,17.82,India,Tablet,55+,Male,287.43,0.56,89.53,Email,0.92,0.94,0.98,0.0002
