Applicant_ID,Job_Role,Source,Applied_Date,Screen_Date,Screen_Result,Interview_Date,Interview_Result,Offer_Date,Offer_Status,Join_Date,Joined
APP-10231,Frontend Developer,Careers Site,2024-04-12,2024-04-13,Failed,NaT,,NaT,,NaT,0
APP-10232,HR Executive,Naukri,2024-05-31,2024-06-03,Passed,2024-06-05,No Show,NaT,,NaT,0
APP-10233,Data Analyst,LinkedIn,2024-06-19,2024-06-21,Failed,NaT,,NaT,,NaT,0
APP-10234,Business Analyst,Referral,2024-02-08,2024-02-09,Passed,2024-02-15,Selected,2024-02-17,Accepted,2024-03-05,1
APP-10235,Data Analyst,Careers Site,2024-04-17,2024-04-23,Passed,2024-04-26,No Show,NaT,,NaT,0
APP-10236,Data Engineer,LinkedIn,2024-09-07,2024-09-12,Passed,2024-09-15,Selected,2024-09-21,Accepted,2024-10-09,1
APP-10237,Backend Developer,Referral,2024-11-13,2024-11-18,Passed,2024-11-26,Selected,2024-11-27,Declined,NaT,0
APP-10238,HR Executive,Naukri,2024-03-05,2024-03-11,Passed,2024-03-19,Selected,2024-03-23,Declined,NaT,0
APP-10239,Backend Developer,Naukri,2024-10-19,2024-10-20,Passed,2024-10-25,No Show,NaT,,NaT,0
APP-10240,Data Engineer,Referral,2024-03-13,2024-03-14,Passed,2024-03-18,Selected,2024-03-20,Declined,NaT,0
APP-10241,Frontend Developer,Referral,2024-07-16,2024-07-22,Passed,2024-07-24,Selected,2024-07-28,Accepted,2024-08-09,1
APP-10242,Backend Developer,LinkedIn,2024-05-27,2024-06-01,Passed,2024-06-06,Rejected,NaT,,NaT,0
APP-10243,HR Executive,Naukri,2024-11-25,2024-11-28,Passed,2024-12-07,Selected,2024-12-10,Declined,NaT,0
APP-10244,Frontend Developer,Careers Site,2024-01-05,2024-01-10,Passed,2024-01-17,No Show,NaT,,NaT,0
APP-10245,Backend Developer,Indeed,2024-04-08,2024-04-12,No Response,NaT,,NaT,,NaT,0
APP-10246,Backend Developer,Indeed,2024-03-01,2024-03-04,Passed,2024-03-06,Selected,2024-03-07,Accepted,2024-03-14,1
APP-10247,Backend Developer,Careers Site,2024-09-25,2024-09-30,Passed,2024-10-09,No Show,NaT,,NaT,0
APP-10248,Frontend Developer,Naukri,2024-04-07,2024-04-10,No Response,NaT,,NaT,,NaT,0
APP-10249,Frontend Developer,LinkedIn,2024-11-18,2024-11-21,Passed,2024-11-30,Selected,2024-12-02,No Response,NaT,0
APP-10250,Business Analyst,Indeed,2024-01-09,2024-01-10,Passed,2024-01-12,Selected,2024-01-18,Accepted,2024-01-27,1
APP-10251,Frontend Developer,Careers Site,2024-06-24,2024-06-26,Passed,2024-07-01,Selected,2024-07-06,No Response,NaT,0
APP-10252,Data Analyst,Naukri,2024-03-21,2024-03-23,Passed,2024-03-26,Rejected,NaT,,NaT,0
APP-10253,Data Engineer,Indeed,2024-02-25,2024-02-27,Passed,2024-02-28,No Show,NaT,,NaT,0
APP-10254,HR Executive,Naukri,2024-05-26,2024-05-30,No Response,NaT,,NaT,,NaT,0
APP-10255,Data Engineer,Careers Site,2024-02-28,2024-02-29,Passed,2024-03-09,No Show,NaT,,NaT,0
APP-10256,Business Analyst,LinkedIn,2024-07-09,2024-07-12,Failed,NaT,,NaT,,NaT,0
APP-10257,Frontend Developer,Indeed,2024-01-07,2024-01-12,No Response,NaT,,NaT,,NaT,0
APP-10258,Business Analyst,Referral,2024-11-09,2024-11-10,Passed,2024-11-17,Selected,2024-11-20,Accepted,2024-12-01,1
APP-10259,Data Engineer,Naukri,2024-03-22,2024-03-26,Passed,2024-04-02,Selected,2024-04-07,Declined,NaT,0
APP-10260,Frontend Developer,Referral,2024-04-22,2024-04-23,Passed,2024-04-25,Rejected,NaT,,NaT,0
APP-10261,HR Executive,LinkedIn,2024-06-11,2024-06-17,Passed,2024-06-24,Selected,2024-06-26,Accepted,2024-07-12,1
APP-10262,Business Analyst,Referral,2024-08-09,2024-08-14,Passed,2024-08-18,Selected,2024-08-22,Accepted,2024-09-06,1
APP-10263,Backend Developer,Referral,2024-07-10,2024-07-11,Failed,NaT,,NaT,,NaT,0
APP-10264,HR Executive,Referral,2024-07-11,2024-07-17,Passed,2024-07-19,No Show,NaT,,NaT,0
APP-10265,HR Executive,Naukri,2024-07-10,2024-07-15,Passed,2024-07-18,Rejected,NaT,,NaT,0
APP-10266,Frontend Developer,Referral,2024-01-07,2024-01-12,Passed,2024-01-18,Selected,2024-01-21,Accepted,2024-02-01,1
APP-10267,Data Engineer,Careers Site,2024-01-26,2024-01-28,Passed,2024-02-01,Selected,2024-02-06,No Response,NaT,0
APP-10268,Data Analyst,Naukri,2024-09-27,2024-10-02,Failed,NaT,,NaT,,NaT,0
APP-10269,Frontend Developer,Referral,2024-10-14,2024-10-16,Failed,NaT,,NaT,,NaT,0
APP-10270,Frontend Developer,Referral,2024-03-24,2024-03-30,Passed,2024-04-02,No Show,NaT,,NaT,0
APP-10271,Data Analyst,Naukri,2024-08-23,2024-08-27,Failed,NaT,,NaT,,NaT,0
APP-10272,Backend Developer,Careers Site,2024-10-29,2024-11-03,Passed,2024-11-09,Rejected,NaT,,NaT,0
APP-10273,HR Executive,Naukri,2024-09-13,2024-09-15,No Response,NaT,,NaT,,NaT,0
APP-10274,Data Analyst,Referral,2024-01-15,2024-01-17,Passed,2024-01-18,Rejected,NaT,,NaT,0
APP-10275,Data Engineer,Careers Site,2024-01-12,2024-01-14,No Response,NaT,,NaT,,NaT,0
APP-10276,HR Executive,Indeed,2024-07-26,2024-07-29,No Response,NaT,,NaT,,NaT,0
APP-10277,Business Analyst,Referral,2024-05-24,2024-05-29,Failed,NaT,,NaT,,NaT,0
APP-10278,Backend Developer,Referral,2024-03-19,2024-03-22,Failed,NaT,,NaT,,NaT,0
APP-10279,Data Engineer,Naukri,2024-07-17,2024-07-20,Failed,NaT,,NaT,,NaT,0
APP-10280,Business Analyst,Indeed,2024-06-29,2024-07-03,No Response,NaT,,NaT,,NaT,0
APP-10281,Data Engineer,Indeed,2024-02-15,2024-02-16,Passed,2024-02-23,Selected,2024-02-27,Accepted,2024-03-11,1
APP-10282,Data Engineer,Careers Site,2024-06-14,2024-06-15,Passed,2024-06-21,Rejected,NaT,,NaT,0
APP-10283,Data Analyst,LinkedIn,2024-04-26,2024-04-28,Failed,NaT,,NaT,,NaT,0
APP-10284,Business Analyst,LinkedIn,2024-03-04,2024-03-09,Passed,2024-03-14,Selected,2024-03-16,Accepted,2024-04-04,1
APP-10285,Data Engineer,Indeed,2024-06-14,2024-06-17,Failed,NaT,,NaT,,NaT,0
APP-10286,HR Executive,Naukri,2024-10-15,2024-10-19,Failed,NaT,,NaT,,NaT,0
APP-10287,Business Analyst,LinkedIn,2024-09-23,2024-09-29,Failed,NaT,,NaT,,NaT,0
APP-10288,Frontend Developer,Naukri,2024-02-10,2024-02-11,Passed,2024-02-17,Rejected,NaT,,NaT,0
APP-10289,Frontend Developer,Careers Site,2024-05-27,2024-05-28,Passed,2024-05-30,Selected,2024-06-01,Accepted,2024-06-14,1
APP-10290,Backend Developer,LinkedIn,2024-03-17,2024-03-21,Passed,2024-03-28,Selected,2024-03-30,Declined,NaT,0
APP-10291,Business Analyst,Indeed,2024-05-22,2024-05-24,Passed,2024-05-25,No Show,NaT,,NaT,0
APP-10292,Backend Developer,Indeed,2024-11-12,2024-11-15,No Response,NaT,,NaT,,NaT,0
APP-10293,Backend Developer,Indeed,2024-01-09,2024-01-15,Passed,2024-01-24,Rejected,NaT,,NaT,0
APP-10294,Business Analyst,Careers Site,2024-09-20,2024-09-22,Passed,2024-09-26,Selected,2024-09-29,Accepted,2024-10-14,1
APP-10295,Backend Developer,Careers Site,2024-03-24,2024-03-28,Passed,2024-04-03,Selected,2024-04-06,Accepted,2024-04-22,1
APP-10296,Business Analyst,Referral,2024-01-14,2024-01-17,Failed,NaT,,NaT,,NaT,0
APP-10297,Data Engineer,LinkedIn,2024-01-12,2024-01-16,Passed,2024-01-19,Selected,2024-01-25,Accepted,2024-02-06,1
APP-10298,Backend Developer,Careers Site,2024-08-08,2024-08-13,Failed,NaT,,NaT,,NaT,0
APP-10299,Data Engineer,Indeed,2024-11-02,2024-11-06,Passed,2024-11-08,Rejected,NaT,,NaT,0
APP-10300,Data Analyst,Referral,2024-02-06,2024-02-07,Passed,2024-02-10,Rejected,NaT,,NaT,0
APP-10301,Business Analyst,Referral,2024-04-02,2024-04-08,Passed,2024-04-09,Rejected,NaT,,NaT,0
APP-10302,Frontend Developer,LinkedIn,2024-10-31,2024-11-06,No Response,NaT,,NaT,,NaT,0
APP-10303,Data Engineer,LinkedIn,2024-01-24,2024-01-28,Passed,2024-02-01,Selected,2024-02-03,No Response,NaT,0
APP-10304,Backend Developer,Referral,2024-04-05,2024-04-06,Passed,2024-04-11,Selected,2024-04-15,No Response,NaT,0
APP-10305,HR Executive,LinkedIn,2024-09-18,2024-09-20,No Response,NaT,,NaT,,NaT,0
APP-10306,Data Analyst,Referral,2024-07-04,2024-07-10,Passed,2024-07-13,Rejected,NaT,,NaT,0
APP-10307,Data Engineer,Indeed,2024-02-09,2024-02-14,Failed,NaT,,NaT,,NaT,0
APP-10308,Data Analyst,Referral,2024-10-08,2024-10-12,No Response,NaT,,NaT,,NaT,0
APP-10309,Frontend Developer,LinkedIn,2024-03-27,2024-03-29,Passed,2024-03-31,Selected,2024-04-05,Accepted,2024-04-18,1
APP-10310,Frontend Developer,LinkedIn,2024-11-13,2024-11-19,No Response,NaT,,NaT,,NaT,0
APP-10311,Backend Developer,LinkedIn,2024-04-20,2024-04-26,Passed,2024-05-05,Rejected,NaT,,NaT,0
APP-10312,Frontend Developer,Referral,2024-08-18,2024-08-24,Failed,NaT,,NaT,,NaT,0
APP-10313,HR Executive,Referral,2024-01-28,2024-01-30,No Response,NaT,,NaT,,NaT,0
APP-10314,Business Analyst,Referral,2024-09-17,2024-09-18,Failed,NaT,,NaT,,NaT,0
APP-10315,Frontend Developer,Naukri,2024-06-12,2024-06-17,Passed,2024-06-20,Selected,2024-06-22,Accepted,2024-07-08,1
APP-10316,Backend Developer,Referral,2024-09-13,2024-09-18,Passed,2024-09-19,Selected,2024-09-25,Accepted,2024-10-08,1
APP-10317,Backend Developer,Careers Site,2024-04-16,2024-04-21,Passed,2024-04-26,Rejected,NaT,,NaT,0
APP-10318,Frontend Developer,Careers Site,2024-04-29,2024-05-03,Passed,2024-05-09,Selected,2024-05-14,Accepted,2024-06-01,1
APP-10319,Backend Developer,Naukri,2024-05-09,2024-05-10,Passed,2024-05-14,Selected,2024-05-15,Accepted,2024-05-25,1
APP-10320,HR Executive,LinkedIn,2024-09-01,2024-09-04,Passed,2024-09-05,Rejected,NaT,,NaT,0
APP-10321,HR Executive,Indeed,2024-01-12,2024-01-14,Passed,2024-01-16,No Show,NaT,,NaT,0
APP-10322,Business Analyst,LinkedIn,2024-10-25,2024-10-31,No Response,NaT,,NaT,,NaT,0
APP-10323,Data Engineer,Indeed,2024-11-01,2024-11-06,No Response,NaT,,NaT,,NaT,0
APP-10324,Business Analyst,Naukri,2024-08-10,2024-08-13,Passed,2024-08-19,Selected,2024-08-25,Accepted,2024-08-31,1
APP-10325,HR Executive,Referral,2024-08-21,2024-08-25,Failed,NaT,,NaT,,NaT,0
APP-10326,HR Executive,Referral,2024-05-08,2024-05-13,Passed,2024-05-18,No Show,NaT,,NaT,0
APP-10327,Backend Developer,Naukri,2024-06-23,2024-06-25,Failed,NaT,,NaT,,NaT,0
APP-10328,Backend Developer,Naukri,2024-04-28,2024-04-30,Passed,2024-05-02,Selected,2024-05-04,No Response,NaT,0
APP-10329,HR Executive,Careers Site,2024-08-19,2024-08-20,Passed,2024-08-28,Rejected,NaT,,NaT,0
APP-10330,Data Engineer,LinkedIn,2024-10-15,2024-10-16,Passed,2024-10-21,Rejected,NaT,,NaT,0
APP-10331,Data Analyst,Careers Site,2024-03-30,2024-04-05,Failed,NaT,,NaT,,NaT,0
APP-10332,Business Analyst,Naukri,2024-07-10,2024-07-16,Passed,2024-07-17,Selected,2024-07-22,Declined,NaT,0
APP-10333,Business Analyst,LinkedIn,2024-03-17,2024-03-18,Passed,2024-03-20,Selected,2024-03-26,No Response,NaT,0
APP-10334,Frontend Developer,Careers Site,2024-01-19,2024-01-25,No Response,NaT,,NaT,,NaT,0
APP-10335,Data Engineer,Referral,2024-10-05,2024-10-08,No Response,NaT,,NaT,,NaT,0
APP-10336,HR Executive,Naukri,2024-05-08,2024-05-14,Passed,2024-05-23,Selected,2024-05-24,Accepted,2024-06-04,1
APP-10337,Business Analyst,Naukri,2024-05-22,2024-05-27,Passed,2024-06-05,Rejected,NaT,,NaT,0
APP-10338,Backend Developer,Careers Site,2024-08-11,2024-08-12,Passed,2024-08-18,Selected,2024-08-21,Accepted,2024-09-08,1
APP-10339,Backend Developer,Referral,2024-11-25,2024-11-27,Passed,2024-11-30,Selected,2024-12-02,Accepted,2024-12-11,1
APP-10340,Backend Developer,Indeed,2024-08-08,2024-08-10,Passed,2024-08-15,Selected,2024-08-20,Accepted,2024-08-28,1
APP-10341,Data Engineer,Careers Site,2024-09-27,2024-09-30,Failed,NaT,,NaT,,NaT,0
APP-10342,HR Executive,Referral,2024-11-21,2024-11-27,Failed,NaT,,NaT,,NaT,0
APP-10343,Data Engineer,Referral,2024-01-21,2024-01-24,Passed,2024-01-29,No Show,NaT,,NaT,0
APP-10344,HR Executive,Naukri,2024-10-07,2024-10-11,No Response,NaT,,NaT,,NaT,0
APP-10345,Data Engineer,Careers Site,2024-09-27,2024-10-01,No Response,NaT,,NaT,,NaT,0
APP-10346,Frontend Developer,Referral,2024-10-01,2024-10-03,Passed,2024-10-07,Selected,2024-10-11,Declined,NaT,0
APP-10347,HR Executive,LinkedIn,2024-06-05,2024-06-09,Passed,2024-06-13,Rejected,NaT,,NaT,0
APP-10348,Data Analyst,Referral,2024-01-02,2024-01-03,No Response,NaT,,NaT,,NaT,0
APP-10349,Data Engineer,Naukri,2024-03-30,2024-03-31,Passed,2024-04-07,Rejected,NaT,,NaT,0
APP-10350,HR Executive,Indeed,2024-03-14,2024-03-19,Passed,2024-03-27,Rejected,NaT,,NaT,0
APP-10351,Backend Developer,Naukri,2024-10-24,2024-10-28,Passed,2024-11-03,Rejected,NaT,,NaT,0
APP-10352,Frontend Developer,LinkedIn,2024-06-20,2024-06-25,Passed,2024-07-02,Rejected,NaT,,NaT,0
APP-10353,Backend Developer,Referral,2024-10-03,2024-10-09,Passed,2024-10-18,Rejected,NaT,,NaT,0
APP-10354,Business Analyst,Naukri,2024-04-30,2024-05-05,No Response,NaT,,NaT,,NaT,0
APP-10355,HR Executive,Naukri,2024-05-31,2024-06-01,Passed,2024-06-06,Selected,2024-06-09,No Response,NaT,0
APP-10356,Frontend Developer,Referral,2024-06-15,2024-06-17,Failed,NaT,,NaT,,NaT,0
APP-10357,Data Engineer,Indeed,2024-06-12,2024-06-14,Passed,2024-06-16,Selected,2024-06-17,Declined,NaT,0
APP-10358,Frontend Developer,Referral,2024-08-13,2024-08-14,Passed,2024-08-15,Selected,2024-08-20,Declined,NaT,0
APP-10359,Business Analyst,Indeed,2024-06-08,2024-06-11,Passed,2024-06-20,Selected,2024-06-22,Accepted,2024-07-03,1
APP-10360,Business Analyst,Indeed,2024-03-25,2024-03-27,Passed,2024-04-02,Selected,2024-04-03,Declined,NaT,0
APP-10361,Frontend Developer,Indeed,2024-10-06,2024-10-10,Failed,NaT,,NaT,,NaT,0
APP-10362,Business Analyst,LinkedIn,2024-03-08,2024-03-10,Passed,2024-03-17,Rejected,NaT,,NaT,0
APP-10363,Business Analyst,LinkedIn,2024-02-05,2024-02-10,No Response,NaT,,NaT,,NaT,0
APP-10364,HR Executive,Indeed,2024-03-13,2024-03-14,Passed,2024-03-23,Rejected,NaT,,NaT,0
APP-10365,Backend Developer,Indeed,2024-09-25,2024-09-26,Failed,NaT,,NaT,,NaT,0
APP-10366,Backend Developer,LinkedIn,2024-01-05,2024-01-09,Passed,2024-01-14,Selected,2024-01-16,Declined,NaT,0
APP-10367,Data Analyst,Indeed,2024-10-26,2024-10-31,Passed,2024-11-06,Rejected,NaT,,NaT,0
APP-10368,HR Executive,Careers Site,2024-08-02,2024-08-06,Failed,NaT,,NaT,,NaT,0
APP-10369,HR Executive,Indeed,2024-07-27,2024-07-30,Failed,NaT,,NaT,,NaT,0
APP-10370,Backend Developer,Referral,2024-10-12,2024-10-16,Passed,2024-10-20,No Show,NaT,,NaT,0
APP-10371,Business Analyst,LinkedIn,2024-10-13,2024-10-14,Passed,2024-10-23,Rejected,NaT,,NaT,0
APP-10372,Data Analyst,Careers Site,2024-01-12,2024-01-13,Passed,2024-01-21,Rejected,NaT,,NaT,0
APP-10373,Frontend Developer,Naukri,2024-05-23,2024-05-29,Passed,2024-06-01,Selected,2024-06-06,Declined,NaT,0
APP-10374,Data Analyst,LinkedIn,2024-09-04,2024-09-08,Passed,2024-09-13,Selected,2024-09-19,Accepted,2024-09-30,1
APP-10375,Backend Developer,Referral,2024-10-14,2024-10-15,Passed,2024-10-21,Selected,2024-10-26,Accepted,2024-10-31,1
APP-10376,Business Analyst,LinkedIn,2024-05-30,2024-06-01,Passed,2024-06-10,Selected,2024-06-13,Accepted,2024-06-18,1
APP-10377,Frontend Developer,Referral,2024-11-18,2024-11-22,Passed,2024-11-26,No Show,NaT,,NaT,0
APP-10378,Business Analyst,LinkedIn,2024-09-18,2024-09-21,Failed,NaT,,NaT,,NaT,0
APP-10379,HR Executive,Indeed,2024-05-22,2024-05-28,Passed,2024-06-01,Selected,2024-06-02,Accepted,2024-06-08,1
APP-10380,Data Engineer,Referral,2024-10-17,2024-10-23,No Response,NaT,,NaT,,NaT,0
APP-10381,Backend Developer,Careers Site,2024-06-06,2024-06-12,Failed,NaT,,NaT,,NaT,0
APP-10382,Business Analyst,Indeed,2024-01-07,2024-01-11,Failed,NaT,,NaT,,NaT,0
APP-10383,Data Analyst,Careers Site,2024-06-11,2024-06-13,Passed,2024-06-16,Selected,2024-06-20,Accepted,2024-07-04,1
APP-10384,Backend Developer,Careers Site,2024-01-25,2024-01-27,Passed,2024-02-02,Selected,2024-02-08,Accepted,2024-02-18,1
APP-10385,Business Analyst,Careers Site,2024-08-25,2024-08-30,Passed,2024-09-02,Selected,2024-09-03,Declined,NaT,0
APP-10386,Data Analyst,Naukri,2024-01-25,2024-01-29,Passed,2024-02-02,Selected,2024-02-06,No Response,NaT,0
APP-10387,Backend Developer,Referral,2024-06-08,2024-06-13,Passed,2024-06-15,Rejected,NaT,,NaT,0
APP-10388,Backend Developer,Referral,2024-10-13,2024-10-16,Passed,2024-10-18,Selected,2024-10-20,Accepted,2024-10-26,1
APP-10389,Frontend Developer,Indeed,2024-09-09,2024-09-10,Passed,2024-09-19,Selected,2024-09-20,Declined,NaT,0
APP-10390,Backend Developer,LinkedIn,2024-09-19,2024-09-23,Passed,2024-09-27,No Show,NaT,,NaT,0
APP-10391,Data Engineer,Indeed,2024-09-29,2024-10-04,Passed,2024-10-08,Selected,2024-10-12,Accepted,2024-10-23,1
APP-10392,Frontend Developer,Referral,2024-06-26,2024-07-01,No Response,NaT,,NaT,,NaT,0
APP-10393,Business Analyst,Careers Site,2024-03-02,2024-03-07,Passed,2024-03-13,Rejected,NaT,,NaT,0
APP-10394,Backend Developer,Indeed,2024-08-16,2024-08-21,Failed,NaT,,NaT,,NaT,0
APP-10395,Business Analyst,Naukri,2024-07-01,2024-07-03,Passed,2024-07-08,Selected,2024-07-13,Declined,NaT,0
APP-10396,Backend Developer,LinkedIn,2024-11-09,2024-11-14,Passed,2024-11-19,Rejected,NaT,,NaT,0
APP-10397,Data Analyst,Naukri,2024-07-31,2024-08-05,Failed,NaT,,NaT,,NaT,0
APP-10398,Data Engineer,Indeed,2024-06-21,2024-06-25,Passed,2024-06-26,Selected,2024-07-01,Declined,NaT,0
APP-10399,Business Analyst,Referral,2024-07-01,2024-07-06,Passed,2024-07-10,No Show,NaT,,NaT,0
APP-10400,HR Executive,Referral,2024-04-21,2024-04-25,Failed,NaT,,NaT,,NaT,0
APP-10401,Business Analyst,Careers Site,2024-08-14,2024-08-15,Passed,2024-08-21,Selected,2024-08-23,No Response,NaT,0
APP-10402,Data Analyst,Referral,2024-04-14,2024-04-15,Failed,NaT,,NaT,,NaT,0
APP-10403,Data Analyst,Naukri,2024-05-08,2024-05-10,Passed,2024-05-11,Rejected,NaT,,NaT,0
APP-10404,Frontend Developer,Referral,2024-11-09,2024-11-13,Failed,NaT,,NaT,,NaT,0
APP-10405,Frontend Developer,Careers Site,2024-10-10,2024-10-13,Passed,2024-10-21,No Show,NaT,,NaT,0
APP-10406,Frontend Developer,Careers Site,2024-07-18,2024-07-19,Passed,2024-07-26,Selected,2024-07-29,Accepted,2024-08-14,1
APP-10407,HR Executive,LinkedIn,2024-03-27,2024-04-01,Passed,2024-04-09,Selected,2024-04-12,Declined,NaT,0
APP-10408,Data Analyst,Careers Site,2024-05-31,2024-06-01,No Response,NaT,,NaT,,NaT,0
APP-10409,Backend Developer,Referral,2024-10-03,2024-10-05,Passed,2024-10-09,Selected,2024-10-12,Declined,NaT,0
APP-10410,Data Analyst,Referral,2024-01-28,2024-01-31,Passed,2024-02-05,Selected,2024-02-11,Declined,NaT,0
APP-10411,Frontend Developer,LinkedIn,2024-11-15,2024-11-17,Passed,2024-11-18,Selected,2024-11-19,No Response,NaT,0
APP-10412,Backend Developer,Careers Site,2024-02-18,2024-02-22,Passed,2024-03-02,Rejected,NaT,,NaT,0
APP-10413,Business Analyst,Careers Site,2024-04-28,2024-05-04,No Response,NaT,,NaT,,NaT,0
APP-10414,HR Executive,Careers Site,2024-09-22,2024-09-27,Passed,2024-10-05,Selected,2024-10-10,Accepted,2024-10-29,1
APP-10415,Business Analyst,Naukri,2024-10-14,2024-10-18,Passed,2024-10-19,No Show,NaT,,NaT,0
APP-10416,Business Analyst,Careers Site,2024-07-01,2024-07-02,Passed,2024-07-11,Selected,2024-07-15,Accepted,2024-07-24,1
APP-10417,Frontend Developer,Careers Site,2024-06-20,2024-06-23,No Response,NaT,,NaT,,NaT,0
APP-10418,Backend Developer,Referral,2024-05-01,2024-05-07,No Response,NaT,,NaT,,NaT,0
APP-10419,HR Executive,Naukri,2024-09-24,2024-09-25,Passed,2024-09-30,Rejected,NaT,,NaT,0
APP-10420,Data Analyst,Indeed,2024-05-28,2024-06-03,Failed,NaT,,NaT,,NaT,0
APP-10421,Business Analyst,Naukri,2024-08-25,2024-08-29,Passed,2024-09-04,Rejected,NaT,,NaT,0
APP-10422,Frontend Developer,Referral,2024-01-22,2024-01-26,Passed,2024-01-28,Selected,2024-02-02,Declined,NaT,0
APP-10423,HR Executive,Naukri,2024-10-09,2024-10-11,Passed,2024-10-14,Selected,2024-10-18,Declined,NaT,0
APP-10424,Data Engineer,LinkedIn,2024-06-19,2024-06-24,Passed,2024-07-02,Rejected,NaT,,NaT,0
APP-10425,Data Engineer,Indeed,2024-04-27,2024-04-30,Passed,2024-05-07,Rejected,NaT,,NaT,0
APP-10426,Backend Developer,LinkedIn,2024-10-07,2024-10-12,Passed,2024-10-20,Selected,2024-10-25,No Response,NaT,0
APP-10427,HR Executive,Careers Site,2024-04-13,2024-04-16,Passed,2024-04-18,Selected,2024-04-20,Declined,NaT,0
APP-10428,Business Analyst,Careers Site,2024-10-28,2024-10-31,Passed,2024-11-09,Selected,2024-11-10,Accepted,2024-11-20,1
APP-10429,Backend Developer,Naukri,2024-08-21,2024-08-23,Failed,NaT,,NaT,,NaT,0
APP-10430,Frontend Developer,Indeed,2024-01-12,2024-01-13,Passed,2024-01-22,No Show,NaT,,NaT,0
APP-10431,Business Analyst,Referral,2024-01-20,2024-01-23,Failed,NaT,,NaT,,NaT,0
APP-10432,Backend Developer,Naukri,2024-08-10,2024-08-16,No Response,NaT,,NaT,,NaT,0
APP-10433,HR Executive,Careers Site,2024-04-10,2024-04-12,Passed,2024-04-16,Rejected,NaT,,NaT,0
APP-10434,Data Analyst,Referral,2024-01-24,2024-01-30,Passed,2024-02-04,Rejected,NaT,,NaT,0
APP-10435,Backend Developer,LinkedIn,2024-11-05,2024-11-10,Passed,2024-11-14,Selected,2024-11-19,Accepted,2024-11-30,1
APP-10436,Data Engineer,Indeed,2024-03-11,2024-03-15,Passed,2024-03-18,Selected,2024-03-20,Accepted,2024-03-28,1
APP-10437,Backend Developer,LinkedIn,2024-09-10,2024-09-12,Passed,2024-09-15,Selected,2024-09-19,Accepted,2024-10-08,1
APP-10438,Business Analyst,Careers Site,2024-07-29,2024-08-04,Failed,NaT,,NaT,,NaT,0
APP-10439,Frontend Developer,Careers Site,2024-03-16,2024-03-22,No Response,NaT,,NaT,,NaT,0
APP-10440,Business Analyst,LinkedIn,2024-04-26,2024-04-30,Passed,2024-05-04,Selected,2024-05-05,Accepted,2024-05-11,1
APP-10441,Data Engineer,Naukri,2024-11-14,2024-11-18,Passed,2024-11-27,No Show,NaT,,NaT,0
APP-10442,Backend Developer,Indeed,2024-10-27,2024-10-28,Passed,2024-11-01,Selected,2024-11-04,Declined,NaT,0
APP-10443,Frontend Developer,Careers Site,2024-02-16,2024-02-22,Failed,NaT,,NaT,,NaT,0
APP-10444,Data Analyst,Naukri,2024-05-16,2024-05-18,Passed,2024-05-27,Rejected,NaT,,NaT,0
APP-10445,Frontend Developer,LinkedIn,2024-05-17,2024-05-19,Passed,2024-05-20,Rejected,NaT,,NaT,0
APP-10446,Data Analyst,Indeed,2024-04-27,2024-05-02,Failed,NaT,,NaT,,NaT,0
APP-10447,Business Analyst,Indeed,2024-02-20,2024-02-25,Passed,2024-02-28,Selected,2024-03-02,Accepted,2024-03-11,1
APP-10448,Data Engineer,Careers Site,2024-02-18,2024-02-23,Passed,2024-02-28,Rejected,NaT,,NaT,0
APP-10449,Business Analyst,Referral,2024-03-30,2024-04-03,Passed,2024-04-10,Selected,2024-04-11,Declined,NaT,0
APP-10450,Backend Developer,Indeed,2024-04-09,2024-04-15,Passed,2024-04-24,Rejected,NaT,,NaT,0
APP-10451,Data Analyst,LinkedIn,2024-05-31,2024-06-01,No Response,NaT,,NaT,,NaT,0
APP-10452,HR Executive,Careers Site,2024-04-15,2024-04-21,Passed,2024-04-28,Selected,2024-05-02,Declined,NaT,0
APP-10453,HR Executive,LinkedIn,2024-06-30,2024-07-02,Failed,NaT,,NaT,,NaT,0
APP-10454,Frontend Developer,Careers Site,2024-03-10,2024-03-14,Passed,2024-03-18,Selected,2024-03-22,Declined,NaT,0
APP-10455,Frontend Developer,Careers Site,2024-01-21,2024-01-25,Passed,2024-02-01,Selected,2024-02-03,Declined,NaT,0
APP-10456,HR Executive,Indeed,2024-07-21,2024-07-25,Passed,2024-08-01,Selected,2024-08-03,Accepted,2024-08-21,1
APP-10457,HR Executive,LinkedIn,2024-11-08,2024-11-13,No Response,NaT,,NaT,,NaT,0
APP-10458,Business Analyst,LinkedIn,2024-03-22,2024-03-27,Failed,NaT,,NaT,,NaT,0
