Employee_ID,Department,Role,Tenure_Years,Annual_Salary,Skill,Required_Level,Current_Level,Skill_Gap,Recommend_Training_Flag,Recommended_Training,Training_Count,Last_Training_Date,Last_Training_Type,Training_Cost_USD,Predicted_Improvement_pts,Predicted_Level,Estimated_Yearly_Productivity_Value_Gain_USD,Estimated_ROI_USD,Performance_Score,Predicted_Performance_Score,Data_Generated_On
EMP-1015,Logistics,Engineer,1.8,103005,Statistics,66,55,11,1,Applied Workshop,0,,,257,6.69,61,501.57,244.57,31.87,41.16,2025-11-23
EMP-1015,Logistics,Engineer,1.8,103005,Data Visualization,71,54,17,1,Applied Workshop,0,,,434,10.02,64,751.76,317.76,31.87,41.16,2025-11-23
EMP-1015,Logistics,Engineer,1.8,103005,Machine Learning,66,77,-11,0,,1,2025-04-27 00:00:00,Online Course,0,0.0,77,0.0,0.0,31.87,41.16,2025-11-23
EMP-1015,Logistics,Engineer,1.8,103005,Domain Knowledge,46,35,11,1,Applied Workshop,0,,,247,9.86,44,739.26,492.26,31.87,41.16,2025-11-23
EMP-1015,Logistics,Engineer,1.8,103005,Communication,47,32,15,1,Soft skills workshop,0,,,74,7.58,39,568.31,494.31,31.87,41.16,2025-11-23
EMP-1015,Logistics,Engineer,1.8,103005,Project Management,56,41,15,1,Soft skills workshop,2,2022-01-16 00:00:00,Online Course,209,5.89,46,441.62,232.62,31.87,41.16,2025-11-23
EMP-1015,Logistics,Engineer,1.8,103005,ETL,70,77,-7,0,,0,,,0,0.0,77,0.0,0.0,31.87,41.16,2025-11-23
EMP-1015,Logistics,Engineer,1.8,103005,Cloud,72,65,7,0,,1,2025-02-09 00:00:00,Classroom,0,0.0,65,0.0,0.0,31.87,41.16,2025-11-23
EMP-1016,R&D,Technician,2.97,56220,Python,54,39,15,1,Technical Bootcamp / Mentorship,0,,,2143,6.62,45,496.54,-1646.46,30.0,35.01,2025-11-23
EMP-1016,R&D,Technician,2.97,56220,SQL,51,31,20,1,Technical Bootcamp / Mentorship,0,,,2448,11.0,42,825.11,-1622.89,30.0,35.01,2025-11-23
EMP-1016,R&D,Technician,2.97,56220,Statistics,44,36,8,0,,1,2022-02-10 00:00:00,Classroom,0,0.0,36,0.0,0.0,30.0,35.01,2025-11-23
EMP-1016,R&D,Technician,2.97,56220,Data Visualization,57,49,8,0,,1,2023-02-23 00:00:00,Mentoring,0,0.0,49,0.0,0.0,30.0,35.01,2025-11-23
EMP-1016,R&D,Technician,2.97,56220,Machine Learning,51,39,12,1,Technical Bootcamp / Mentorship,0,,,1261,6.38,45,478.83,-782.17,30.0,35.01,2025-11-23
EMP-1016,R&D,Technician,2.97,56220,Domain Knowledge,56,41,15,1,Applied Workshop,1,2025-08-17 00:00:00,Online Course,560,5.78,46,433.37,-126.63,30.0,35.01,2025-11-23
EMP-1016,R&D,Technician,2.97,56220,Communication,45,39,6,0,,1,2021-01-12 00:00:00,Online Course,0,0.0,39,0.0,0.0,30.0,35.01,2025-11-23
EMP-1016,R&D,Technician,2.97,56220,Project Management,54,57,-3,0,,0,,,0,0.0,57,0.0,0.0,30.0,35.01,2025-11-23
EMP-1016,R&D,Technician,2.97,56220,ETL,72,62,10,1,Technical Bootcamp / Mentorship,3,2021-03-14 00:00:00,Workshop,1145,5.42,67,406.46,-738.54,30.0,35.01,2025-11-23
EMP-1016,R&D,Technician,2.97,56220,Cloud,42,33,9,0,,1,2021-09-23 00:00:00,Mentoring,0,0.0,33,0.0,0.0,30.0,35.01,2025-11-23
EMP-1017,Quality,Engineer,4.65,61518,Python,66,49,17,1,Technical Bootcamp / Mentorship,0,,,1127,8.15,57,611.49,-515.51,34.99,37.86,2025-11-23
EMP-1017,Quality,Engineer,4.65,61518,SQL,80,72,8,0,,1,2022-04-28 00:00:00,Classroom,0,0.0,72,0.0,0.0,34.99,37.86,2025-11-23
EMP-1017,Quality,Engineer,4.65,61518,Statistics,73,60,13,1,Applied Workshop,0,,,215,5.82,65,436.15,221.15,34.99,37.86,2025-11-23
EMP-1017,Quality,Engineer,4.65,61518,Data Visualization,79,73,6,0,,2,2022-03-23 00:00:00,Workshop,0,0.0,73,0.0,0.0,34.99,37.86,2025-11-23
EMP-1017,Quality,Engineer,4.65,61518,Machine Learning,70,45,25,1,Technical Bootcamp / Mentorship,0,,,1705,12.38,57,928.16,-776.84,34.99,37.86,2025-11-23
EMP-1017,Quality,Engineer,4.65,61518,Domain Knowledge,44,29,15,1,Applied Workshop,0,,,327,12.28,41,920.92,593.92,34.99,37.86,2025-11-23
EMP-1017,Quality,Engineer,4.65,61518,Communication,54,40,14,1,Soft skills workshop,0,,,109,6.86,46,514.53,405.53,34.99,37.86,2025-11-23
EMP-1017,Quality,Engineer,4.65,61518,Project Management,55,35,20,1,Soft skills workshop,1,2025-04-25 00:00:00,Online Course,334,8.93,43,669.86,335.86,34.99,37.86,2025-11-23
EMP-1017,Quality,Engineer,4.65,61518,ETL,84,85,-1,0,,0,,,0,0.0,85,0.0,0.0,34.99,37.86,2025-11-23
EMP-1017,Quality,Engineer,4.65,61518,Cloud,71,54,17,1,Technical Bootcamp / Mentorship,0,,,1328,9.75,63,731.29,-596.71,34.99,37.86,2025-11-23
EMP-1018,Manufacturing,Operator,3.42,45000,Python,53,47,6,0,,0,,,0,0.0,47,0.0,0.0,30.76,30.0,2025-11-23
EMP-1018,Manufacturing,Operator,3.42,45000,SQL,41,26,15,1,Technical Bootcamp / Mentorship,0,,,538,10.73,36,804.47,266.47,30.76,30.0,2025-11-23
EMP-1018,Manufacturing,Operator,3.42,45000,Statistics,46,33,13,1,Applied Workshop,0,,,207,5.81,38,435.88,228.88,30.76,30.0,2025-11-23
EMP-1018,Manufacturing,Operator,3.42,45000,Data Visualization,50,30,20,1,Applied Workshop,0,,,359,11.22,41,841.56,482.56,30.76,30.0,2025-11-23
EMP-1018,Manufacturing,Operator,3.42,45000,Machine Learning,57,48,9,0,,1,2024-12-16 00:00:00,Classroom,0,0.0,48,0.0,0.0,30.76,30.0,2025-11-23
EMP-1018,Manufacturing,Operator,3.42,45000,Domain Knowledge,64,57,7,0,,2,2024-01-26 00:00:00,Mentoring,0,0.0,57,0.0,0.0,30.76,30.0,2025-11-23
EMP-1018,Manufacturing,Operator,3.42,45000,Communication,49,39,10,1,Soft skills workshop,0,,,365,10.31,49,773.6,408.6,30.76,30.0,2025-11-23
EMP-1018,Manufacturing,Operator,3.42,45000,Project Management,41,25,16,1,Soft skills workshop,2,2023-08-14 00:00:00,Online Course,207,9.54,34,715.48,508.48,30.76,30.0,2025-11-23
EMP-1018,Manufacturing,Operator,3.42,45000,ETL,62,46,16,1,Technical Bootcamp / Mentorship,0,,,1992,11.79,57,883.96,-1108.04,30.76,30.0,2025-11-23
EMP-1018,Manufacturing,Operator,3.42,45000,Cloud,42,32,10,1,Technical Bootcamp / Mentorship,0,,,1517,4.46,36,334.63,-1182.37,30.76,30.0,2025-11-23
EMP-1019,Logistics,Operator,0.34,65657,Python,43,16,27,1,Technical Bootcamp / Mentorship,3,2022-03-18 00:00:00,Mentoring,696,18.57,34,1392.86,696.86,30.0,33.19,2025-11-23
EMP-1019,Logistics,Operator,0.34,65657,SQL,49,42,7,0,,0,,,0,0.0,42,0.0,0.0,30.0,33.19,2025-11-23
EMP-1019,Logistics,Operator,0.34,65657,Statistics,55,40,15,1,Applied Workshop,0,,,785,9.49,49,711.86,-73.14,30.0,33.19,2025-11-23
EMP-1019,Logistics,Operator,0.34,65657,Data Visualization,54,46,8,0,,1,2023-02-06 00:00:00,Workshop,0,0.0,46,0.0,0.0,30.0,33.19,2025-11-23
EMP-1019,Logistics,Operator,0.34,65657,Machine Learning,57,42,15,1,Technical Bootcamp / Mentorship,1,2025-02-20 00:00:00,Workshop,727,10.66,52,799.74,72.74,30.0,33.19,2025-11-23
EMP-1019,Logistics,Operator,0.34,65657,Domain Knowledge,70,53,17,1,Applied Workshop,0,,,226,10.66,63,799.49,573.49,30.0,33.19,2025-11-23
EMP-1019,Logistics,Operator,0.34,65657,Communication,48,30,18,1,Soft skills workshop,0,,,242,8.57,38,642.83,400.83,30.0,33.19,2025-11-23
EMP-1019,Logistics,Operator,0.34,65657,Project Management,59,38,21,1,Soft skills workshop,2,2021-04-23 00:00:00,Workshop,276,14.32,52,1074.07,798.07,30.0,33.19,2025-11-23
EMP-1019,Logistics,Operator,0.34,65657,ETL,61,51,10,1,Technical Bootcamp / Mentorship,0,,,1588,3.52,54,263.8,-1324.2,30.0,33.19,2025-11-23
EMP-1019,Logistics,Operator,0.34,65657,Cloud,47,32,15,1,Technical Bootcamp / Mentorship,2,2021-07-22 00:00:00,On-the-job,1140,7.34,39,550.73,-589.27,30.0,33.19,2025-11-23
EMP-1020,R&D,Engineer,4.48,80313,Python,77,79,-2,0,,0,,,0,0.0,79,0.0,0.0,45.37,36.54,2025-11-23
EMP-1020,R&D,Engineer,4.48,80313,SQL,85,54,31,1,Technical Bootcamp / Mentorship,0,,,1326,18.52,72,1389.04,63.04,45.37,36.54,2025-11-23
EMP-1020,R&D,Engineer,4.48,80313,Statistics,69,57,12,1,Applied Workshop,0,,,290,10.07,67,755.29,465.29,45.37,36.54,2025-11-23
EMP-1020,R&D,Engineer,4.48,80313,Data Visualization,71,65,6,0,,0,,,0,0.0,65,0.0,0.0,45.37,36.54,2025-11-23
EMP-1020,R&D,Engineer,4.48,80313,Machine Learning,74,65,9,0,,0,,,0,0.0,65,0.0,0.0,45.37,36.54,2025-11-23
EMP-1020,R&D,Engineer,4.48,80313,Domain Knowledge,40,22,18,1,Applied Workshop,1,2023-10-31 00:00:00,Mentoring,645,9.1,31,682.42,37.42,45.37,36.54,2025-11-23
EMP-1020,R&D,Engineer,4.48,80313,Communication,53,51,2,0,,0,,,0,0.0,51,0.0,0.0,45.37,36.54,2025-11-23
EMP-1020,R&D,Engineer,4.48,80313,Project Management,48,44,4,0,,0,,,0,0.0,44,0.0,0.0,45.37,36.54,2025-11-23
EMP-1020,R&D,Engineer,4.48,80313,ETL,74,62,12,1,Technical Bootcamp / Mentorship,0,,,1999,7.84,69,587.9,-1411.1,45.37,36.54,2025-11-23
EMP-1020,R&D,Engineer,4.48,80313,Cloud,85,83,2,0,,1,2024-05-19 00:00:00,Workshop,0,0.0,83,0.0,0.0,45.37,36.54,2025-11-23
EMP-1021,Procurement,Engineer,2.77,73935,Python,69,61,8,0,,0,,,0,0.0,61,0.0,0.0,45.07,45.43,2025-11-23
EMP-1021,Procurement,Engineer,2.77,73935,SQL,68,54,14,1,Technical Bootcamp / Mentorship,0,,,1826,9.74,63,730.76,-1095.24,45.07,45.43,2025-11-23
EMP-1021,Procurement,Engineer,2.77,73935,Statistics,72,70,2,0,,0,,,0,0.0,70,0.0,0.0,45.07,45.43,2025-11-23
EMP-1021,Procurement,Engineer,2.77,73935,Data Visualization,71,58,13,1,Applied Workshop,0,,,634,7.36,65,552.04,-81.96,45.07,45.43,2025-11-23
EMP-1021,Procurement,Engineer,2.77,73935,Machine Learning,84,72,12,1,Technical Bootcamp / Mentorship,0,,,1473,10.41,82,780.92,-692.08,45.07,45.43,2025-11-23
EMP-1021,Procurement,Engineer,2.77,73935,Domain Knowledge,58,62,-4,0,,1,2022-10-26 00:00:00,Workshop,0,0.0,62,0.0,0.0,45.07,45.43,2025-11-23
EMP-1021,Procurement,Engineer,2.77,73935,Communication,52,40,12,1,Soft skills workshop,1,2022-03-08 00:00:00,Mentoring,180,9.11,49,683.3,503.3,45.07,45.43,2025-11-23
EMP-1021,Procurement,Engineer,2.77,73935,Project Management,56,41,15,1,Soft skills workshop,0,,,330,6.38,47,478.29,148.29,45.07,45.43,2025-11-23
EMP-1021,Procurement,Engineer,2.77,73935,ETL,79,55,24,1,Technical Bootcamp / Mentorship,0,,,1775,16.51,71,1238.5,-536.5,45.07,45.43,2025-11-23
EMP-1021,Procurement,Engineer,2.77,73935,Cloud,84,62,22,1,Technical Bootcamp / Mentorship,1,2021-05-17 00:00:00,Workshop,2400,11.28,73,846.08,-1553.92,45.07,45.43,2025-11-23
EMP-1022,Manufacturing,Supervisor,0.04,90782,Python,44,32,12,1,Technical Bootcamp / Mentorship,0,,,1900,7.3,39,547.3,-1352.7,30.0,30.0,2025-11-23
EMP-1022,Manufacturing,Supervisor,0.04,90782,SQL,52,30,22,1,Technical Bootcamp / Mentorship,1,2024-08-18 00:00:00,Mentoring,951,13.54,43,1015.54,64.54,30.0,30.0,2025-11-23
EMP-1022,Manufacturing,Supervisor,0.04,90782,Statistics,44,19,25,1,Applied Workshop,0,,,762,9.39,28,704.07,-57.93,30.0,30.0,2025-11-23
EMP-1022,Manufacturing,Supervisor,0.04,90782,Data Visualization,43,30,13,1,Applied Workshop,3,2023-03-20 00:00:00,Online Course,295,8.08,38,606.28,311.28,30.0,30.0,2025-11-23
EMP-1022,Manufacturing,Supervisor,0.04,90782,Machine Learning,51,39,12,1,Technical Bootcamp / Mentorship,0,,,526,6.85,45,513.84,-12.16,30.0,30.0,2025-11-23
EMP-1022,Manufacturing,Supervisor,0.04,90782,Domain Knowledge,76,53,23,1,Applied Workshop,0,,,743,12.02,65,901.13,158.13,30.0,30.0,2025-11-23
EMP-1022,Manufacturing,Supervisor,0.04,90782,Communication,74,73,1,0,,0,,,0,0.0,73,0.0,0.0,30.0,30.0,2025-11-23
EMP-1022,Manufacturing,Supervisor,0.04,90782,Project Management,73,54,19,1,Soft skills workshop,1,2021-09-07 00:00:00,Mentoring,246,8.77,62,657.94,411.94,30.0,30.0,2025-11-23
EMP-1022,Manufacturing,Supervisor,0.04,90782,ETL,46,30,16,1,Technical Bootcamp / Mentorship,1,2025-11-19 00:00:00,Mentoring,1596,11.92,41,893.97,-702.03,30.0,30.0,2025-11-23
EMP-1022,Manufacturing,Supervisor,0.04,90782,Cloud,53,37,16,1,Technical Bootcamp / Mentorship,0,,,2459,10.49,47,786.9,-1672.1,30.0,30.0,2025-11-23
EMP-1023,Logistics,Manager,2.08,107271,Python,44,28,16,1,Technical Bootcamp / Mentorship,0,,,1117,8.39,36,628.9,-488.1,30.0,38.55,2025-11-23
EMP-1023,Logistics,Manager,2.08,107271,SQL,46,44,2,0,,1,2025-05-16 00:00:00,On-the-job,0,0.0,44,0.0,0.0,30.0,38.55,2025-11-23
EMP-1023,Logistics,Manager,2.08,107271,Statistics,41,23,18,1,Applied Workshop,1,2023-08-24 00:00:00,Online Course,335,11.1,34,832.85,497.85,30.0,38.55,2025-11-23
EMP-1023,Logistics,Manager,2.08,107271,Data Visualization,41,30,11,1,Applied Workshop,1,2023-04-22 00:00:00,On-the-job,477,6.16,36,462.34,-14.66,30.0,38.55,2025-11-23
EMP-1023,Logistics,Manager,2.08,107271,Machine Learning,55,51,4,0,,0,,,0,0.0,51,0.0,0.0,30.0,38.55,2025-11-23
EMP-1023,Logistics,Manager,2.08,107271,Domain Knowledge,72,78,-6,0,,1,2025-09-24 00:00:00,Workshop,0,0.0,78,0.0,0.0,30.0,38.55,2025-11-23
EMP-1023,Logistics,Manager,2.08,107271,Communication,83,44,39,1,Soft skills workshop,1,2023-12-28 00:00:00,Mentoring,314,20.0,64,1500.0,1186.0,30.0,38.55,2025-11-23
EMP-1023,Logistics,Manager,2.08,107271,Project Management,79,70,9,0,,0,,,0,0.0,70,0.0,0.0,30.0,38.55,2025-11-23
EMP-1023,Logistics,Manager,2.08,107271,ETL,53,32,21,1,Technical Bootcamp / Mentorship,1,2023-11-16 00:00:00,Online Course,1615,10.82,42,811.84,-803.16,30.0,38.55,2025-11-23
EMP-1023,Logistics,Manager,2.08,107271,Cloud,42,30,12,1,Technical Bootcamp / Mentorship,0,,,1281,6.16,36,462.24,-818.76,30.0,38.55,2025-11-23
EMP-1024,Manufacturing,Analyst,3.69,61698,Python,82,77,5,0,,2,2025-05-29 00:00:00,On-the-job,0,0.0,77,0.0,0.0,39.36,43.6,2025-11-23
EMP-1024,Manufacturing,Analyst,3.69,61698,SQL,72,70,2,0,,0,,,0,0.0,70,0.0,0.0,39.36,43.6,2025-11-23
EMP-1024,Manufacturing,Analyst,3.69,61698,Statistics,72,55,17,1,Applied Workshop,1,2021-08-26 00:00:00,Mentoring,519,11.17,66,837.71,318.71,39.36,43.6,2025-11-23
EMP-1024,Manufacturing,Analyst,3.69,61698,Data Visualization,76,62,14,1,Applied Workshop,0,,,714,7.87,69,590.17,-123.83,39.36,43.6,2025-11-23
EMP-1024,Manufacturing,Analyst,3.69,61698,Machine Learning,72,65,7,0,,0,,,0,0.0,65,0.0,0.0,39.36,43.6,2025-11-23
EMP-1024,Manufacturing,Analyst,3.69,61698,Domain Knowledge,40,24,16,1,Applied Workshop,0,,,569,10.45,34,783.54,214.54,39.36,43.6,2025-11-23
EMP-1024,Manufacturing,Analyst,3.69,61698,Communication,58,45,13,1,Soft skills workshop,1,2023-10-10 00:00:00,Classroom,283,10.62,55,796.83,513.83,39.36,43.6,2025-11-23
EMP-1024,Manufacturing,Analyst,3.69,61698,Project Management,52,38,14,1,Soft skills workshop,0,,,245,7.89,45,591.71,346.71,39.36,43.6,2025-11-23
EMP-1024,Manufacturing,Analyst,3.69,61698,ETL,65,61,4,0,,0,,,0,0.0,61,0.0,0.0,39.36,43.6,2025-11-23
EMP-1024,Manufacturing,Analyst,3.69,61698,Cloud,69,64,5,0,,0,,,0,0.0,64,0.0,0.0,39.36,43.6,2025-11-23
EMP-1025,Manufacturing,Manager,3.65,87801,Python,48,41,7,0,,0,,,0,0.0,41,0.0,0.0,33.74,45.23,2025-11-23
EMP-1025,Manufacturing,Manager,3.65,87801,SQL,41,34,7,0,,1,2023-09-13 00:00:00,On-the-job,0,0.0,34,0.0,0.0,33.74,45.23,2025-11-23
EMP-1025,Manufacturing,Manager,3.65,87801,Statistics,55,42,13,1,Applied Workshop,2,2024-01-04 00:00:00,Online Course,590,11.08,53,831.16,241.16,33.74,45.23,2025-11-23
EMP-1025,Manufacturing,Manager,3.65,87801,Data Visualization,55,49,6,0,,1,2021-10-16 00:00:00,On-the-job,0,0.0,49,0.0,0.0,33.74,45.23,2025-11-23
EMP-1025,Manufacturing,Manager,3.65,87801,Machine Learning,59,46,13,1,Technical Bootcamp / Mentorship,1,2023-07-25 00:00:00,On-the-job,507,5.95,51,446.53,-60.47,33.74,45.23,2025-11-23
EMP-1025,Manufacturing,Manager,3.65,87801,Domain Knowledge,84,73,11,1,Applied Workshop,1,2022-10-02 00:00:00,On-the-job,585,6.85,79,513.96,-71.04,33.74,45.23,2025-11-23
EMP-1025,Manufacturing,Manager,3.65,87801,Communication,70,66,4,0,,0,,,0,0.0,66,0.0,0.0,33.74,45.23,2025-11-23
EMP-1025,Manufacturing,Manager,3.65,87801,Project Management,67,62,5,0,,3,2023-04-25 00:00:00,Workshop,0,0.0,62,0.0,0.0,33.74,45.23,2025-11-23
EMP-1025,Manufacturing,Manager,3.65,87801,ETL,54,40,14,1,Technical Bootcamp / Mentorship,2,2025-01-06 00:00:00,Classroom,721,4.99,44,374.27,-346.73,33.74,45.23,2025-11-23
EMP-1025,Manufacturing,Manager,3.65,87801,Cloud,43,22,21,1,Technical Bootcamp / Mentorship,0,,,1260,11.53,33,864.7,-395.3,33.74,45.23,2025-11-23
EMP-1026,R&D,Supervisor,1.65,108757,Python,53,38,15,1,Technical Bootcamp / Mentorship,1,2021-03-24 00:00:00,Online Course,2445,10.08,48,756.13,-1688.87,30.0,35.0,2025-11-23
EMP-1026,R&D,Supervisor,1.65,108757,SQL,59,48,11,1,Technical Bootcamp / Mentorship,2,2024-10-30 00:00:00,Online Course,1565,5.05,53,378.53,-1186.47,30.0,35.0,2025-11-23
EMP-1026,R&D,Supervisor,1.65,108757,Statistics,45,46,-1,0,,0,,,0,0.0,46,0.0,0.0,30.0,35.0,2025-11-23
EMP-1026,R&D,Supervisor,1.65,108757,Data Visualization,47,32,15,1,Applied Workshop,1,2021-11-30 00:00:00,Online Course,645,8.41,40,630.56,-14.44,30.0,35.0,2025-11-23
EMP-1026,R&D,Supervisor,1.65,108757,Machine Learning,43,32,11,1,Technical Bootcamp / Mentorship,1,2022-11-26 00:00:00,Mentoring,1562,10.02,42,751.59,-810.41,30.0,35.0,2025-11-23
EMP-1026,R&D,Supervisor,1.65,108757,Domain Knowledge,81,48,33,1,Applied Workshop,1,2022-10-23 00:00:00,Online Course,238,18.81,66,1410.62,1172.62,30.0,35.0,2025-11-23
EMP-1026,R&D,Supervisor,1.65,108757,Communication,84,65,19,1,Soft skills workshop,0,,,368,11.88,76,890.76,522.76,30.0,35.0,2025-11-23
EMP-1026,R&D,Supervisor,1.65,108757,Project Management,68,66,2,0,,0,,,0,0.0,66,0.0,0.0,30.0,35.0,2025-11-23
EMP-1026,R&D,Supervisor,1.65,108757,ETL,51,57,-6,0,,0,,,0,0.0,57,0.0,0.0,30.0,35.0,2025-11-23
EMP-1026,R&D,Supervisor,1.65,108757,Cloud,54,40,14,1,Technical Bootcamp / Mentorship,0,,,1714,8.86,48,664.5,-1049.5,30.0,35.0,2025-11-23
EMP-1027,Procurement,Engineer,5.06,90572,Python,83,87,-4,0,,0,,,0,0.0,87,0.0,0.0,39.23,53.47,2025-11-23
EMP-1027,Procurement,Engineer,5.06,90572,SQL,71,60,11,1,Technical Bootcamp / Mentorship,0,,,1269,10.94,70,820.64,-448.36,39.23,53.47,2025-11-23
EMP-1027,Procurement,Engineer,5.06,90572,Statistics,66,52,14,1,Applied Workshop,1,2025-05-27 00:00:00,Online Course,580,8.19,60,614.17,34.17,39.23,53.47,2025-11-23
EMP-1027,Procurement,Engineer,5.06,90572,Data Visualization,81,62,19,1,Applied Workshop,0,,,227,10.54,72,790.6,563.6,39.23,53.47,2025-11-23
EMP-1027,Procurement,Engineer,5.06,90572,Machine Learning,65,47,18,1,Technical Bootcamp / Mentorship,0,,,1464,11.7,58,877.81,-586.19,39.23,53.47,2025-11-23
EMP-1027,Procurement,Engineer,5.06,90572,Domain Knowledge,52,36,16,1,Applied Workshop,0,,,509,8.98,44,673.62,164.62,39.23,53.47,2025-11-23
EMP-1027,Procurement,Engineer,5.06,90572,Communication,60,45,15,1,Soft skills workshop,1,2024-10-18 00:00:00,Classroom,65,10.66,55,799.4,734.4,39.23,53.47,2025-11-23
EMP-1027,Procurement,Engineer,5.06,90572,Project Management,56,39,17,1,Soft skills workshop,1,2025-05-14 00:00:00,Mentoring,227,10.16,49,762.22,535.22,39.23,53.47,2025-11-23
EMP-1027,Procurement,Engineer,5.06,90572,ETL,75,66,9,0,,1,2025-05-01 00:00:00,Mentoring,0,0.0,66,0.0,0.0,39.23,53.47,2025-11-23
EMP-1027,Procurement,Engineer,5.06,90572,Cloud,77,85,-8,0,,2,2022-03-21 00:00:00,On-the-job,0,0.0,85,0.0,0.0,39.23,53.47,2025-11-23
EMP-1028,Procurement,Technician,1.32,66325,Python,55,45,10,1,Technical Bootcamp / Mentorship,3,2023-05-09 00:00:00,Workshop,504,7.62,52,571.61,67.61,34.55,30.0,2025-11-23
EMP-1028,Procurement,Technician,1.32,66325,SQL,56,40,16,1,Technical Bootcamp / Mentorship,1,2024-09-09 00:00:00,Mentoring,1267,5.3,45,397.23,-869.77,34.55,30.0,2025-11-23
EMP-1028,Procurement,Technician,1.32,66325,Statistics,58,34,24,1,Applied Workshop,0,,,650,15.42,49,1156.79,506.79,34.55,30.0,2025-11-23
EMP-1028,Procurement,Technician,1.32,66325,Data Visualization,48,33,15,1,Applied Workshop,0,,,556,9.41,42,706.01,150.01,34.55,30.0,2025-11-23
EMP-1028,Procurement,Technician,1.32,66325,Machine Learning,42,37,5,0,,1,2025-06-17 00:00:00,Mentoring,0,0.0,37,0.0,0.0,34.55,30.0,2025-11-23
EMP-1028,Procurement,Technician,1.32,66325,Domain Knowledge,60,44,16,1,Applied Workshop,0,,,453,9.82,53,736.28,283.28,34.55,30.0,2025-11-23
EMP-1028,Procurement,Technician,1.32,66325,Communication,42,40,2,0,,0,,,0,0.0,40,0.0,0.0,34.55,30.0,2025-11-23
EMP-1028,Procurement,Technician,1.32,66325,Project Management,60,38,22,1,Soft skills workshop,1,2024-07-26 00:00:00,Classroom,335,12.86,50,964.71,629.71,34.55,30.0,2025-11-23
EMP-1028,Procurement,Technician,1.32,66325,ETL,65,54,11,1,Technical Bootcamp / Mentorship,0,,,655,8.84,62,662.7,7.7,34.55,30.0,2025-11-23
EMP-1028,Procurement,Technician,1.32,66325,Cloud,51,45,6,0,,0,,,0,0.0,45,0.0,0.0,34.55,30.0,2025-11-23
EMP-1029,Manufacturing,Operator,3.66,76169,Python,42,33,9,0,,0,,,0,0.0,33,0.0,0.0,30.66,30.0,2025-11-23
EMP-1029,Manufacturing,Operator,3.66,76169,SQL,50,38,12,1,Technical Bootcamp / Mentorship,0,,,554,8.35,46,626.53,72.53,30.66,30.0,2025-11-23
EMP-1029,Manufacturing,Operator,3.66,76169,Statistics,41,17,24,1,Applied Workshop,0,,,587,14.09,31,1056.83,469.83,30.66,30.0,2025-11-23
EMP-1029,Manufacturing,Operator,3.66,76169,Data Visualization,49,35,14,1,Applied Workshop,0,,,204,10.95,45,821.05,617.05,30.66,30.0,2025-11-23
EMP-1029,Manufacturing,Operator,3.66,76169,Machine Learning,50,42,8,0,,0,,,0,0.0,42,0.0,0.0,30.66,30.0,2025-11-23
EMP-1029,Manufacturing,Operator,3.66,76169,Domain Knowledge,59,38,21,1,Applied Workshop,1,2024-11-12 00:00:00,Online Course,300,11.42,49,856.13,556.13,30.66,30.0,2025-11-23
EMP-1029,Manufacturing,Operator,3.66,76169,Communication,57,41,16,1,Soft skills workshop,0,,,123,9.8,50,734.65,611.65,30.66,30.0,2025-11-23
EMP-1029,Manufacturing,Operator,3.66,76169,Project Management,50,33,17,1,Soft skills workshop,0,,,365,13.4,46,1004.8,639.8,30.66,30.0,2025-11-23
EMP-1029,Manufacturing,Operator,3.66,76169,ETL,59,41,18,1,Technical Bootcamp / Mentorship,0,,,2489,6.23,47,466.99,-2022.01,30.66,30.0,2025-11-23
EMP-1029,Manufacturing,Operator,3.66,76169,Cloud,48,44,4,0,,0,,,0,0.0,44,0.0,0.0,30.66,30.0,2025-11-23
EMP-1030,Quality,Engineer,2.04,75493,Python,81,56,25,1,Technical Bootcamp / Mentorship,3,2022-11-05 00:00:00,Mentoring,836,16.31,72,1223.47,387.47,37.07,41.17,2025-11-23
EMP-1030,Quality,Engineer,2.04,75493,SQL,67,49,18,1,Technical Bootcamp / Mentorship,2,2021-12-07 00:00:00,Mentoring,1184,6.84,55,513.11,-670.89,37.07,41.17,2025-11-23
EMP-1030,Quality,Engineer,2.04,75493,Statistics,67,55,12,1,Applied Workshop,1,2022-03-11 00:00:00,Workshop,669,5.4,60,404.69,-264.31,37.07,41.17,2025-11-23
EMP-1030,Quality,Engineer,2.04,75493,Data Visualization,83,83,0,0,,1,2022-06-01 00:00:00,Classroom,0,0.0,83,0.0,0.0,37.07,41.17,2025-11-23
EMP-1030,Quality,Engineer,2.04,75493,Machine Learning,81,58,23,1,Technical Bootcamp / Mentorship,3,2024-03-09 00:00:00,Workshop,575,14.28,72,1071.14,496.14,37.07,41.17,2025-11-23
EMP-1030,Quality,Engineer,2.04,75493,Domain Knowledge,50,40,10,1,Applied Workshop,0,,,726,5.31,45,398.52,-327.48,37.07,41.17,2025-11-23
EMP-1030,Quality,Engineer,2.04,75493,Communication,51,40,11,1,Soft skills workshop,1,2023-05-14 00:00:00,Mentoring,222,4.25,44,319.11,97.11,37.07,41.17,2025-11-23
EMP-1030,Quality,Engineer,2.04,75493,Project Management,43,46,-3,0,,0,,,0,0.0,46,0.0,0.0,37.07,41.17,2025-11-23
