Date,Employee_ID,Department,Role,Shift,Workload_Index,Past_Absence_Count,Absent_Flag,Hours_Lost,Absence_Reason,Seasonal_Factor,Absenteeism_Probability
2023-07-16,EMP_0014,Maintenance,Technician,Evening,60,3,False,0,None,0.15,0.29666666666666663
2023-11-03,EMP_0291,Maintenance,Supervisor,Night,70,1,True,0,Sick,0.1,0.32
2023-01-17,EMP_0198,Production,Helper,Night,90,0,False,0,None,0.0,0.30666666666666664
2023-12-01,EMP_0259,HR,Supervisor,Night,60,2,True,0,Sick,0.1,0.2866666666666667
2023-08-02,EMP_0181,HR,Technician,Evening,90,0,True,0,Emergency,0.15,0.3966666666666666
2023-01-10,EMP_0079,Maintenance,Technician,Morning,70,1,True,0,Personal,0.0,0.18
2023-01-27,EMP_0253,QC,Supervisor,Evening,90,1,False,0,None,0.0,0.21666666666666667
2023-03-13,EMP_0060,HR,Operator,Morning,80,1,False,0,None,0.0,0.23333333333333334
2023-02-07,EMP_0143,HR,Helper,Morning,70,7,False,0,None,0.0,0.17
2023-09-12,EMP_0242,Production,Technician,Evening,80,3,False,0,None,0.0,0.21333333333333332
2023-06-16,EMP_0121,Logistics,Technician,Evening,100,10,False,0,None,0.15,0.42999999999999994
2023-07-25,EMP_0070,Logistics,Helper,Morning,80,3,True,0,Emergency,0.15,0.35333333333333333
2023-03-29,EMP_0083,Maintenance,Technician,Morning,70,9,False,0,None,0.0,0.18
2023-05-13,EMP_0040,Maintenance,Helper,Morning,90,1,True,0,Family,0.0,0.2366666666666667
2023-03-15,EMP_0288,Sales,Operator,Morning,80,6,False,0,None,0.0,0.23333333333333334
2023-11-14,EMP_0150,Maintenance,Technician,Morning,60,6,False,0,None,0.1,0.2466666666666667
2023-04-29,EMP_0006,Sales,Supervisor,Night,60,2,False,0,None,0.0,0.18666666666666668
2023-02-13,EMP_0095,Maintenance,Helper,Evening,80,2,False,0,None,0.0,0.20333333333333334
2023-01-03,EMP_0110,HR,Operator,Night,70,11,False,0,None,0.0,0.27
2023-04-03,EMP_0068,Production,Helper,Evening,70,3,False,0,None,0.0,0.17
2023-05-18,EMP_0097,QC,Technician,Morning,70,4,False,0,None,0.0,0.18
2023-08-07,EMP_0052,QC,Operator,Night,80,2,True,8,Family,0.15,0.45333333333333337
2023-09-16,EMP_0106,Maintenance,Manager,Morning,80,2,False,0,None,0.0,0.16333333333333333
2023-02-25,EMP_0217,Production,Helper,Evening,80,10,False,0,None,0.0,0.20333333333333334
2023-09-19,EMP_0043,Maintenance,Helper,Night,80,8,False,0,None,0.0,0.2733333333333333
2023-09-15,EMP_0245,Sales,Operator,Evening,60,10,False,0,None,0.0,0.16666666666666669
2023-01-22,EMP_0162,Production,Helper,Night,70,9,False,0,None,0.0,0.24
2023-08-04,EMP_0016,Logistics,Supervisor,Morning,100,8,False,0,None,0.15,0.4
2023-06-30,EMP_0119,HR,Technician,Night,80,8,False,0,None,0.15,0.43333333333333335
2023-02-09,EMP_0108,Sales,Technician,Night,80,7,False,0,None,0.0,0.2833333333333333
2023-01-05,EMP_0051,Maintenance,Supervisor,Evening,80,9,False,0,None,0.0,0.18333333333333335
2023-12-28,EMP_0126,Maintenance,Supervisor,Night,90,6,False,0,None,0.1,0.38666666666666666
2023-03-07,EMP_0053,Production,Operator,Morning,100,8,True,0,Emergency,0.0,0.30000000000000004
2023-07-18,EMP_0007,Sales,Technician,Evening,70,6,False,0,None,0.15,0.32999999999999996
2023-04-01,EMP_0041,QC,Technician,Morning,80,3,False,0,None,0.0,0.21333333333333332
2023-03-30,EMP_0295,Maintenance,Helper,Night,80,0,True,4,Personal,0.0,0.2733333333333333
2023-10-05,EMP_0032,HR,Operator,Morning,90,4,True,0,Family,0.0,0.26666666666666666
2023-08-31,EMP_0239,HR,Helper,Morning,70,11,False,0,None,0.15,0.32
2023-03-23,EMP_0192,Sales,Operator,Evening,70,1,True,0,Personal,0.0,0.2
2023-12-16,EMP_0118,QC,Helper,Night,80,6,True,0,Unknown,0.1,0.3733333333333333
2023-10-28,EMP_0160,Maintenance,Manager,Evening,90,10,False,0,None,0.0,0.19666666666666666
2023-05-08,EMP_0112,Sales,Helper,Night,80,4,False,0,None,0.0,0.2733333333333333
2023-08-14,EMP_0090,Maintenance,Technician,Night,100,5,True,0,Personal,0.15,0.5
2023-05-05,EMP_0007,Sales,Operator,Evening,70,7,False,0,None,0.0,0.2
2023-03-05,EMP_0136,Logistics,Operator,Evening,80,10,False,0,None,0.0,0.23333333333333334
2023-01-21,EMP_0170,Production,Helper,Night,80,3,False,0,None,0.0,0.2733333333333333
2023-04-21,EMP_0245,HR,Helper,Morning,80,11,False,0,None,0.0,0.20333333333333334
2023-04-13,EMP_0082,HR,Helper,Evening,90,2,False,0,None,0.0,0.2366666666666667
2023-07-29,EMP_0270,HR,Supervisor,Morning,60,8,False,0,None,0.15,0.2666666666666667
2023-09-15,EMP_0292,Maintenance,Technician,Night,80,1,False,0,None,0.0,0.2833333333333333
2023-03-17,EMP_0088,Maintenance,Operator,Night,80,0,False,0,None,0.0,0.30333333333333334
2023-08-06,EMP_0123,QC,Manager,Morning,80,11,False,0,None,0.15,0.31333333333333335
2023-01-26,EMP_0277,HR,Supervisor,Morning,70,4,True,0,Emergency,0.0,0.15000000000000002
2023-09-16,EMP_0171,Maintenance,Manager,Night,90,6,False,0,None,0.0,0.26666666666666666
2023-08-23,EMP_0093,QC,Helper,Night,60,9,False,0,None,0.15,0.3566666666666667
2023-11-14,EMP_0182,Maintenance,Helper,Evening,80,7,False,0,None,0.1,0.30333333333333334
2023-04-07,EMP_0171,Logistics,Operator,Morning,80,4,True,8,Sick,0.0,0.23333333333333334
2023-09-05,EMP_0140,Production,Manager,Morning,60,8,False,0,None,0.0,0.09666666666666668
2023-04-03,EMP_0283,Production,Helper,Morning,80,3,True,0,Family,0.0,0.20333333333333334
2023-03-25,EMP_0295,Logistics,Operator,Morning,70,8,False,0,None,0.0,0.2
2023-08-20,EMP_0177,QC,Helper,Morning,70,4,False,0,None,0.15,0.32
2023-08-13,EMP_0277,HR,Helper,Night,80,2,True,8,Unknown,0.15,0.42333333333333334
2023-11-01,EMP_0172,HR,Operator,Morning,80,4,False,0,None,0.1,0.33333333333333337
2023-02-11,EMP_0203,Logistics,Manager,Morning,70,1,False,0,None,0.0,0.13
2023-01-25,EMP_0155,Maintenance,Operator,Night,90,9,False,0,None,0.0,0.33666666666666667
2023-06-02,EMP_0027,QC,Manager,Evening,70,5,False,0,None,0.15,0.28
2023-02-22,EMP_0055,Sales,Helper,Evening,90,11,False,0,None,0.0,0.2366666666666667
2023-05-30,EMP_0092,Maintenance,Technician,Evening,90,0,False,0,None,0.0,0.24666666666666665
2023-07-28,EMP_0153,Production,Helper,Night,80,2,True,0,Unknown,0.15,0.42333333333333334
2023-02-15,EMP_0265,QC,Helper,Night,90,0,True,0,Personal,0.0,0.30666666666666664
2023-01-24,EMP_0223,QC,Manager,Evening,70,7,False,0,None,0.0,0.13
2023-01-16,EMP_0204,QC,Manager,Morning,90,8,False,0,None,0.0,0.19666666666666666
2023-09-24,EMP_0077,Maintenance,Technician,Evening,90,4,False,0,None,0.0,0.24666666666666665
2023-03-16,EMP_0248,Maintenance,Technician,Night,70,6,False,0,None,0.0,0.25
2023-11-11,EMP_0186,Maintenance,Manager,Evening,80,1,True,0,Family,0.1,0.26333333333333336
2023-05-12,EMP_0257,QC,Technician,Morning,80,0,False,0,None,0.0,0.21333333333333332
2023-07-07,EMP_0223,QC,Operator,Night,70,8,True,0,Sick,0.15,0.42000000000000004
2023-03-21,EMP_0205,Sales,Operator,Evening,80,5,False,0,None,0.0,0.23333333333333334
2023-08-04,EMP_0146,Sales,Supervisor,Morning,80,3,True,0,Sick,0.15,0.33333333333333337
2023-06-29,EMP_0067,QC,Technician,Night,90,4,True,0,Emergency,0.15,0.4666666666666667
2023-04-10,EMP_0180,QC,Helper,Evening,80,5,False,0,None,0.0,0.20333333333333334
2023-03-31,EMP_0197,Logistics,Supervisor,Morning,80,8,False,0,None,0.0,0.18333333333333335
2023-02-18,EMP_0300,Maintenance,Helper,Evening,70,10,False,0,None,0.0,0.17
2023-12-19,EMP_0132,Production,Technician,Evening,100,3,False,0,None,0.1,0.38
2023-01-02,EMP_0090,Sales,Operator,Night,70,3,False,0,None,0.0,0.27
2023-05-20,EMP_0250,Maintenance,Helper,Morning,80,4,False,0,None,0.0,0.20333333333333334
2023-12-03,EMP_0251,Logistics,Manager,Night,60,4,False,0,None,0.1,0.2666666666666667
2023-10-28,EMP_0089,QC,Operator,Morning,70,1,False,0,None,0.0,0.2
2023-01-09,EMP_0257,Sales,Helper,Night,70,5,True,0,Sick,0.0,0.24
2023-04-30,EMP_0289,QC,Helper,Night,90,1,False,0,None,0.0,0.30666666666666664
2023-06-21,EMP_0187,HR,Supervisor,Morning,90,1,False,0,None,0.15,0.3666666666666667
2023-03-03,EMP_0161,Sales,Manager,Night,70,3,True,8,Personal,0.0,0.2
2023-02-27,EMP_0238,HR,Manager,Evening,60,6,False,0,None,0.0,0.09666666666666668
2023-12-19,EMP_0039,Logistics,Manager,Morning,100,11,False,0,None,0.1,0.33
2023-03-10,EMP_0039,QC,Helper,Morning,100,2,False,0,None,0.0,0.27
2023-01-30,EMP_0276,Sales,Helper,Morning,70,8,False,0,None,0.0,0.17
2023-03-03,EMP_0046,Maintenance,Manager,Night,80,6,False,0,None,0.0,0.23333333333333334
2023-10-27,EMP_0056,Production,Helper,Evening,70,11,True,0,Sick,0.0,0.17
2023-03-05,EMP_0283,Logistics,Manager,Morning,90,4,False,0,None,0.0,0.19666666666666666
2023-02-27,EMP_0271,Logistics,Supervisor,Morning,60,8,False,0,None,0.0,0.1166666666666667
2023-06-11,EMP_0140,Sales,Technician,Night,80,2,True,0,Sick,0.15,0.43333333333333335
2023-01-26,EMP_0266,HR,Operator,Morning,80,11,False,0,None,0.0,0.23333333333333334
2023-07-05,EMP_0134,Maintenance,Manager,Morning,90,10,False,0,None,0.15,0.3466666666666667
2023-12-25,EMP_0093,Sales,Operator,Evening,100,11,True,0,Personal,0.1,0.4
2023-10-05,EMP_0190,QC,Operator,Morning,70,11,False,0,None,0.0,0.2
2023-01-30,EMP_0037,Maintenance,Supervisor,Evening,80,8,True,8,Unknown,0.0,0.18333333333333335
2023-10-02,EMP_0011,QC,Helper,Morning,80,6,False,0,None,0.0,0.20333333333333334
2023-02-09,EMP_0119,Maintenance,Manager,Evening,80,1,False,0,None,0.0,0.16333333333333333
2023-06-19,EMP_0150,Sales,Technician,Evening,90,4,False,0,None,0.15,0.3966666666666666
2023-04-07,EMP_0060,Sales,Helper,Morning,70,11,False,0,None,0.0,0.17
2023-03-13,EMP_0235,Production,Manager,Evening,70,9,False,0,None,0.0,0.13
2023-05-13,EMP_0142,QC,Supervisor,Night,70,6,False,0,None,0.0,0.22
2023-12-19,EMP_0270,QC,Operator,Morning,80,6,True,0,Personal,0.1,0.33333333333333337
2023-06-03,EMP_0114,QC,Operator,Evening,80,1,True,8,Sick,0.15,0.3833333333333333
2023-06-15,EMP_0106,Logistics,Helper,Evening,60,11,False,0,None,0.15,0.2866666666666667
2023-11-26,EMP_0256,Logistics,Operator,Night,60,5,True,4,Sick,0.1,0.33666666666666667
2023-09-19,EMP_0106,HR,Manager,Night,80,2,False,0,None,0.0,0.23333333333333334
2023-05-31,EMP_0024,Production,Operator,Morning,80,9,True,0,Unknown,0.0,0.23333333333333334
2023-07-02,EMP_0122,QC,Technician,Night,70,2,True,8,Sick,0.15,0.4
2023-07-05,EMP_0294,Sales,Supervisor,Evening,80,7,False,0,None,0.15,0.33333333333333337
2023-11-22,EMP_0069,Logistics,Helper,Night,80,1,False,0,None,0.1,0.3733333333333333
2023-04-13,EMP_0072,Sales,Supervisor,Morning,70,8,False,0,None,0.0,0.15000000000000002
2023-04-04,EMP_0172,Logistics,Helper,Evening,80,1,False,0,None,0.0,0.20333333333333334
2023-01-12,EMP_0045,HR,Manager,Night,60,7,False,0,None,0.0,0.16666666666666669
2023-04-09,EMP_0132,Maintenance,Manager,Morning,80,2,False,0,None,0.0,0.16333333333333333
2023-05-23,EMP_0113,Maintenance,Manager,Night,80,9,False,0,None,0.0,0.23333333333333334
2023-07-11,EMP_0049,QC,Helper,Morning,90,2,True,8,Sick,0.15,0.38666666666666666
2023-08-20,EMP_0164,QC,Helper,Evening,70,0,True,0,Family,0.15,0.32
2023-11-19,EMP_0029,Logistics,Supervisor,Night,80,4,False,0,None,0.1,0.35333333333333333
2023-09-06,EMP_0046,Maintenance,Operator,Evening,70,6,False,0,None,0.0,0.2
2023-02-13,EMP_0228,Sales,Technician,Morning,80,7,False,0,None,0.0,0.21333333333333332
2023-09-01,EMP_0031,Production,Technician,Night,70,5,False,0,None,0.0,0.25
2023-08-03,EMP_0295,HR,Operator,Morning,90,0,True,0,Unknown,0.15,0.41666666666666663
2023-08-04,EMP_0104,Logistics,Operator,Night,100,11,True,8,Sick,0.15,0.52
2023-01-31,EMP_0009,Sales,Helper,Night,80,1,True,0,Emergency,0.0,0.2733333333333333
2023-12-25,EMP_0300,Maintenance,Operator,Night,80,3,True,8,Unknown,0.1,0.4033333333333333
2023-09-12,EMP_0164,Maintenance,Technician,Evening,90,8,False,0,None,0.0,0.24666666666666665
2023-01-26,EMP_0168,QC,Supervisor,Evening,80,2,True,0,Personal,0.0,0.18333333333333335
2023-02-17,EMP_0179,QC,Technician,Night,70,4,False,0,None,0.0,0.25
2023-10-05,EMP_0156,Maintenance,Supervisor,Evening,70,3,True,0,Sick,0.0,0.15000000000000002
2023-03-10,EMP_0068,Sales,Technician,Night,80,1,False,0,None,0.0,0.2833333333333333
2023-07-31,EMP_0239,Logistics,Technician,Morning,80,6,True,8,Sick,0.15,0.3633333333333333
2023-03-30,EMP_0032,QC,Helper,Night,60,8,True,8,Sick,0.0,0.20666666666666667
2023-06-27,EMP_0215,Production,Technician,Morning,80,4,True,0,Family,0.15,0.3633333333333333
2023-08-02,EMP_0111,HR,Manager,Evening,70,1,False,0,None,0.15,0.28
2023-09-20,EMP_0281,Production,Technician,Evening,80,9,True,0,Sick,0.0,0.21333333333333332
2023-01-29,EMP_0160,Maintenance,Manager,Evening,90,0,True,4,Personal,0.0,0.19666666666666666
2023-10-06,EMP_0267,Logistics,Technician,Morning,80,3,False,0,None,0.0,0.21333333333333332
2023-06-07,EMP_0138,Logistics,Technician,Evening,90,6,False,0,None,0.15,0.3966666666666666
2023-08-26,EMP_0189,Sales,Technician,Morning,60,5,False,0,None,0.15,0.29666666666666663
2023-01-17,EMP_0171,HR,Manager,Night,100,1,False,0,None,0.0,0.30000000000000004
2023-03-25,EMP_0140,Logistics,Helper,Morning,80,10,False,0,None,0.0,0.20333333333333334
2023-12-13,EMP_0278,HR,Technician,Night,90,6,True,0,Sick,0.1,0.41666666666666663
2023-09-29,EMP_0190,QC,Operator,Morning,90,2,False,0,None,0.0,0.26666666666666666
2023-08-29,EMP_0246,Logistics,Operator,Morning,80,5,True,0,Sick,0.15,0.3833333333333333
2023-10-10,EMP_0002,Maintenance,Supervisor,Night,90,2,True,0,Emergency,0.0,0.2866666666666667
2023-04-13,EMP_0275,Maintenance,Operator,Night,70,1,False,0,None,0.0,0.27
2023-08-25,EMP_0234,Sales,Manager,Night,90,9,True,0,Family,0.15,0.41666666666666663
2023-01-31,EMP_0124,HR,Manager,Night,70,0,False,0,None,0.0,0.2
2023-08-20,EMP_0050,QC,Manager,Morning,70,10,True,0,Sick,0.15,0.28
2023-01-25,EMP_0251,QC,Technician,Evening,70,8,True,8,Sick,0.0,0.18
2023-08-15,EMP_0004,QC,Manager,Night,100,4,True,0,Emergency,0.15,0.44999999999999996
2023-12-14,EMP_0269,Sales,Technician,Evening,60,6,False,0,None,0.1,0.2466666666666667
2023-04-10,EMP_0131,Sales,Manager,Evening,90,4,True,0,Personal,0.0,0.19666666666666666
2023-01-29,EMP_0285,HR,Supervisor,Evening,80,3,True,0,Sick,0.0,0.18333333333333335
2023-08-02,EMP_0095,Production,Helper,Night,100,10,False,0,None,0.15,0.49
2023-07-13,EMP_0021,Logistics,Supervisor,Evening,70,6,False,0,None,0.15,0.30000000000000004
2023-02-19,EMP_0033,HR,Supervisor,Night,60,10,False,0,None,0.0,0.18666666666666668
2023-07-10,EMP_0095,Logistics,Supervisor,Morning,80,10,True,0,Emergency,0.15,0.33333333333333337
2023-10-22,EMP_0259,Logistics,Technician,Night,70,5,False,0,None,0.0,0.25
2023-05-29,EMP_0285,Sales,Operator,Night,70,4,False,0,None,0.0,0.27
2023-09-17,EMP_0020,Production,Helper,Night,60,2,False,0,None,0.0,0.20666666666666667
2023-04-11,EMP_0136,Maintenance,Technician,Morning,80,0,False,0,None,0.0,0.21333333333333332
2023-12-03,EMP_0056,Logistics,Technician,Morning,90,2,False,0,None,0.1,0.3466666666666667
2023-04-10,EMP_0038,Maintenance,Technician,Morning,80,0,False,0,None,0.0,0.21333333333333332
2023-05-15,EMP_0069,Logistics,Operator,Morning,70,5,False,0,None,0.0,0.2
2023-12-10,EMP_0005,QC,Helper,Evening,70,1,True,0,Emergency,0.1,0.27
2023-06-17,EMP_0257,Logistics,Manager,Night,100,0,False,0,None,0.15,0.44999999999999996
2023-10-01,EMP_0168,Maintenance,Helper,Morning,90,6,True,4,Sick,0.0,0.2366666666666667
2023-06-11,EMP_0018,Logistics,Supervisor,Evening,80,10,True,8,Family,0.15,0.33333333333333337
2023-07-29,EMP_0120,Logistics,Helper,Morning,70,5,False,0,None,0.15,0.32
2023-08-25,EMP_0059,QC,Helper,Morning,80,1,True,0,Unknown,0.15,0.35333333333333333
2023-10-13,EMP_0085,Sales,Operator,Evening,80,4,False,0,None,0.0,0.23333333333333334
2023-08-14,EMP_0285,HR,Operator,Morning,80,6,False,0,None,0.15,0.3833333333333333
2023-02-22,EMP_0058,QC,Operator,Evening,70,8,False,0,None,0.0,0.2
2023-01-07,EMP_0009,Logistics,Operator,Evening,80,9,True,0,Personal,0.0,0.23333333333333334
2023-03-24,EMP_0055,Logistics,Manager,Morning,80,6,False,0,None,0.0,0.16333333333333333
2023-07-08,EMP_0108,Maintenance,Technician,Evening,70,2,True,0,Emergency,0.15,0.32999999999999996
2023-07-29,EMP_0170,Sales,Manager,Night,70,8,True,0,Sick,0.15,0.35
2023-02-08,EMP_0242,Logistics,Technician,Morning,70,3,False,0,None,0.0,0.18
2023-05-27,EMP_0108,Maintenance,Helper,Night,80,0,False,0,None,0.0,0.2733333333333333
2023-08-28,EMP_0243,Logistics,Manager,Morning,70,8,False,0,None,0.15,0.28
2023-09-15,EMP_0040,Logistics,Operator,Morning,60,11,False,0,None,0.0,0.16666666666666669
2023-08-09,EMP_0125,Sales,Supervisor,Evening,100,0,False,0,None,0.15,0.4
2023-07-21,EMP_0134,Production,Supervisor,Night,80,11,False,0,None,0.15,0.4033333333333333
2023-12-19,EMP_0151,HR,Operator,Morning,90,10,True,0,Family,0.1,0.3666666666666667
2023-09-14,EMP_0004,Production,Manager,Night,90,7,True,8,Personal,0.0,0.26666666666666666
2023-02-26,EMP_0165,QC,Supervisor,Morning,60,1,False,0,None,0.0,0.1166666666666667
2023-07-18,EMP_0259,Sales,Technician,Evening,90,2,False,0,None,0.15,0.3966666666666666
2023-09-09,EMP_0066,QC,Technician,Morning,80,5,False,0,None,0.0,0.21333333333333332
2023-05-19,EMP_0230,QC,Supervisor,Night,90,7,True,0,Personal,0.0,0.2866666666666667
2023-11-06,EMP_0120,Logistics,Technician,Morning,80,0,True,0,Sick,0.1,0.31333333333333335
2023-06-10,EMP_0199,Production,Manager,Evening,80,8,False,0,None,0.15,0.31333333333333335
2023-10-16,EMP_0143,QC,Helper,Morning,100,4,False,0,None,0.0,0.27
2023-07-16,EMP_0265,Logistics,Helper,Morning,60,0,False,0,None,0.15,0.2866666666666667
2023-10-03,EMP_0200,HR,Manager,Evening,80,2,True,8,Sick,0.0,0.16333333333333333
2023-01-12,EMP_0181,Production,Operator,Morning,90,3,True,0,Unknown,0.0,0.26666666666666666
2023-02-08,EMP_0019,Maintenance,Helper,Morning,80,5,True,0,Sick,0.0,0.20333333333333334
2023-09-10,EMP_0003,HR,Manager,Morning,70,5,False,0,None,0.0,0.13
2023-08-23,EMP_0240,Production,Manager,Night,90,10,False,0,None,0.15,0.41666666666666663
2023-08-13,EMP_0005,QC,Helper,Evening,70,6,False,0,None,0.15,0.32
2023-05-08,EMP_0082,Production,Helper,Morning,70,9,False,0,None,0.0,0.17
2023-08-20,EMP_0300,HR,Operator,Morning,100,6,False,0,None,0.15,0.44999999999999996
2023-10-19,EMP_0151,Production,Supervisor,Morning,90,1,False,0,None,0.0,0.21666666666666667
2023-10-11,EMP_0046,Maintenance,Manager,Morning,90,0,False,0,None,0.0,0.19666666666666666
2023-10-03,EMP_0134,Logistics,Supervisor,Night,100,10,False,0,None,0.0,0.32
2023-06-02,EMP_0220,Sales,Technician,Evening,60,9,False,0,None,0.15,0.29666666666666663
2023-12-29,EMP_0246,Maintenance,Manager,Night,70,6,True,0,Emergency,0.1,0.30000000000000004
2023-11-23,EMP_0023,Sales,Operator,Night,80,4,False,0,None,0.1,0.4033333333333333
2023-04-29,EMP_0013,Maintenance,Manager,Night,80,0,True,4,Sick,0.0,0.23333333333333334
2023-10-25,EMP_0013,QC,Supervisor,Evening,80,7,False,0,None,0.0,0.18333333333333335
2023-12-28,EMP_0086,QC,Supervisor,Night,80,1,False,0,None,0.1,0.35333333333333333
2023-01-20,EMP_0118,QC,Technician,Morning,100,7,False,0,None,0.0,0.28
2023-06-15,EMP_0160,Sales,Helper,Night,80,11,True,0,Emergency,0.15,0.42333333333333334
2023-11-28,EMP_0160,Sales,Technician,Evening,70,8,True,8,Sick,0.1,0.28
2023-04-13,EMP_0232,QC,Technician,Morning,90,10,False,0,None,0.0,0.24666666666666665
2023-04-26,EMP_0160,HR,Supervisor,Morning,60,4,False,0,None,0.0,0.1166666666666667
2023-07-29,EMP_0080,HR,Manager,Evening,80,3,False,0,None,0.15,0.31333333333333335
2023-03-27,EMP_0255,QC,Operator,Morning,90,5,True,0,Personal,0.0,0.26666666666666666
2023-05-13,EMP_0037,Sales,Supervisor,Night,80,5,False,0,None,0.0,0.25333333333333335
2023-02-15,EMP_0081,Production,Helper,Morning,90,6,False,0,None,0.0,0.2366666666666667
2023-10-20,EMP_0009,QC,Supervisor,Morning,80,10,False,0,None,0.0,0.18333333333333335
2023-02-23,EMP_0231,HR,Supervisor,Morning,80,6,True,0,Sick,0.0,0.18333333333333335
2023-02-15,EMP_0100,Maintenance,Helper,Night,80,3,True,0,Emergency,0.0,0.2733333333333333
2023-04-23,EMP_0121,HR,Operator,Evening,70,9,False,0,None,0.0,0.2
2023-12-21,EMP_0173,HR,Technician,Evening,90,10,True,0,Personal,0.1,0.3466666666666667
2023-06-26,EMP_0044,Production,Helper,Morning,90,5,False,0,None,0.15,0.38666666666666666
2023-11-22,EMP_0046,Sales,Manager,Evening,100,4,False,0,None,0.1,0.33
2023-05-25,EMP_0127,Maintenance,Technician,Morning,70,2,False,0,None,0.0,0.18
2023-11-19,EMP_0034,HR,Operator,Evening,80,5,False,0,None,0.1,0.33333333333333337
2023-09-29,EMP_0211,Production,Supervisor,Morning,80,6,False,0,None,0.0,0.18333333333333335
2023-06-26,EMP_0090,Production,Supervisor,Evening,70,0,True,0,Emergency,0.15,0.30000000000000004
2023-06-13,EMP_0051,HR,Helper,Night,80,6,False,0,None,0.15,0.42333333333333334
2023-05-07,EMP_0112,Production,Technician,Night,80,6,False,0,None,0.0,0.2833333333333333
2023-10-07,EMP_0259,Maintenance,Supervisor,Morning,60,8,True,4,Family,0.0,0.1166666666666667
2023-05-21,EMP_0205,Production,Helper,Evening,90,0,False,0,None,0.0,0.2366666666666667
2023-10-17,EMP_0055,QC,Manager,Evening,90,1,False,0,None,0.0,0.19666666666666666
2023-12-25,EMP_0130,Maintenance,Manager,Morning,100,1,True,0,Sick,0.1,0.33
2023-01-16,EMP_0050,Sales,Operator,Night,80,11,False,0,None,0.0,0.30333333333333334
2023-01-19,EMP_0145,HR,Supervisor,Night,60,8,False,0,None,0.0,0.18666666666666668
2023-07-22,EMP_0151,HR,Manager,Morning,100,5,True,0,Sick,0.15,0.38
2023-12-29,EMP_0007,Production,Supervisor,Night,90,9,False,0,None,0.1,0.38666666666666666
2023-11-22,EMP_0190,Sales,Technician,Night,90,6,False,0,None,0.1,0.41666666666666663
2023-06-02,EMP_0250,QC,Operator,Night,80,9,False,0,None,0.15,0.45333333333333337
2023-04-02,EMP_0276,Logistics,Supervisor,Morning,90,0,False,0,None,0.0,0.21666666666666667
2023-02-21,EMP_0109,Logistics,Manager,Morning,70,3,True,0,Sick,0.0,0.13
2023-11-05,EMP_0116,Production,Technician,Morning,80,5,False,0,None,0.1,0.31333333333333335
2023-09-17,EMP_0184,Sales,Operator,Night,80,4,False,0,None,0.0,0.30333333333333334
2023-03-30,EMP_0094,HR,Supervisor,Evening,90,7,False,0,None,0.0,0.21666666666666667
2023-08-16,EMP_0024,Sales,Helper,Night,80,7,False,0,None,0.15,0.42333333333333334
2023-12-06,EMP_0234,Sales,Manager,Night,80,2,False,0,None,0.1,0.33333333333333337
2023-12-19,EMP_0026,HR,Manager,Morning,100,5,False,0,None,0.1,0.33
2023-02-15,EMP_0075,Sales,Operator,Morning,70,10,False,0,None,0.0,0.2
2023-11-30,EMP_0009,Sales,Supervisor,Morning,70,2,False,0,None,0.1,0.25
2023-02-17,EMP_0154,QC,Operator,Evening,100,7,True,8,Family,0.0,0.30000000000000004
2023-06-26,EMP_0224,Maintenance,Operator,Morning,80,8,False,0,None,0.15,0.3833333333333333
2023-05-01,EMP_0097,Maintenance,Supervisor,Evening,80,3,False,0,None,0.0,0.18333333333333335
2023-08-04,EMP_0197,Production,Helper,Morning,90,4,True,0,Sick,0.15,0.38666666666666666
2023-05-14,EMP_0089,Sales,Manager,Morning,80,8,False,0,None,0.0,0.16333333333333333
2023-05-05,EMP_0108,Production,Supervisor,Night,80,5,True,0,Sick,0.0,0.25333333333333335
2023-09-03,EMP_0075,Production,Operator,Night,90,9,False,0,None,0.0,0.33666666666666667
2023-07-23,EMP_0193,Production,Technician,Evening,60,6,False,0,None,0.15,0.29666666666666663
2023-05-19,EMP_0173,HR,Helper,Morning,90,8,False,0,None,0.0,0.2366666666666667
2023-11-10,EMP_0079,HR,Manager,Morning,60,8,False,0,None,0.1,0.19666666666666668
2023-09-23,EMP_0244,Production,Helper,Morning,80,5,False,0,None,0.0,0.20333333333333334
2023-11-19,EMP_0295,Maintenance,Helper,Night,60,11,False,0,None,0.1,0.30666666666666664
2023-05-18,EMP_0118,Maintenance,Supervisor,Morning,70,1,False,0,None,0.0,0.15000000000000002
2023-03-23,EMP_0045,HR,Supervisor,Evening,70,1,False,0,None,0.0,0.15000000000000002
2023-02-12,EMP_0160,Sales,Operator,Night,70,10,False,0,None,0.0,0.27
2023-03-06,EMP_0026,Production,Supervisor,Night,80,3,False,0,None,0.0,0.25333333333333335
2023-03-02,EMP_0003,Logistics,Helper,Night,90,5,False,0,None,0.0,0.30666666666666664
2023-03-23,EMP_0295,QC,Manager,Night,90,3,False,0,None,0.0,0.26666666666666666
2023-07-22,EMP_0150,Maintenance,Manager,Morning,60,7,True,0,Family,0.15,0.2466666666666667
2023-01-26,EMP_0184,Logistics,Manager,Night,60,10,False,0,None,0.0,0.16666666666666669
2023-06-12,EMP_0289,Production,Technician,Morning,70,6,False,0,None,0.15,0.32999999999999996
2023-02-11,EMP_0233,HR,Technician,Night,80,10,False,0,None,0.0,0.2833333333333333
2023-07-23,EMP_0107,Sales,Helper,Night,80,9,False,0,None,0.15,0.42333333333333334
