Property_ID,City,Locality,Country,Region,Property_Type,BHK,Bathroom_Count,Area_sqft,Price,Price_per_sqft,Floor_Number,Total_Floors,Age_Years,Facing,Furnishing,Parking,Amenities,Maintenance_Fees,Registration_Cost,Tax_Percent,Currency,Latitude,Longitude,Zone,Agent_Name,Agent_ID,Listing_Date,Listing_Channel,Lead_Score,Days_On_Market,Status,Views_Count,Inquiries_Count,Site_Visits_Count,Conversion_Probability,Description,Highlights,Nearby_Landmarks
df4e713e-f64e-4dfc-bfbe-ac7aefc59738,Coimbatore,Mcdowell Branch,India,South Asia,Independent House,1,5,354,43609941,123191,25,28,29,South,Fully Furnished,No,"Play Area, Parking, Security",3724,249777,18,INR,-9.900951,124.922205,East,Ahmed Farooq,2758,2025-09-23,WhatsApp,9,61,Hold,1088,50,65,0.23,Expect writer myself management voice surface life cover both class learn either.,Add front far purpose.,Gregory Walks
d3b59af7-67ce-478f-a5a4-983ba383889a,Singapore,Robertson Corners,Singapore,South East Asia,Studio,2,2,1141,1026543,899,26,25,11,North,Semi Furnished,No,"Clubhouse, Lift, Pool, Parking, Play Area, Gym",6681,153611,12,SGD,17.5978555,179.304002,East,Vikram Rao,2562,2024-03-29,WhatsApp,29,30,Available,3518,476,37,0.26,Local very according himself land environment form old of.,President realize artist brother fill.,Parks Squares
1e0ef546-b0b6-4edf-8f9c-4027c5144d98,Noida,Richardson Forges,India,South Asia,Row House,5,2,5014,50552341,10082,11,13,8,South,Unfurnished,No,"Pool, Parking",2491,89861,5,INR,-31.178115,-108.290806,West,Meera Singh,8834,2024-03-05,Website,27,23,Sold,3193,77,32,0.36,Health reduce tree serious soon stay seven quite other skin moment month gun true born stock.,Dark Mr clearly take kind quite response.,Davis Pass
741423b5-0e3e-45f2-8f06-71c7720b274b,Singapore,William Motorway,Singapore,South East Asia,Row House,2,1,5244,2325454,443,16,12,23,East,Fully Furnished,No,"Gym, Pool, Security, Parking, Lift, CCTV",1771,62486,5,SGD,61.3737575,-149.002804,North,Kiran Nair,8575,2025-03-20,Website,94,215,Available,3734,142,18,0.24,Rich how staff second official and general as yes various attorney.,All important shoulder she within position inside.,West Lane
f6d22a7b-aec7-4a82-948b-4376602a4e57,Chiang Mai,Desiree Keys,Thailand,South East Asia,Row House,1,3,2249,19531658,8684,2,24,23,North,Unfurnished,No,"Power Backup, CCTV, Security, Pool",6856,279245,5,THB,-58.154651,-84.182703,North,Meera Singh,9802,2024-08-28,Broker,3,158,Sold,1158,197,88,0.41,Road development about age fear pull name mother statement.,Leave choice country themselves she.,Lisa Manor
e23ddfaa-efad-49e9-841c-147e9d6b9b62,Phuket,John Cliff,Thailand,South East Asia,Apartment,2,5,6040,30594718,5065,10,10,8,East,Fully Furnished,Yes,"Pool, Power Backup, Lift, Gym, Clubhouse, CCTV",1916,77822,12,THB,-62.9157455,138.871339,West,Pooja Sharma,1550,2024-10-06,Broker,37,135,Sold,998,187,53,0.25,Each analysis keep music senior simply cell.,Doctor trouble office officer significant.,Young Wells
8570b59f-a903-4e67-bc56-8b5324acb722,Noida,Robert Harbor,India,South Asia,Apartment,5,1,494,22069281,44674,3,13,2,West,Unfurnished,Yes,"Lift, Parking",5937,271155,18,INR,-73.636809,118.885761,West,Meera Singh,3869,2025-02-14,Website,81,169,Hold,2216,113,11,0.58,New another general poor high modern recent impact feel contain Mrs drive different.,South trip none whose.,Paul Glens
143df5b3-a58e-43dd-948c-1d84340de049,Bangkok,Boone Course,Thailand,South East Asia,Apartment,4,2,1876,7157936,3815,21,12,20,North,Unfurnished,Yes,"Play Area, Gym",4146,254707,18,THB,53.783569,-77.735958,East,Rahul Mehta,1844,2024-05-29,Broker,38,13,Sold,618,1,24,0.84,Owner them could seven right next look thank four whatever address view while bring yourself look.,Receive region however dream focus.,James Place
42f5b3f5-4ef4-434d-9bf8-6f3ca6129a1c,Bali,Hunt Parks,Indonesia,South East Asia,Independent House,5,5,5338,2627487,492,22,17,23,South,Semi Furnished,Yes,"Play Area, Lift, Security, Gym, CCTV",4417,126445,12,IDR,35.0920155,-127.060111,East,Ahmed Farooq,8692,2025-05-24,Broker,45,260,Available,3818,383,86,0.93,Trial have including none determine certainly end various often individual charge form.,Now early nearly want front shake.,Levy Row
2b115c36-75f8-43a8-bd97-ac0fbd5609c4,Singapore,Jackson Stravenue,Singapore,South East Asia,Studio,2,5,3086,1930988,625,13,13,22,North,Semi Furnished,Yes,"Lift, Clubhouse",3734,170798,18,SGD,56.712412,82.162829,North,Ahmed Farooq,4015,2025-09-15,WhatsApp,93,25,Sold,1541,226,47,0.66,Wrong whatever model stuff avoid stand any according case piece attack character despite lay art.,Tree process administration mother in admit reveal movie.,Smith Via
ce610199-6e3a-4ba8-ac8d-6c7db2a6e468,Bangkok,Daniel Court,Thailand,South East Asia,Row House,3,1,5725,40304248,7040,24,16,24,West,Semi Furnished,Yes,"Security, Pool, Gym",850,93755,5,THB,50.7636345,-100.06127,North,Gopal Verma,4948,2024-04-03,Broker,9,20,Sold,609,311,65,0.38,Education great some bad where learn during recently feel stock ball yard practice all if.,Need argue act commercial matter its.,Knight Walks
873570a2-e511-4961-9869-a217f94d8fcb,Surabaya,Jerry Ways,Indonesia,South East Asia,Villa,1,5,5125,25239259,4924,6,24,3,North,Semi Furnished,No,"Clubhouse, Gym, Lift",1949,292819,18,IDR,62.14496,75.282273,West,Arun Kumar,5441,2023-12-19,Website,23,241,Hold,1829,47,53,0.25,Range exactly myself probably conference sure administration debate.,Sell require huge baby.,Anne Port
ad5229dd-639f-4471-9975-0f00d5aba8ae,Phuket,Reyes Streets,Thailand,South East Asia,Villa,1,2,3552,3784138,1065,16,30,15,West,Semi Furnished,Yes,"Power Backup, CCTV, Gym, Clubhouse, Lift, Pool",4954,290040,18,THB,-52.4322995,-137.894455,Central,Gopal Verma,9204,2025-05-12,Broker,82,139,Available,915,2,74,0.3,Approach join stuff future shoulder western however similar ahead event yeah make.,Need heart control one herself sign.,Yates Station
277b0667-4499-40a6-9500-717012d15585,Singapore,Dawson Roads,Singapore,South East Asia,Independent House,4,2,1534,2439249,1590,1,14,22,South,Semi Furnished,No,"Parking, Power Backup, Gym, Security, Clubhouse",1872,298074,18,SGD,-48.5866135,29.176707,South,Vikram Rao,6188,2024-08-04,Broker,35,106,Available,3513,378,57,0.06,Accept final growth especially car cost large never.,Billion bed never others six tell.,Kelly Loaf
e6b0da0a-b98f-4dbe-95ae-de0fc777a07f,Jakarta,Ashley Extension,Indonesia,South East Asia,Independent House,2,3,958,10127691,10571,8,23,2,South,Unfurnished,Yes,"Power Backup, Gym, Pool, Lift",4255,184480,18,IDR,12.201975,-88.999441,North,Pooja Sharma,3274,2024-05-29,Broker,74,198,Available,3238,337,48,0.35,Manage as itself inside machine baby edge east person order crime.,Career according how success.,Brock Isle
d0c30018-6e3c-4d4f-95b1-45e470b27304,Bengaluru,Kevin Rapids,India,South Asia,Row House,2,2,3086,59049308,19134,8,18,15,South,Semi Furnished,No,"Security, Power Backup",4340,215312,18,INR,-36.0843395,77.166397,East,Rahul Mehta,6147,2024-03-23,WhatsApp,15,90,Available,1508,132,85,0.09,Why fact reason make office drug heavy staff hotel box nor or nation.,Agree road wall decide something story attorney.,Chambers Dam
40afbf3f-3df5-4967-8d86-70bda2224f96,Sharjah,Jennifer Turnpike,UAE,Middle East,Apartment,2,2,2813,1656034,588,6,21,20,South,Fully Furnished,Yes,"Play Area, Lift, Parking, Power Backup, Security",1040,134042,18,AED,11.1977025,-140.290272,North,Vikram Rao,8357,2025-11-08,Broker,34,269,Hold,3457,41,51,0.08,Old move type thank industry already why reduce speech order trial body eat professor.,Positive and worker quality.,Rasmussen Isle
1b1f2eb1-6e32-45a8-8bd5-cc86f73936e9,Bangkok,Corey Forges,Thailand,South East Asia,Villa,4,3,4862,22198794,4565,7,16,3,South,Unfurnished,No,"Security, CCTV, Lift, Pool",3305,192378,5,THB,47.083608,98.527431,South,Arun Kumar,4621,2024-10-05,Referral,11,106,Hold,1966,139,3,0.88,Leg quickly real character young lot far turn beat story role give gas.,Miss give best reveal laugh.,Kevin Valleys
d963dc72-05c8-434b-9d76-3a66b5f59cb0,Surat,Wong Springs,India,South Asia,Villa,4,1,6036,54619490,9048,12,30,6,East,Semi Furnished,Yes,"Security, Lift, Pool",6633,296127,5,INR,-45.8815345,-49.050234,West,Meera Singh,9454,2024-03-21,WhatsApp,52,292,Hold,1028,420,40,0.08,Former interview left something picture control price how scene.,Last involve above Democrat everything.,Barbara Union
5da49cb9-2fdc-4992-8971-8eeadf3a098a,Kuala Lumpur,Gonzalez Crescent,Malaysia,South East Asia,Villa,2,2,2515,316835,125,1,16,2,East,Semi Furnished,No,"Pool, Power Backup, Play Area, Security, Parking",1775,48871,5,MYR,-19.575048,82.789709,West,Santosh Gupta,9646,2025-10-21,Broker,96,94,Sold,2075,278,0,0.22,Others particularly only girl suddenly pay sport relationship father pass be care.,Draw bring health center.,Barnes Dam
2f8d8ded-6c4c-450b-a23a-d0fc93267d25,Noida,Reid Square,India,South Asia,Villa,4,2,3939,46724845,11862,9,26,10,East,Unfurnished,No,"Power Backup, Gym, Clubhouse, Parking, Play Area, Pool",4489,26782,5,INR,83.2106865,-86.995275,West,Vikram Rao,3733,2024-11-06,Broker,29,13,Available,4447,48,7,0.13,Cost success people tend weight machine crime himself no.,Important man report kitchen cold not somebody.,Kelly Harbor
2b0fbe44-49e6-4c22-89a0-b7eb398f569b,Kolkata,Cunningham Trail,India,South Asia,Studio,2,2,5688,12508010,2199,17,12,8,West,Semi Furnished,Yes,"Play Area, Security, Power Backup, Parking, Lift",5000,68239,12,INR,42.959663,115.131996,West,Vikram Rao,9369,2024-02-05,Referral,2,128,Hold,3583,387,94,0.18,Environmental myself yard my series service kid despite.,Bill stop seem fear yourself last.,Atkins Corners
1e0d02b5-fe74-42cd-9d83-ad037066e289,Penang,Jason Street,Malaysia,South East Asia,Independent House,2,2,5849,725796,124,15,28,24,West,Fully Furnished,Yes,"Parking, Power Backup, CCTV, Play Area, Lift",1149,136374,12,MYR,67.819618,8.243498,South,Rachel Tan,8015,2024-03-15,Website,2,149,Hold,3630,327,40,0.48,Size spend south now mother others collection without fall.,Environment teach world quickly believe while size.,Victoria Way
ddb7570e-b390-4059-a07b-be21a7e8d18e,Dubai,John Station,UAE,Middle East,Villa,4,1,674,2768763,4107,20,28,23,South,Semi Furnished,Yes,"CCTV, Play Area, Lift, Parking",769,246965,5,AED,-3.537823,-47.095063,Central,Rachel Tan,7434,2024-11-06,Website,96,73,Sold,653,145,74,0.68,Plan physical heart away some shoulder idea seek reason theory lawyer maintain old than suggest.,Room learn professional group.,Laura Locks
d3293724-6dfd-471a-b7d7-465d37c3b3c9,Phuket,Troy Islands,Thailand,South East Asia,Studio,1,1,4054,13563911,3345,10,13,7,North,Fully Furnished,No,"Security, Gym, Clubhouse, Lift",7937,159620,18,THB,-13.8735625,1.330918,Central,Santosh Gupta,9967,2025-01-10,Referral,23,160,Available,892,260,90,0.49,System small thus several animal phone student administration upon citizen lead yeah into yet travel.,City usually ever pressure economy.,Beck Run
a0279a18-6576-4410-8d41-ee472a5fda18,Penang,Barber Throughway,Malaysia,South East Asia,Villa,4,3,4810,1189592,247,30,26,15,South,Fully Furnished,No,"Play Area, Security",7968,179525,18,MYR,-27.147492,50.441605,West,Pooja Sharma,2494,2025-04-12,Website,96,78,Available,1479,90,83,0.19,Degree back order mind knowledge account gas.,Write institution car audience.,Davis Valley
5e1885c3-5037-4d6b-9a6b-6a7d1a38aad6,Trichy,Taylor Trail,India,South Asia,Villa,3,1,4942,18333685,3709,22,28,7,North,Fully Furnished,No,"Gym, Pool, Clubhouse, Lift",7872,121318,12,INR,-54.258832,164.443569,South,Ahmed Farooq,3340,2024-01-04,Broker,69,233,Sold,2415,387,97,0.41,Across practice key reveal physical character in rather team beautiful beyond sell operation himself white.,Social easy popular easy over return.,Maxwell Spurs
a88d4108-d8d9-44b8-990f-74e906ddf6ca,Kuala Lumpur,Harris Rest,Malaysia,South East Asia,Villa,3,2,1509,843609,559,20,20,23,East,Fully Furnished,No,"Pool, Lift, Clubhouse, CCTV, Gym, Power Backup",7361,139626,12,MYR,46.7739235,-78.72117,West,Meera Singh,7418,2024-06-18,Website,17,30,Hold,4532,458,77,0.11,Six soldier dream history drop point audience.,Would value car.,Diaz Springs
f45707c6-7894-4a15-8342-01db2c3aacdc,Johor Bahru,Alvin Cliff,Malaysia,South East Asia,Independent House,3,2,2980,520329,174,19,30,27,South,Fully Furnished,Yes,"Lift, Parking",5977,69099,18,MYR,-86.2973555,-39.240351,South,Rachel Tan,4534,2023-12-14,WhatsApp,36,99,Hold,4011,473,2,0.75,We huge expert Republican short interest I policy.,Pattern everyone finally memory data space movie.,Willis Track
a4a5c736-ae59-4a52-a65b-e22bd5a386d9,Bangkok,Kyle Mews,Thailand,South East Asia,Independent House,3,2,6210,14689014,2365,10,11,17,East,Semi Furnished,Yes,"Clubhouse, Play Area, Gym, Lift, CCTV",2764,192318,5,THB,-25.941263,-148.911981,East,Rahul Mehta,5005,2024-01-17,Broker,76,204,Sold,3736,230,58,0.08,Break partner area program price compare actually case activity market get military state.,Cold camera sit environmental though.,Matthew Meadow
4350ab06-1059-4a28-861b-4f5b45a08539,Surabaya,Tyler Pass,Indonesia,South East Asia,Studio,1,3,4016,23357690,5816,3,7,12,West,Unfurnished,No,"CCTV, Security, Pool, Parking",4784,20232,18,IDR,6.670022,-150.236355,South,Kiran Nair,9185,2025-08-04,Website,58,293,Hold,1243,168,91,0.12,Happy effort bill off reveal direction meeting analysis television.,Animal hair turn condition whether.,Angela Station
3979d5f5-6b5b-4975-a7dc-2bc0bd9c4693,Singapore,Wright Stravenue,Singapore,South East Asia,Studio,1,5,6227,2690470,432,4,18,29,North,Unfurnished,No,"Pool, Gym, Clubhouse, Power Backup, CCTV, Play Area",4799,96823,5,SGD,-4.118066,-34.369493,North,Vikram Rao,2276,2025-01-05,Broker,7,11,Hold,1064,229,17,0.11,Maybe top conference source wonder west attention let executive.,Force network account customer nor.,Stevenson Gardens
f8cbab4c-9779-4e84-9e47-2e2276c3e642,Penang,Cuevas Trail,Malaysia,South East Asia,Independent House,3,2,3077,1035549,336,6,25,14,East,Semi Furnished,No,"Clubhouse, Lift, Play Area, Parking, Pool, Gym",4455,143597,5,MYR,-37.5416925,113.431759,South,Kiran Nair,5016,2024-03-04,Broker,42,59,Available,206,375,34,0.44,Agency must player really act friend serve heavy scene film day work information.,Win central evidence analysis.,Phyllis Pike
5f5ba255-e544-4887-b36a-b3ed69be173a,Ahmedabad,Villegas Corner,India,South Asia,Studio,3,4,455,31849183,69998,25,8,19,South,Semi Furnished,Yes,"Parking, CCTV, Security, Pool, Power Backup",4959,174805,18,INR,65.899429,-128.687488,West,Meera Singh,9280,2024-02-20,WhatsApp,91,106,Available,852,6,11,0.29,Avoid nothing itself who door end fire song red save fish evening avoid.,Carry show board black last.,Russell Plain
3527a5c8-c534-4a08-b6f2-4d1c5bb8b9c8,Indore,Parker Greens,India,South Asia,Apartment,2,2,1432,2863013,1999,8,20,13,South,Unfurnished,No,"Lift, Parking",5718,254917,5,INR,-57.8109485,-131.455656,South,Santosh Gupta,3582,2025-06-27,Broker,66,105,Hold,4304,153,30,0.77,Step recent American structure foreign before eat green message quality employee.,All identify laugh security.,Cody Cove
1f178f93-23c9-4a1e-8b37-1d97cdcc2d6a,Chiang Mai,Bryan Tunnel,Thailand,South East Asia,Studio,5,3,1629,3875678,2379,27,27,9,South,Semi Furnished,Yes,"Gym, Clubhouse",5678,174788,18,THB,-30.3299825,-109.82279,North,Pooja Sharma,4246,2025-07-09,Broker,31,77,Sold,1792,153,66,0.73,Rather visit base only true avoid young cup position speak begin suggest.,Business walk anything under item right.,Johnson Springs
36f7a26c-5a9c-4679-ac3d-17e26d39da75,Jakarta,Joshua Mission,Indonesia,South East Asia,Studio,1,1,3768,29735799,7891,10,21,14,East,Unfurnished,Yes,"Pool, CCTV, Play Area",6547,62615,18,IDR,-50.10206,-161.397724,Central,Meera Singh,5026,2025-03-02,Referral,4,230,Hold,1573,245,90,0.41,Include nearly article evidence case current this moment piece soon some writer site grow.,Sit general not focus establish ago others.,Paula Tunnel
fdd4ff21-cf03-40c8-8eff-d5bd47eb340d,Abu Dhabi,Moreno Trafficway,UAE,Middle East,Studio,1,5,2562,3300237,1288,7,18,15,West,Unfurnished,No,"Play Area, Power Backup, Lift",7167,60135,18,AED,66.7633305,-55.036786,West,Pooja Sharma,3615,2024-01-27,WhatsApp,42,78,Available,4638,224,21,0.66,Entire staff true argue you detail suffer something great stuff.,Compare or south recently.,Jade Knoll
2460d0d2-9048-43c1-9151-9998f2933585,Surabaya,Mary Valleys,Indonesia,South East Asia,Villa,2,2,5002,6475101,1294,30,17,21,East,Fully Furnished,No,"Power Backup, Parking, Gym",1036,48853,5,IDR,42.1311055,111.05093,Central,Vikram Rao,6063,2024-03-22,Referral,88,131,Available,2702,3,66,0.91,Bed discussion despite money a truth cut.,Future concern sort than.,Andrew Radial
c63ce21d-2443-4958-aacf-33a9b466fab6,Hyderabad,Meghan Wall,India,South Asia,Independent House,4,5,3087,50409030,16329,1,24,2,West,Fully Furnished,No,"Power Backup, Clubhouse, Security",4763,97656,12,INR,7.9493725,-141.059892,North,Arun Kumar,7120,2025-04-13,Website,79,95,Available,2281,126,31,0.44,Only from follow wish run join police maintain fish religious no threat party.,Development open compare fill read camera.,Stacy Ports
c55523ed-fe89-46c8-99cb-3540643ffdae,Penang,Ian Island,Malaysia,South East Asia,Independent House,1,4,4856,1059146,218,7,19,22,East,Semi Furnished,Yes,"Lift, CCTV",5001,40930,18,MYR,74.1163785,-61.407766,Central,Kiran Nair,2705,2025-09-29,Referral,69,246,Available,2092,194,10,0.58,Former back get floor player white start prove role.,Land enter economic attack either blue.,Brandon Mill
2a9527f6-f817-4ebf-ab6e-64c5bb8aa843,Vizag,Snyder Lane,India,South Asia,Apartment,4,1,1913,44287693,23150,9,20,8,South,Semi Furnished,Yes,"Lift, Gym, Pool",530,21551,5,INR,4.282899,113.144384,South,Gopal Verma,7149,2024-01-28,Broker,33,156,Available,1838,435,41,0.75,Small official serve difficult later son almost after end bit game thousand claim avoid.,Full world throw relate.,Dunlap Expressway
2837f418-6f27-41b9-a3c6-dedb9b792afa,Dubai,Craig Ford,UAE,Middle East,Studio,2,3,4985,3776195,757,12,20,14,South,Unfurnished,Yes,"Clubhouse, Power Backup, Pool, Lift, Security",723,52229,12,AED,-39.0014895,39.730454,East,Ahmed Farooq,9849,2024-05-26,Referral,79,150,Available,785,67,15,0.44,Father benefit hotel near make approach about because station person lose.,Agent color factor bank.,Kyle Locks
a939ebd1-e516-40d4-bd35-72cc788fd0cd,Trichy,Davis Plains,India,South Asia,Studio,5,5,3418,40494195,11847,16,11,5,West,Unfurnished,No,"Gym, Pool, Security",4644,67247,12,INR,14.0260185,-80.74265,West,Kiran Nair,7078,2025-08-23,Broker,100,169,Available,4240,278,92,0.7,Cost and keep enjoy student nor character recent benefit property space including.,Dinner article hit mission whole reach view of.,Thomas Common
b6dcbd05-da9b-4cc1-a71c-681a6511e61a,Bangkok,Wayne Path,Thailand,South East Asia,Independent House,2,1,3568,14810015,4150,29,6,19,North,Unfurnished,No,"Lift, Power Backup",1857,91907,12,THB,63.4069445,153.006595,Central,Pooja Sharma,3415,2024-02-10,Website,95,227,Available,698,400,76,0.23,Common worker will speak call interest write itself young physical street election treat trial.,Beautiful news need task.,Stark Bridge
