Timestamp,Machine_ID,Machine_Type,Fuel_Type,Shift,Operator_ID,Energy_Consumption_kWh,Energy_Predicted_kWh,Baseload_Drift_kWh,Cooling_Load_kWh,Fuel_Consumption,Compressed_Air_CFM,Voltage_Instability,Power_Factor,Ambient_Temp_C,Output_Units,Energy_Intensity_kWh_per_Unit,Peak_Load_Flag,Idle_Flag,Wastage_Severity,CO2_Emissions_kg
2024-01-07 04:00:00,MCH-1000,CNC,Diesel,C,OP-104,11.738,10.638,0.957,1.149,2.154,12.85,19.92,0.908,29.66,21,0.559,0,0,0.1,5.6
2024-01-07 05:00:00,MCH-1000,CNC,Diesel,C,OP-105,15.001,14.007,6.286,1.073,2.832,15.03,8.9,0.908,29.15,22,0.6819,0,0,0.07,7.36
2024-01-07 06:00:00,MCH-1000,CNC,Diesel,A,OP-106,8.193,7.725,6.711,0.569,1.663,13.12,3.32,0.866,25.79,16,0.5121,0,0,0.06,4.32
2024-01-07 07:00:00,MCH-1000,CNC,Diesel,A,OP-100,24.498,24.459,3.749,1.1,4.502,82.4,12.2,0.924,29.33,42,0.5833,0,0,0.0,11.7
2024-01-07 08:00:00,MCH-1000,CNC,Diesel,A,OP-101,21.661,21.413,3.97,0.504,4.062,31.39,18.57,0.881,25.36,39,0.5554,0,0,0.01,10.56
2024-01-07 09:00:00,MCH-1000,CNC,Diesel,A,OP-102,23.064,22.354,3.439,1.004,4.326,69.84,9.35,0.849,28.69,43,0.5364,0,0,0.03,11.25
2024-01-07 10:00:00,MCH-1000,CNC,Diesel,A,OP-103,21.608,21.243,2.349,0.327,4.0,69.01,17.94,0.902,24.18,41,0.527,0,0,0.02,10.4
2024-01-07 11:00:00,MCH-1000,CNC,Diesel,A,OP-104,20.364,20.533,1.479,0.0,3.841,86.08,12.31,0.839,19.68,27,0.7542,0,0,-0.01,9.99
2024-01-07 12:00:00,MCH-1000,CNC,Diesel,A,OP-105,24.312,24.223,0.962,0.0,4.515,15.47,22.88,0.943,14.48,35,0.6946,0,0,0.0,11.74
2024-01-07 13:00:00,MCH-1000,CNC,Diesel,A,OP-106,26.959,27.599,2.171,0.0,4.973,76.95,28.3,0.849,19.13,47,0.5736,1,0,-0.02,12.93
2024-01-07 14:00:00,MCH-1000,CNC,Diesel,B,OP-100,21.634,20.536,3.027,0.0,4.051,64.36,1.33,0.954,12.09,30,0.7211,0,0,0.05,10.53
2024-01-07 15:00:00,MCH-1000,CNC,Diesel,B,OP-101,21.638,20.842,3.085,0.0,4.042,88.72,20.48,0.889,11.89,39,0.5548,0,0,0.04,10.51
2024-01-07 16:00:00,MCH-1000,CNC,Diesel,B,OP-102,25.47,24.201,2.934,0.0,4.752,47.35,28.27,0.957,7.42,38,0.6703,0,0,0.05,12.36
2024-01-07 17:00:00,MCH-1000,CNC,Diesel,B,OP-103,20.619,21.161,4.585,0.0,3.9,31.88,2.55,0.932,4.55,33,0.6248,0,0,-0.03,10.14
2024-01-07 18:00:00,MCH-1000,CNC,Diesel,B,OP-104,23.039,23.381,1.373,0.0,4.174,21.77,0.41,0.969,2.26,45,0.512,0,0,-0.01,10.85
2024-01-07 19:00:00,MCH-1000,CNC,Diesel,B,OP-105,22.582,21.161,1.493,0.0,4.196,84.1,8.6,0.831,9.13,32,0.7057,0,0,0.07,10.91
2024-01-07 20:00:00,MCH-1000,CNC,Diesel,B,OP-106,10.525,10.02,4.821,0.0,1.984,33.08,0.32,0.843,7.73,7,1.5035,0,0,0.05,5.16
2024-01-07 21:00:00,MCH-1000,CNC,Diesel,B,OP-100,12.178,12.752,3.454,0.0,2.202,24.39,1.45,0.924,12.33,16,0.7611,0,0,-0.05,5.73
2024-01-07 22:00:00,MCH-1000,CNC,Diesel,C,OP-101,11.146,11.454,3.795,0.0,2.099,45.67,24.23,0.938,10.29,16,0.6966,0,0,-0.03,5.46
2024-01-07 23:00:00,MCH-1000,CNC,Diesel,C,OP-102,9.924,9.654,7.715,0.0,1.928,23.01,2.28,0.876,14.82,12,0.827,0,0,0.03,5.01
2024-01-08 00:00:00,MCH-1000,CNC,Diesel,C,OP-100,11.859,10.766,0.0,0.0,2.265,27.72,0.31,0.844,15.98,17,0.6976,0,0,0.1,5.89
2024-01-08 01:00:00,MCH-1000,CNC,Diesel,C,OP-101,12.376,12.768,4.306,0.0,2.294,40.06,7.66,0.808,19.17,21,0.5894,0,0,-0.03,5.96
2024-01-08 02:00:00,MCH-1000,CNC,Diesel,C,OP-102,9.435,9.589,4.77,0.127,1.806,23.41,4.48,0.842,22.84,15,0.629,0,0,-0.02,4.7
2024-01-08 03:00:00,MCH-1000,CNC,Diesel,C,OP-103,11.294,11.068,3.641,0.569,2.16,40.66,20.53,0.918,25.8,19,0.5944,0,0,0.02,5.62
2024-01-08 04:00:00,MCH-1000,CNC,Diesel,C,OP-104,10.937,10.565,2.244,1.008,2.14,41.4,5.02,0.86,28.72,14,0.7812,0,0,0.04,5.56
2024-01-08 05:00:00,MCH-1000,CNC,Diesel,C,OP-105,10.91,10.912,3.646,0.906,2.065,43.32,3.62,0.893,28.04,18,0.6061,0,0,-0.0,5.37
2024-01-08 06:00:00,MCH-1000,CNC,Diesel,A,OP-106,9.253,8.438,2.999,1.196,1.698,6.31,17.81,1.0,29.97,17,0.5443,0,0,0.1,4.41
2024-01-08 07:00:00,MCH-1000,CNC,Diesel,A,OP-100,22.442,22.963,4.296,0.93,4.148,69.75,4.56,0.865,28.2,30,0.7481,0,0,-0.02,10.78
2024-01-08 08:00:00,MCH-1000,CNC,Diesel,A,OP-101,19.052,17.552,5.455,0.692,3.496,24.07,12.61,0.907,26.61,31,0.6146,0,0,0.09,9.09
2024-01-08 09:00:00,MCH-1000,CNC,Diesel,A,OP-102,21.587,22.598,0.0,0.69,4.01,40.41,18.86,0.875,26.6,41,0.5265,0,0,-0.04,10.43
2024-01-08 10:00:00,MCH-1000,CNC,Diesel,A,OP-103,21.856,20.586,1.358,0.506,4.071,19.0,4.25,0.867,25.38,37,0.5907,0,0,0.06,10.59
2024-01-08 11:00:00,MCH-1000,CNC,Diesel,A,OP-104,23.686,24.651,4.984,0.0,4.306,16.94,1.89,0.931,16.72,31,0.7641,0,0,-0.04,11.2
2024-01-08 12:00:00,MCH-1000,CNC,Diesel,A,OP-105,23.994,23.252,4.359,0.0,4.371,84.98,10.09,0.975,20.22,37,0.6485,0,0,0.03,11.36
2024-01-08 13:00:00,MCH-1000,CNC,Diesel,A,OP-106,21.55,22.17,5.13,0.0,3.901,43.66,0.95,0.869,15.92,36,0.5986,0,0,-0.03,10.14
2024-01-08 14:00:00,MCH-1000,CNC,Diesel,B,OP-100,23.362,24.084,4.531,0.0,4.209,90.19,14.03,0.934,14.23,36,0.6489,0,0,-0.03,10.94
2024-01-08 15:00:00,MCH-1000,CNC,Diesel,B,OP-101,24.529,24.277,2.241,0.0,4.464,16.79,1.38,0.786,9.11,38,0.6455,0,0,0.01,11.61
2024-01-08 16:00:00,MCH-1000,CNC,Diesel,B,OP-102,20.143,18.321,4.881,0.0,3.804,26.87,1.57,0.872,12.76,35,0.5755,0,0,0.1,9.89
2024-01-08 17:00:00,MCH-1000,CNC,Diesel,B,OP-103,25.087,24.198,5.234,0.0,4.682,87.19,9.63,0.913,8.87,51,0.4919,0,0,0.04,12.17
2024-01-08 18:00:00,MCH-1000,CNC,Diesel,B,OP-104,19.885,18.605,4.155,0.0,3.758,46.15,24.18,0.946,10.75,42,0.4734,0,0,0.07,9.77
2024-01-08 19:00:00,MCH-1000,CNC,Diesel,B,OP-105,22.859,22.309,3.359,0.0,4.245,90.56,36.04,0.954,7.83,41,0.5575,0,0,0.02,11.04
2024-01-08 20:00:00,MCH-1000,CNC,Diesel,B,OP-106,9.825,9.743,2.081,0.0,1.863,7.83,6.44,0.845,6.7,10,0.9825,0,0,0.01,4.84
2024-01-08 21:00:00,MCH-1000,CNC,Diesel,B,OP-100,10.082,9.938,2.201,0.0,1.816,14.49,0.1,0.934,10.52,14,0.7201,0,0,0.01,4.72
2024-01-08 22:00:00,MCH-1000,CNC,Diesel,C,OP-101,7.864,7.66,3.044,0.0,1.433,20.94,4.79,0.84,14.34,17,0.4626,0,0,0.03,3.73
2024-01-08 23:00:00,MCH-1000,CNC,Diesel,C,OP-102,10.499,9.936,2.229,0.0,1.972,38.88,27.87,0.919,12.66,23,0.4565,0,0,0.06,5.13
2024-01-09 00:00:00,MCH-1000,CNC,Diesel,C,OP-100,10.016,10.143,5.977,0.0,1.826,19.02,32.28,0.844,19.79,15,0.6677,0,0,-0.01,4.75
2024-01-09 01:00:00,MCH-1000,CNC,Diesel,C,OP-101,9.409,9.701,3.031,0.156,1.766,23.86,17.36,0.89,23.04,18,0.5227,0,0,-0.03,4.59
2024-01-09 02:00:00,MCH-1000,CNC,Diesel,C,OP-102,9.922,9.113,1.417,0.183,1.788,19.87,1.93,0.786,23.22,13,0.7632,0,0,0.09,4.65
2024-01-09 03:00:00,MCH-1000,CNC,Diesel,C,OP-103,9.762,9.189,4.521,0.717,1.926,31.65,19.31,0.972,26.78,14,0.6973,0,0,0.06,5.01
2024-01-09 04:00:00,MCH-1000,CNC,Diesel,C,OP-104,11.798,11.275,5.613,0.624,2.288,42.31,2.01,0.921,26.16,23,0.5129,0,0,0.05,5.95
2024-01-09 05:00:00,MCH-1000,CNC,Diesel,C,OP-105,8.648,7.816,4.599,0.553,1.59,16.56,22.23,0.832,25.69,11,0.7862,0,0,0.11,4.13
2024-01-09 06:00:00,MCH-1000,CNC,Diesel,A,OP-106,13.564,14.218,2.379,0.837,2.523,21.24,14.47,0.961,27.58,15,0.9043,0,0,-0.05,6.56
2024-01-09 07:00:00,MCH-1000,CNC,Diesel,A,OP-100,24.061,21.796,2.545,0.835,4.337,50.82,17.2,0.875,27.57,37,0.6503,0,0,0.1,11.27
2024-01-09 08:00:00,MCH-1000,CNC,Diesel,A,OP-101,22.331,23.394,2.881,1.179,4.077,82.02,10.45,0.863,29.86,41,0.5446,0,0,-0.05,10.6
2024-01-09 09:00:00,MCH-1000,CNC,Diesel,A,OP-102,21.645,22.187,0.85,0.619,3.927,57.92,30.58,0.959,26.13,39,0.555,0,0,-0.02,10.21
2024-01-09 10:00:00,MCH-1000,CNC,Diesel,A,OP-103,19.592,18.938,2.006,0.0,3.538,35.8,29.69,0.917,21.76,28,0.6997,0,0,0.03,9.2
2024-01-09 11:00:00,MCH-1000,CNC,Diesel,A,OP-104,23.013,20.848,7.171,0.0,4.256,62.53,13.49,0.858,21.17,32,0.7191,0,0,0.1,11.07
2024-01-09 12:00:00,MCH-1000,CNC,Diesel,A,OP-105,24.898,23.438,3.729,0.0,4.588,94.39,4.62,0.86,18.94,45,0.5533,1,0,0.06,11.93
2024-01-09 13:00:00,MCH-1000,CNC,Diesel,A,OP-106,22.223,20.678,1.369,0.0,4.173,57.8,5.86,0.808,15.38,33,0.6734,0,0,0.07,10.85
2024-01-09 14:00:00,MCH-1000,CNC,Diesel,B,OP-100,23.488,23.16,0.0,0.0,4.343,76.74,0.82,0.894,19.28,38,0.6181,0,0,0.01,11.29
2024-01-09 15:00:00,MCH-1000,CNC,Diesel,B,OP-101,25.262,25.474,2.971,0.0,4.649,64.66,15.05,0.978,10.66,38,0.6648,0,0,-0.01,12.09
2024-01-09 16:00:00,MCH-1000,CNC,Diesel,B,OP-102,22.149,22.394,1.701,0.0,4.148,34.06,14.3,0.906,6.58,38,0.5829,0,0,-0.01,10.78
2024-01-09 17:00:00,MCH-1000,CNC,Diesel,B,OP-103,24.173,23.523,2.327,0.0,4.504,81.14,17.74,0.842,9.73,39,0.6198,0,0,0.03,11.71
2024-01-09 18:00:00,MCH-1000,CNC,Diesel,B,OP-104,21.794,22.212,2.192,0.0,3.993,23.07,28.4,0.891,7.71,37,0.589,0,0,-0.02,10.38
2024-01-09 19:00:00,MCH-1000,CNC,Diesel,B,OP-105,21.446,22.29,3.446,0.0,3.919,30.66,10.64,0.924,8.02,32,0.6702,0,0,-0.04,10.19
2024-01-09 20:00:00,MCH-1000,CNC,Diesel,B,OP-106,11.83,10.865,2.871,0.0,2.175,32.9,0.9,0.894,5.33,25,0.4732,0,0,0.09,5.65
2024-01-09 21:00:00,MCH-1000,CNC,Diesel,B,OP-100,8.687,8.748,4.97,0.0,1.689,7.73,19.36,0.825,15.3,17,0.511,0,0,-0.01,4.39
2024-01-09 22:00:00,MCH-1000,CNC,Diesel,C,OP-101,11.695,11.63,5.063,0.0,2.134,36.46,0.38,0.792,18.52,15,0.7797,0,0,0.01,5.55
2024-01-09 23:00:00,MCH-1000,CNC,Diesel,C,OP-102,9.741,8.916,3.334,0.0,1.766,34.25,15.49,0.837,17.32,20,0.487,0,0,0.09,4.59
2024-01-10 00:00:00,MCH-1000,CNC,Diesel,C,OP-100,8.273,7.557,2.521,0.0,1.647,30.87,12.76,0.873,19.75,15,0.5516,0,0,0.09,4.28
2024-01-10 01:00:00,MCH-1000,CNC,Diesel,C,OP-101,10.488,10.488,6.588,0.259,2.029,7.05,19.92,0.906,23.73,13,0.8068,0,0,0.0,5.27
2024-01-10 02:00:00,MCH-1000,CNC,Diesel,C,OP-102,10.922,10.539,2.287,0.055,2.122,29.92,2.09,0.857,22.37,17,0.6425,0,0,0.04,5.52
2024-01-10 03:00:00,MCH-1000,CNC,Diesel,C,OP-103,10.762,11.058,2.963,0.039,1.948,36.77,21.25,0.942,22.26,17,0.633,0,0,-0.03,5.06
2024-01-10 04:00:00,MCH-1000,CNC,Diesel,C,OP-104,10.967,11.086,5.028,0.676,2.017,33.45,23.31,0.921,26.51,20,0.5484,0,0,-0.01,5.24
2024-01-10 05:00:00,MCH-1000,CNC,Diesel,C,OP-105,9.804,8.909,1.044,1.313,1.805,33.24,11.42,0.836,30.76,9,1.0893,0,0,0.1,4.69
2024-01-10 06:00:00,MCH-1000,CNC,Diesel,A,OP-106,10.204,9.997,4.535,0.746,1.84,20.39,3.43,0.83,26.97,7,1.4578,0,0,0.02,4.78
2024-01-10 07:00:00,MCH-1000,CNC,Diesel,A,OP-100,22.507,22.866,3.334,1.01,4.155,64.98,0.63,0.933,28.74,34,0.662,0,0,-0.02,10.8
2024-01-10 08:00:00,MCH-1000,CNC,Diesel,A,OP-101,23.578,21.225,4.422,0.877,4.268,35.94,1.53,0.957,27.84,33,0.7145,0,0,0.11,11.1
2024-01-10 09:00:00,MCH-1000,CNC,Diesel,A,OP-102,21.668,20.243,1.073,0.662,3.992,40.46,10.15,0.86,26.41,33,0.6566,0,0,0.07,10.38
2024-01-10 10:00:00,MCH-1000,CNC,Diesel,A,OP-103,20.861,19.388,3.018,0.648,3.767,86.24,0.31,0.892,26.32,32,0.6519,0,0,0.08,9.79
2024-01-10 11:00:00,MCH-1000,CNC,Diesel,A,OP-104,22.318,22.343,1.664,0.0,4.047,72.72,21.19,0.815,21.37,42,0.5314,0,0,-0.0,10.52
2024-01-10 12:00:00,MCH-1000,CNC,Diesel,A,OP-105,20.288,18.668,2.922,0.0,3.746,77.34,4.8,0.888,18.93,32,0.634,0,0,0.09,9.74
2024-01-10 13:00:00,MCH-1000,CNC,Diesel,A,OP-106,26.124,25.313,4.276,0.0,4.838,23.6,24.39,0.922,15.42,40,0.6531,1,0,0.03,12.58
2024-01-10 14:00:00,MCH-1000,CNC,Diesel,B,OP-100,21.007,20.284,0.953,0.0,3.791,66.73,6.44,0.909,12.47,25,0.8403,0,0,0.04,9.86
2024-01-10 15:00:00,MCH-1000,CNC,Diesel,B,OP-101,22.746,23.806,3.569,0.0,4.132,76.74,0.62,0.881,11.25,40,0.5687,0,0,-0.04,10.74
2024-01-10 16:00:00,MCH-1000,CNC,Diesel,B,OP-102,22.442,21.877,6.294,0.0,4.089,60.35,14.35,0.904,8.96,41,0.5474,0,0,0.03,10.63
2024-01-10 17:00:00,MCH-1000,CNC,Diesel,B,OP-103,24.153,22.084,2.966,0.0,4.392,40.05,19.04,0.903,9.6,41,0.5891,0,0,0.09,11.42
2024-01-10 18:00:00,MCH-1000,CNC,Diesel,B,OP-104,22.146,21.236,6.783,0.0,4.01,35.6,11.16,0.871,7.51,33,0.6711,0,0,0.04,10.43
2024-01-10 19:00:00,MCH-1000,CNC,Diesel,B,OP-105,25.21,24.045,3.558,0.0,4.609,80.59,8.82,0.9,8.54,34,0.7415,0,0,0.05,11.98
2024-01-10 20:00:00,MCH-1000,CNC,Diesel,B,OP-106,9.155,8.839,3.333,0.0,1.692,6.92,6.11,0.914,7.43,14,0.6539,0,0,0.04,4.4
2024-01-10 21:00:00,MCH-1000,CNC,Diesel,B,OP-100,11.89,11.55,7.667,0.0,2.211,41.49,14.37,0.951,9.32,17,0.6994,0,0,0.03,5.75
2024-01-10 22:00:00,MCH-1000,CNC,Diesel,C,OP-101,8.461,8.037,1.237,0.0,1.589,29.27,39.06,0.89,13.73,15,0.5641,0,0,0.05,4.13
2024-01-10 23:00:00,MCH-1000,CNC,Diesel,C,OP-102,11.883,10.762,4.534,0.0,2.314,27.36,6.34,0.851,13.51,11,1.0803,0,0,0.1,6.02
2024-01-11 00:00:00,MCH-1000,CNC,Diesel,C,OP-100,10.938,11.061,2.191,0.0,2.163,15.66,16.31,0.826,18.07,21,0.5208,0,0,-0.01,5.62
2024-01-11 01:00:00,MCH-1000,CNC,Diesel,C,OP-101,8.815,9.126,5.185,0.0,1.729,29.75,17.97,0.857,18.46,10,0.8815,0,0,-0.03,4.5
2024-01-11 02:00:00,MCH-1000,CNC,Diesel,C,OP-102,10.463,10.912,6.186,0.444,1.899,23.83,12.46,0.906,24.96,17,0.6155,0,0,-0.04,4.94
2024-01-11 03:00:00,MCH-1000,CNC,Diesel,C,OP-103,11.801,12.272,4.621,0.752,2.145,29.99,12.05,0.765,27.01,21,0.5619,0,0,-0.04,5.58
2024-01-11 04:00:00,MCH-1000,CNC,Diesel,C,OP-104,12.006,11.157,2.778,1.238,2.345,33.7,9.99,0.901,30.25,22,0.5457,0,0,0.08,6.1
2024-01-11 05:00:00,MCH-1000,CNC,Diesel,C,OP-105,9.106,8.418,1.287,1.166,1.751,36.61,14.06,0.76,29.78,15,0.6071,0,0,0.08,4.55
2024-01-11 06:00:00,MCH-1000,CNC,Diesel,A,OP-106,12.24,12.019,2.823,0.879,2.371,8.13,22.77,0.862,27.86,22,0.5564,0,0,0.02,6.16
2024-01-11 07:00:00,MCH-1000,CNC,Diesel,A,OP-100,25.925,26.698,3.375,0.778,4.827,58.62,4.04,0.83,27.18,37,0.7007,0,0,-0.03,12.55
2024-01-11 08:00:00,MCH-1000,CNC,Diesel,A,OP-101,21.2,21.961,4.456,0.581,3.951,72.36,10.25,0.812,25.88,41,0.5171,0,0,-0.03,10.27
2024-01-11 09:00:00,MCH-1000,CNC,Diesel,A,OP-102,23.366,22.447,2.251,0.16,4.276,62.67,16.53,0.941,23.07,34,0.6872,0,0,0.04,11.12
2024-01-11 10:00:00,MCH-1000,CNC,Diesel,A,OP-103,20.185,18.769,1.462,0.521,3.645,41.51,2.4,0.905,25.47,40,0.5046,0,0,0.08,9.48
2024-01-11 11:00:00,MCH-1000,CNC,Diesel,A,OP-104,27.004,28.235,2.49,0.0,4.916,51.98,7.92,0.814,20.0,41,0.6586,0,0,-0.04,12.78
2024-01-11 12:00:00,MCH-1000,CNC,Diesel,A,OP-105,21.493,20.21,4.782,0.0,3.953,40.36,22.45,0.847,20.07,36,0.597,0,0,0.06,10.28
2024-01-11 13:00:00,MCH-1000,CNC,Diesel,A,OP-106,21.655,19.788,1.181,0.0,3.913,18.67,5.94,0.876,15.59,34,0.6369,0,0,0.09,10.17
2024-01-11 14:00:00,MCH-1000,CNC,Diesel,B,OP-100,27.145,25.704,1.159,0.0,4.889,97.12,12.17,0.823,14.66,44,0.6169,0,0,0.06,12.71
2024-01-11 15:00:00,MCH-1000,CNC,Diesel,B,OP-101,26.06,23.514,0.767,0.0,4.808,74.51,4.15,0.837,10.5,48,0.5429,0,0,0.11,12.5
2024-01-11 16:00:00,MCH-1000,CNC,Diesel,B,OP-102,21.079,19.264,4.256,0.0,3.874,70.02,8.47,0.829,9.22,33,0.6387,0,0,0.09,10.07
2024-01-11 17:00:00,MCH-1000,CNC,Diesel,B,OP-103,22.978,22.794,3.623,0.0,4.223,68.45,6.59,0.881,5.13,36,0.6383,0,0,0.01,10.98
2024-01-11 18:00:00,MCH-1000,CNC,Diesel,B,OP-104,21.636,19.675,2.477,0.0,3.934,73.85,11.76,0.845,8.53,30,0.7212,0,0,0.1,10.23
2024-01-11 19:00:00,MCH-1000,CNC,Diesel,B,OP-105,23.46,24.01,2.811,0.0,4.239,81.57,14.96,0.9,11.57,37,0.6341,0,0,-0.02,11.02
2024-01-11 20:00:00,MCH-1000,CNC,Diesel,B,OP-106,11.197,11.059,4.107,0.0,2.164,33.18,11.45,0.882,6.86,20,0.5599,0,0,0.01,5.63
2024-01-11 21:00:00,MCH-1000,CNC,Diesel,B,OP-100,9.471,8.877,3.78,0.0,1.838,33.53,4.04,0.987,12.55,13,0.7285,0,0,0.07,4.78
2024-01-11 22:00:00,MCH-1000,CNC,Diesel,C,OP-101,10.595,10.014,6.606,0.0,2.094,8.44,8.24,0.923,11.47,14,0.7568,0,0,0.06,5.45
2024-01-11 23:00:00,MCH-1000,CNC,Diesel,C,OP-102,10.245,9.62,3.316,0.0,1.865,33.54,0.25,0.967,17.0,13,0.7881,0,0,0.06,4.85
2024-01-12 00:00:00,MCH-1000,CNC,Diesel,C,OP-100,10.111,9.881,4.617,0.0,1.983,29.75,4.97,0.849,18.68,12,0.8426,0,0,0.02,5.16
2024-01-12 01:00:00,MCH-1000,CNC,Diesel,C,OP-101,8.411,8.207,4.191,0.103,1.672,15.68,7.0,0.823,22.69,9,0.9345,0,0,0.02,4.35
2024-01-12 02:00:00,MCH-1000,CNC,Diesel,C,OP-102,9.89,9.552,3.599,1.046,1.819,35.84,13.83,0.904,28.97,18,0.5494,0,0,0.04,4.73
2024-01-12 03:00:00,MCH-1000,CNC,Diesel,C,OP-103,10.966,10.135,3.903,0.164,2.113,16.34,8.02,0.886,23.1,25,0.4386,0,0,0.08,5.49
2024-01-12 04:00:00,MCH-1000,CNC,Diesel,C,OP-104,8.994,8.655,2.95,0.606,1.723,25.41,20.66,0.852,26.04,19,0.4734,0,0,0.04,4.48
2024-01-12 05:00:00,MCH-1000,CNC,Diesel,C,OP-105,14.797,14.719,0.0,1.175,2.698,31.81,15.83,0.931,29.83,21,0.7046,0,0,0.01,7.01
2024-01-12 06:00:00,MCH-1000,CNC,Diesel,A,OP-106,9.172,8.536,1.778,0.977,1.718,10.26,14.94,0.913,28.51,18,0.5096,0,0,0.07,4.47
2024-01-12 07:00:00,MCH-1000,CNC,Diesel,A,OP-100,19.504,17.583,3.739,0.835,3.623,61.16,11.47,0.825,27.57,40,0.4876,0,0,0.11,9.42
2024-01-12 08:00:00,MCH-1000,CNC,Diesel,A,OP-101,25.365,26.081,3.925,0.816,4.734,52.34,16.45,0.849,27.44,32,0.7926,0,0,-0.03,12.31
2024-01-12 09:00:00,MCH-1000,CNC,Diesel,A,OP-102,22.475,22.054,5.002,0.405,4.206,81.51,10.47,0.866,24.7,40,0.5619,0,0,0.02,10.94
2024-01-12 10:00:00,MCH-1000,CNC,Diesel,A,OP-103,22.193,21.213,5.295,0.002,4.081,86.16,28.15,0.911,22.02,33,0.6725,0,0,0.05,10.61
2024-01-12 11:00:00,MCH-1000,CNC,Diesel,A,OP-104,20.874,18.804,2.287,0.317,3.889,62.75,4.24,0.87,24.11,42,0.497,0,0,0.11,10.11
2024-01-12 12:00:00,MCH-1000,CNC,Diesel,A,OP-105,24.595,22.653,2.094,0.0,4.58,61.12,10.57,0.919,18.16,39,0.6306,0,0,0.09,11.91
2024-01-12 13:00:00,MCH-1000,CNC,Diesel,A,OP-106,26.383,26.747,5.834,0.0,4.788,89.47,7.93,0.898,13.97,41,0.6435,0,0,-0.01,12.45
2024-01-12 14:00:00,MCH-1000,CNC,Diesel,B,OP-100,26.845,25.424,3.624,0.0,4.959,29.77,27.14,0.869,14.88,38,0.7065,0,0,0.06,12.89
2024-01-12 15:00:00,MCH-1000,CNC,Diesel,B,OP-101,21.062,20.165,2.172,0.0,3.892,27.83,2.35,0.891,12.63,33,0.6382,0,0,0.04,10.12
2024-01-12 16:00:00,MCH-1000,CNC,Diesel,B,OP-102,24.885,23.109,2.221,0.0,4.618,35.99,2.58,0.908,11.05,34,0.7319,0,0,0.08,12.01
2024-01-12 17:00:00,MCH-1000,CNC,Diesel,B,OP-103,20.43,18.963,4.469,0.0,3.81,71.58,9.27,0.916,5.29,38,0.5376,0,0,0.08,9.91
2024-01-12 18:00:00,MCH-1000,CNC,Diesel,B,OP-104,22.656,21.488,1.64,0.0,4.084,35.07,5.24,0.802,4.07,38,0.5962,0,0,0.05,10.62
2024-01-12 19:00:00,MCH-1000,CNC,Diesel,B,OP-105,23.238,23.726,2.825,0.0,4.298,19.69,9.67,0.938,7.4,33,0.7042,0,0,-0.02,11.18
2024-01-12 20:00:00,MCH-1000,CNC,Diesel,B,OP-106,9.018,9.147,3.244,0.0,1.78,22.92,16.23,0.814,9.07,17,0.5304,0,0,-0.01,4.63
2024-01-12 21:00:00,MCH-1000,CNC,Diesel,B,OP-100,13.389,12.831,6.651,0.0,2.527,32.52,4.96,0.968,12.86,18,0.7438,0,0,0.04,6.57
2024-01-12 22:00:00,MCH-1000,CNC,Diesel,C,OP-101,10.642,10.304,3.917,0.0,1.958,44.84,9.38,0.924,8.8,16,0.6651,0,0,0.03,5.09
2024-01-12 23:00:00,MCH-1000,CNC,Diesel,C,OP-102,11.515,11.484,5.247,0.0,2.106,24.95,2.41,0.936,16.53,22,0.5234,0,0,0.0,5.48
2024-01-13 00:00:00,MCH-1000,CNC,Diesel,C,OP-100,9.316,8.411,5.346,0.0,1.713,28.32,29.81,0.853,21.37,14,0.6654,0,0,0.11,4.45
2024-01-13 01:00:00,MCH-1000,CNC,Diesel,C,OP-101,11.496,11.039,5.511,0.042,2.23,42.62,7.5,0.831,22.28,30,0.3832,0,0,0.04,5.8
2024-01-13 02:00:00,MCH-1000,CNC,Diesel,C,OP-102,10.413,9.503,3.948,0.089,1.991,28.71,6.99,0.872,22.59,17,0.6125,0,0,0.1,5.18
2024-01-13 03:00:00,MCH-1000,CNC,Diesel,C,OP-103,10.457,10.567,3.741,0.56,1.924,34.8,11.99,0.872,25.73,17,0.6151,0,0,-0.01,5.0
2024-01-13 04:00:00,MCH-1000,CNC,Diesel,C,OP-104,11.666,10.624,3.728,0.945,2.295,26.25,7.75,0.87,28.3,18,0.6481,0,0,0.1,5.97
2024-01-13 05:00:00,MCH-1000,CNC,Diesel,C,OP-105,9.226,9.409,2.143,0.33,1.681,11.49,3.46,0.795,24.2,13,0.7097,0,0,-0.02,4.37
2024-01-13 06:00:00,MCH-1000,CNC,Diesel,A,OP-106,8.384,7.73,2.503,0.794,1.56,16.1,6.84,0.889,27.3,16,0.524,0,0,0.08,4.06
2024-01-13 07:00:00,MCH-1000,CNC,Diesel,A,OP-100,23.007,22.45,2.68,0.273,4.254,72.49,2.25,0.892,23.82,31,0.7422,0,0,0.02,11.06
2024-01-13 08:00:00,MCH-1000,CNC,Diesel,A,OP-101,22.244,21.549,3.151,0.166,4.02,50.62,13.73,0.853,23.11,37,0.6012,0,0,0.03,10.45
2024-01-13 09:00:00,MCH-1000,CNC,Diesel,A,OP-102,22.51,23.6,6.024,0.8,4.224,36.91,10.23,0.941,27.33,36,0.6253,0,0,-0.05,10.98
2024-01-13 10:00:00,MCH-1000,CNC,Diesel,A,OP-103,23.41,22.497,3.228,0.0,4.362,50.98,18.7,0.877,20.19,40,0.5852,0,0,0.04,11.34
