vehicle_id,engine_temp_c,vibration_level,rpm,oil_pressure,coolant_level_pct,last_service_km,current_km,fault_code,breakdown_within_30_days,battery_voltage,engine_load_pct,fuel_rate_lph,tire_pressure_front_left,tire_pressure_front_right,tire_pressure_back_left,tire_pressure_back_right,ambient_temp_c,vehicle_age_years,service_alert_flag,breakdown_history_count
VH_36,91.7,5.03,885,256,99,79361,83099,P0171,1,14.62,23,9.76,34,31,31,35,44,8,1,4
VH_176,70.0,4.95,1332,336,62,72805,73955,P0300,0,12.04,48,9.05,35,28,38,32,40,7,0,2
VH_420,92.0,5.8,2787,284,89,133157,135205,P0500,0,13.48,70,7.44,28,30,34,39,31,9,1,3
VH_323,105.6,3.37,3168,264,89,146135,151804,P0171,0,14.35,92,7.43,30,28,39,39,20,6,0,5
VH_138,77.7,8.2,3438,269,84,61993,69530,P0300,1,12.06,28,4.17,32,35,37,31,20,10,0,2
VH_358,80.1,6.06,2723,252,93,122082,125377,P0300,0,13.98,41,11.71,30,28,38,33,23,9,0,5
VH_20,89.2,5.78,1144,384,89,116119,119988,P0300,0,12.57,63,11.74,29,36,30,34,25,13,1,0
VH_417,101.1,2.87,2609,273,61,123961,136918,NONE,0,13.49,94,9.81,32,33,30,31,17,4,0,0
VH_365,96.6,5.48,3039,274,97,119930,131367,NONE,1,13.67,97,7.44,31,28,36,37,44,11,0,3
VH_157,89.1,1.26,2650,259,69,85254,89487,P0171,0,13.0,72,3.63,29,29,37,36,36,15,1,5
VH_252,100.9,1.48,2626,384,63,57443,66394,P0300,0,14.32,50,11.81,29,32,37,36,45,2,0,2
VH_468,106.5,1.26,1794,317,71,104834,110445,P0420,0,13.59,89,7.06,35,34,38,34,25,5,0,5
VH_475,94.7,5.94,3023,350,88,85496,96715,NONE,1,13.58,84,8.75,30,35,32,40,33,9,1,4
VH_429,72.7,8.88,1284,311,79,93639,107237,NONE,0,13.52,74,10.96,30,32,32,38,19,2,0,3
VH_69,84.5,7.51,1961,347,60,125652,126776,NONE,1,12.75,93,10.09,30,33,35,30,42,7,0,4
VH_375,91.4,3.64,2510,386,78,118772,126801,P0300,1,13.06,36,5.97,36,28,34,34,23,13,0,5
VH_441,101.7,6.17,1660,390,93,78210,90236,P0500,0,11.82,74,4.79,36,29,31,34,17,6,1,0
VH_104,93.0,4.27,1673,284,60,66855,75441,NONE,0,12.01,60,4.07,28,31,39,32,40,10,1,4
VH_77,86.9,7.09,3305,358,97,95982,109742,P0500,1,14.69,70,10.75,34,34,37,33,37,12,0,1
VH_402,75.1,7.09,1703,285,62,94941,109491,NONE,0,13.14,57,11.56,31,32,33,31,44,12,0,2
VH_168,77.9,6.49,2645,269,77,134747,146594,NONE,0,14.09,26,11.96,34,31,31,36,20,2,1,5
VH_289,89.1,5.9,3493,341,92,68423,77490,P0171,0,13.62,64,3.62,28,28,40,35,26,1,1,3
VH_64,83.4,2.8,1368,280,91,112781,117165,P0420,1,14.01,79,9.94,36,36,40,34,35,12,1,2
VH_165,81.8,5.88,1616,326,82,61090,69515,NONE,0,12.94,95,3.35,33,36,34,39,26,1,1,1
VH_482,103.3,8.01,1287,332,61,53831,68611,P0420,1,13.67,24,10.24,30,36,40,35,18,2,0,2
VH_42,78.8,1.3,3110,255,87,144082,145176,P0171,0,14.01,57,8.75,35,34,40,38,44,14,0,0
VH_443,83.3,6.49,2307,320,85,105985,112710,NONE,0,13.65,61,11.21,33,31,36,30,40,12,1,0
VH_171,82.5,2.99,965,362,95,69480,76451,NONE,1,14.64,45,9.36,32,32,40,31,15,13,0,1
VH_26,88.0,4.87,1020,258,61,87943,95186,P0300,1,12.61,87,5.49,36,33,31,37,18,5,1,5
VH_428,74.8,8.35,2487,265,91,124101,129425,NONE,0,11.8,31,4.59,31,30,37,38,30,3,1,3
VH_51,78.7,8.83,806,341,71,122573,129550,NONE,0,14.32,97,8.42,35,29,31,31,27,6,1,5
VH_144,93.4,3.38,3199,290,98,63734,78271,P0420,0,14.3,82,6.63,28,31,38,34,36,8,1,1
VH_401,95.8,7.97,1102,262,63,68997,72570,P0500,0,11.7,49,9.84,36,34,40,37,15,5,0,3
VH_388,102.2,4.94,1433,276,70,89078,102169,P0420,0,12.73,45,11.61,34,28,36,30,40,9,1,1
VH_270,94.4,7.03,1282,320,99,54066,59543,P0300,0,14.6,88,7.53,34,34,33,33,44,8,0,0
VH_75,92.8,5.42,1169,309,94,135319,140481,P0420,0,14.55,95,11.76,35,29,37,38,15,13,0,0
VH_464,88.0,4.04,2637,307,74,113518,115190,P0500,1,13.39,67,9.64,29,28,37,40,31,9,0,0
VH_10,107.2,1.93,1732,326,64,149674,156226,P0420,1,12.31,70,9.07,29,36,30,32,20,8,1,4
VH_467,96.4,2.56,879,365,60,121045,130216,P0171,0,13.2,41,8.12,29,30,38,31,22,8,0,5
VH_23,80.2,3.11,2491,340,65,139007,152678,NONE,0,13.98,27,9.27,30,35,36,38,42,9,1,4
VH_103,87.0,8.12,2723,290,76,125851,132232,P0171,0,13.74,92,7.05,33,34,38,37,45,11,0,0
VH_208,96.4,1.09,2331,286,98,115552,130105,P0171,0,14.75,37,6.0,31,30,32,39,25,6,1,4
VH_33,93.5,1.19,1065,278,84,58060,63956,P0300,1,11.62,62,6.33,34,35,38,39,32,8,0,3
VH_423,73.4,4.31,2425,283,74,52975,64318,NONE,0,11.65,21,5.31,33,32,35,36,31,8,1,2
VH_427,76.1,2.05,2695,364,69,106835,121550,P0500,0,14.5,68,9.66,31,31,30,30,24,2,0,0
VH_357,79.4,4.27,3109,352,100,102147,107033,P0500,0,12.71,49,9.49,30,29,32,35,40,6,0,4
VH_372,74.4,7.49,2072,314,74,73882,84517,P0171,0,12.91,41,6.88,35,34,31,39,32,4,0,4
VH_474,80.9,4.36,2161,390,94,75253,86371,P0171,0,12.37,96,6.02,29,36,39,34,32,15,0,1
VH_293,85.5,2.66,2837,372,61,82749,84449,P0171,0,14.11,35,7.89,28,34,33,30,42,3,1,1
VH_269,75.2,4.03,2713,262,93,127052,141384,NONE,0,14.05,50,6.81,33,34,37,39,22,11,1,0
VH_393,94.9,7.01,1465,353,71,149283,160526,P0500,0,13.0,78,4.3,33,36,38,33,15,11,0,2
VH_26,97.4,4.8,940,335,83,143582,155672,NONE,1,13.19,74,11.89,34,36,39,34,15,2,0,3
VH_64,105.0,4.6,1245,352,89,77414,88527,NONE,0,14.23,51,11.4,34,35,33,32,45,15,1,3
VH_389,70.1,4.48,2131,383,89,76496,77845,P0171,0,12.02,66,4.87,33,34,33,39,40,2,1,4
VH_381,76.5,7.44,1839,270,83,96822,105466,NONE,0,13.13,51,5.19,30,33,33,38,37,11,0,0
VH_313,110.0,1.54,3457,330,100,50193,63829,NONE,1,12.58,82,7.09,35,34,36,40,28,13,0,4
VH_35,74.2,2.94,2330,293,78,142953,150940,NONE,0,14.2,48,10.81,28,29,38,38,41,13,0,1
VH_419,79.4,1.28,3108,263,88,59079,71134,P0171,1,13.68,28,7.73,32,28,32,38,26,6,1,3
VH_383,82.5,6.33,3123,332,87,77383,85888,NONE,0,12.72,74,10.17,32,33,33,34,43,12,0,4
VH_278,95.9,2.92,1608,300,90,82274,88788,NONE,0,13.86,63,11.77,28,33,34,34,41,7,1,2
VH_253,101.3,3.89,1589,284,81,81710,90453,P0500,1,13.81,26,4.93,30,32,36,32,24,12,1,1
VH_450,78.1,8.72,973,333,95,51527,64451,P0171,1,14.21,99,10.95,28,35,30,34,19,12,1,5
VH_27,88.4,2.17,2600,389,64,110977,117642,NONE,0,13.58,33,4.29,28,30,38,33,34,15,1,2
VH_441,71.9,5.36,3153,270,95,114407,119160,P0500,0,12.3,77,8.45,36,36,37,34,22,10,1,5
VH_180,80.5,7.24,1861,327,63,142169,148617,NONE,1,13.95,35,6.71,34,28,39,37,36,12,1,0
VH_301,100.4,4.06,1391,258,74,87520,93397,NONE,0,13.47,68,3.77,31,29,37,35,25,9,0,4
VH_307,74.9,6.26,1672,313,91,122972,127284,P0500,0,14.55,94,5.06,33,34,40,37,44,12,1,3
VH_127,96.8,5.78,3310,257,85,101413,112813,NONE,0,12.62,67,9.43,32,28,31,30,17,13,1,1
VH_426,82.8,2.85,1890,280,76,99341,100129,NONE,0,13.19,45,7.58,32,34,39,34,41,1,1,0
VH_290,87.0,2.48,992,334,93,146806,156386,P0420,0,12.13,65,6.24,35,30,38,33,31,12,0,2
VH_93,83.6,4.94,919,264,83,66785,67418,NONE,0,13.43,87,4.41,30,30,36,30,28,5,1,3
VH_135,97.6,3.32,2969,374,86,146112,147313,NONE,0,12.59,48,7.6,36,36,32,32,39,4,1,2
VH_229,83.6,1.84,1398,376,72,122479,128535,P0171,0,14.4,62,9.57,34,34,32,36,40,3,1,4
VH_28,72.9,2.6,3444,351,70,122008,135336,NONE,0,12.3,59,10.69,31,34,31,31,20,3,1,2
VH_491,107.5,2.11,2704,359,84,119862,130196,P0171,0,13.82,31,11.0,30,34,36,31,24,5,1,3
VH_193,108.6,4.4,1747,325,81,62121,76127,P0420,0,14.61,30,6.03,28,31,36,38,17,3,0,4
VH_212,74.7,7.14,1692,394,69,104782,109216,P0420,0,12.69,78,3.3,35,29,33,34,36,14,1,0
VH_494,73.9,3.54,1441,315,88,69636,72213,P0171,1,14.31,53,4.39,33,30,36,40,15,6,1,4
VH_459,77.4,5.4,1168,322,86,58638,62882,P0171,0,14.57,89,3.97,32,35,36,35,18,5,0,5
VH_407,106.0,3.95,2790,318,64,88847,96009,NONE,0,11.72,80,6.55,29,33,34,34,43,6,1,4
VH_356,75.4,8.06,2164,397,78,106325,112004,NONE,0,11.5,58,9.1,36,31,34,30,21,1,0,1
VH_351,74.7,3.5,1267,296,85,117308,131482,P0300,0,13.85,89,5.41,28,30,35,32,27,13,1,3
VH_124,75.6,7.79,2928,376,93,133710,137676,NONE,0,12.47,63,4.53,29,30,31,30,35,1,0,0
VH_445,93.6,4.71,959,275,94,75078,89348,P0171,0,14.55,67,11.44,29,36,37,37,40,8,0,0
VH_95,96.7,2.01,2471,375,91,110590,122461,P0300,0,12.39,78,10.41,29,33,39,36,33,2,0,1
VH_69,106.8,1.56,1661,394,93,98510,102480,NONE,1,13.83,86,5.32,30,33,37,39,18,13,0,4
VH_244,79.4,3.31,2065,388,74,144983,145830,P0171,1,13.44,92,8.31,29,36,35,39,27,12,1,1
VH_290,83.1,4.57,2925,369,76,143938,153901,NONE,1,12.26,89,4.84,35,32,35,30,29,8,1,4
VH_442,103.6,6.17,805,348,85,65624,77383,P0171,0,12.23,43,11.85,30,33,37,34,29,8,1,5
VH_452,71.7,3.24,1723,378,98,67423,74102,P0171,0,12.46,58,3.94,33,31,33,34,19,5,0,5
VH_248,81.5,7.44,1219,301,91,126394,139055,P0500,0,14.77,51,5.29,34,32,35,37,15,6,1,2
VH_354,87.1,6.36,1048,264,63,125152,133488,NONE,0,13.65,47,10.68,31,33,30,33,30,3,0,1
VH_313,73.8,7.99,2753,290,91,130494,138421,P0420,0,14.6,60,11.7,33,33,35,31,43,2,0,4
VH_214,77.4,5.69,2148,318,88,89921,100823,P0500,0,14.79,64,5.28,28,30,38,40,37,12,1,5
VH_278,97.2,6.13,3313,251,79,84294,89707,P0171,0,11.97,49,11.04,34,28,36,36,24,11,0,0
VH_266,95.6,8.68,934,316,78,86168,97835,NONE,0,13.87,48,3.61,30,31,33,40,42,2,0,5
VH_312,80.3,5.33,2544,373,83,82162,96973,P0420,1,12.57,32,11.31,36,28,35,33,34,4,1,3
VH_420,89.4,7.8,3327,299,94,95012,109162,P0171,0,12.18,22,11.49,28,32,40,36,26,14,1,2
VH_460,103.0,6.97,3141,283,87,88595,91821,P0500,1,13.37,98,11.43,29,34,33,34,22,14,0,3
VH_287,70.9,1.51,1149,376,84,65151,70452,NONE,0,11.59,72,5.32,34,32,39,32,44,11,1,2
VH_456,103.7,1.8,3117,316,77,87502,101676,NONE,0,12.07,70,4.85,32,35,34,33,34,1,1,3
VH_195,106.6,8.79,2179,288,92,143298,157250,NONE,0,12.73,92,10.21,29,36,32,39,32,14,0,2
VH_420,76.2,8.65,2528,345,95,143809,151999,NONE,0,14.07,53,5.08,35,28,40,40,45,5,0,3
VH_166,104.1,8.03,2550,319,71,137288,143246,NONE,0,14.32,54,5.35,31,29,33,35,25,14,0,5
VH_328,85.4,1.27,3246,374,72,121788,125962,P0300,0,13.37,76,10.2,36,35,35,30,40,14,0,2
VH_71,102.5,8.61,2305,398,86,146990,160551,NONE,0,12.68,70,3.78,29,33,31,37,35,12,1,2
VH_268,108.3,3.09,2265,280,91,109404,120470,P0300,0,14.51,63,6.91,30,29,33,34,36,15,0,1
VH_209,94.8,5.0,2886,326,85,67770,82266,P0420,0,11.9,63,7.98,32,36,40,39,34,9,0,3
VH_175,93.7,4.66,1371,278,63,123452,133784,P0171,0,14.74,37,6.03,32,31,33,36,42,9,1,5
VH_1,77.2,6.6,2011,253,76,110847,113509,P0171,0,11.67,50,7.82,33,35,39,37,20,10,0,5
VH_287,91.7,4.9,2593,257,90,98740,110455,NONE,1,11.73,84,10.53,31,31,33,37,39,5,0,2
VH_417,84.6,2.47,2917,281,62,143507,156547,P0420,0,13.28,65,5.29,34,31,39,39,16,4,0,5
VH_353,86.2,1.71,1034,255,72,65478,80187,NONE,0,14.26,35,6.11,35,29,32,37,20,3,0,4
VH_178,92.5,4.47,1768,308,92,140831,153275,NONE,0,14.41,64,6.35,36,31,31,39,35,14,1,3
VH_362,72.7,3.14,2304,256,86,63799,71836,P0300,0,12.4,33,3.46,33,34,40,30,23,15,0,3
VH_284,86.0,3.56,3151,306,64,74512,75187,P0171,1,13.63,44,3.57,35,30,35,32,34,6,0,0
VH_105,95.9,1.59,2141,390,96,101714,114868,P0420,0,14.73,33,7.4,30,34,40,31,28,9,0,3
VH_457,99.4,4.94,881,346,72,86588,101194,P0300,1,14.2,61,9.92,29,30,34,31,33,15,0,0
VH_458,90.1,3.24,1240,321,68,145190,152154,P0420,1,12.59,53,8.36,36,32,40,35,39,14,1,2
VH_399,75.0,1.47,1849,340,95,148466,149839,P0300,0,11.83,85,5.11,32,28,31,40,24,15,1,1
VH_196,89.2,5.9,2911,289,75,105657,117150,P0420,0,13.27,57,4.46,32,32,35,32,43,11,1,4
VH_64,105.9,8.67,2246,304,90,90256,104433,NONE,1,13.41,32,5.67,36,34,33,31,25,6,1,1
VH_367,79.1,5.01,1675,293,74,97567,107241,P0500,0,12.06,69,5.53,35,30,33,37,30,2,0,3
VH_217,92.1,6.3,2706,365,78,58630,67190,P0300,0,12.45,94,4.96,35,29,31,30,42,6,0,4
VH_247,107.0,3.26,3367,260,76,79037,84702,P0171,0,13.61,23,3.7,29,32,33,39,26,7,1,3
VH_396,77.3,6.32,3248,255,69,137993,138657,NONE,0,12.4,91,10.64,33,32,33,40,41,11,0,4
VH_409,71.5,7.18,2273,353,81,70905,79465,NONE,0,14.4,95,11.36,31,28,35,35,36,3,1,0
VH_18,87.2,3.11,1714,308,96,117734,122239,P0171,0,12.71,33,9.55,30,32,33,34,31,7,0,0
VH_72,93.8,7.2,1616,256,98,51566,54480,P0171,1,14.01,80,8.8,28,29,32,34,15,11,0,3
VH_376,74.8,7.02,2407,382,88,100009,104625,NONE,1,12.27,37,4.73,29,30,30,31,19,1,0,4
VH_162,73.7,6.07,3412,351,87,82612,93989,NONE,0,12.54,72,11.06,29,29,32,37,34,3,0,5
VH_315,105.5,2.03,3162,260,76,71993,86485,P0300,0,12.45,72,7.55,33,30,36,35,39,11,0,2
VH_405,77.1,8.15,2725,270,85,81058,82280,NONE,1,12.69,31,6.89,34,28,34,33,44,3,0,0
VH_82,83.9,1.13,2566,264,63,72107,86658,P0171,0,14.5,85,3.58,36,31,37,32,28,14,0,4
VH_63,95.0,7.45,3499,348,96,72489,87042,NONE,0,13.34,47,5.12,36,35,36,33,40,9,1,1
VH_218,71.0,4.02,3184,332,74,147888,158121,P0171,1,11.99,85,4.58,29,31,35,40,19,10,1,4
VH_89,103.2,6.16,2897,393,93,52816,56943,NONE,1,13.97,57,11.55,35,32,33,34,41,7,0,4
VH_210,94.9,8.12,3000,252,77,131632,137581,P0171,0,13.08,97,6.54,28,29,36,37,45,11,0,5
VH_164,75.6,7.71,3360,292,88,139650,140840,NONE,0,13.19,87,11.45,31,34,33,40,39,2,1,2
VH_428,97.4,1.86,1502,256,68,58195,72037,P0420,0,14.47,37,11.32,34,34,39,30,44,11,1,0
VH_471,81.0,3.94,2622,292,93,72152,82344,NONE,0,12.88,45,5.72,34,34,33,32,43,9,1,0
VH_132,88.5,7.62,821,321,63,70289,83092,NONE,0,13.14,86,11.96,29,30,39,35,32,1,1,4
VH_209,101.4,8.04,1690,382,100,64511,67656,NONE,0,14.72,31,11.26,33,31,35,31,18,4,1,4
VH_117,90.0,8.79,2834,316,61,58389,73333,NONE,0,12.88,21,8.15,32,28,33,39,25,6,1,3
VH_220,106.1,2.09,2609,354,78,140001,150698,P0300,0,12.25,43,4.11,33,29,30,34,30,15,1,0
VH_201,97.1,5.03,1841,364,66,102733,111190,P0420,0,11.82,60,4.23,34,34,31,34,16,7,1,5
VH_45,80.5,6.48,1413,386,85,129717,142895,P0420,1,12.18,80,6.77,32,36,33,33,21,6,0,3
VH_469,94.7,1.92,3307,391,95,110548,120001,P0500,1,14.49,60,7.47,35,35,30,40,15,14,0,0
VH_274,86.8,1.79,3494,382,82,110410,115446,NONE,0,11.76,86,3.53,36,29,34,37,44,15,1,0
VH_346,79.6,1.49,2804,279,100,70905,72487,P0420,1,13.97,79,5.49,30,29,32,31,41,1,1,2
VH_158,105.6,2.78,1324,354,90,69709,73360,P0300,0,13.61,79,4.79,35,34,30,33,36,14,1,0
VH_264,79.4,1.73,1058,341,72,79993,85820,P0300,0,12.65,36,5.11,28,36,36,33,28,9,1,4
VH_433,79.0,2.68,1273,388,79,88337,93095,NONE,0,14.41,92,5.56,32,34,38,37,45,1,1,2
VH_248,81.3,4.43,2490,296,75,148597,162540,P0300,0,14.22,85,9.26,33,31,39,34,19,9,0,4
VH_390,81.0,6.3,2357,339,83,123260,131356,NONE,0,12.88,66,3.27,36,31,32,30,35,14,1,5
VH_30,76.3,6.29,2766,250,73,125875,133399,NONE,0,13.51,20,6.21,34,33,36,37,42,2,1,3
VH_89,108.0,5.69,2128,255,100,93558,97524,NONE,0,13.46,96,4.6,36,35,36,36,45,8,0,5
VH_62,96.1,6.86,1138,316,87,115572,124941,P0500,1,11.78,61,3.62,29,35,34,34,35,10,0,2
VH_443,73.9,6.64,864,398,60,112981,114715,NONE,0,12.29,62,9.15,35,32,32,39,38,6,0,4
VH_195,87.8,6.86,2194,300,100,140376,141299,NONE,0,14.33,77,3.42,35,32,32,38,16,10,0,2
VH_442,101.2,6.37,3296,362,96,99438,101947,P0300,0,11.65,49,10.7,28,36,35,37,45,1,0,0
VH_276,99.7,7.52,2440,328,60,148768,163117,NONE,1,11.96,63,3.17,34,31,30,32,40,5,1,0
VH_412,91.4,5.14,3264,302,97,97003,111867,P0420,0,14.02,88,8.65,33,36,38,33,40,8,1,0
VH_488,102.6,3.21,3378,331,98,132545,147229,NONE,0,12.91,60,5.29,33,35,39,31,22,10,0,2
VH_249,81.3,3.16,1121,367,65,71116,74148,P0420,1,12.52,28,5.48,33,32,38,36,39,14,0,1
VH_477,73.1,1.92,2974,285,76,94062,106497,P0500,1,11.79,30,8.03,32,34,30,33,19,9,0,0
VH_266,94.4,5.15,1793,324,86,57877,66996,P0300,0,12.21,41,6.37,33,30,36,38,43,11,1,5
VH_136,102.4,6.39,3299,286,100,130090,136746,NONE,0,13.39,64,6.67,34,35,37,34,41,5,1,1
VH_171,77.3,2.48,1612,399,90,74461,83200,P0171,0,14.12,63,5.93,31,28,40,32,34,10,0,0
VH_252,77.3,5.74,3326,376,61,118982,129138,P0500,0,11.7,50,6.12,34,33,38,33,18,2,1,0
VH_490,103.8,2.29,1814,377,62,137904,145329,P0500,1,11.87,95,5.21,33,35,40,32,27,14,0,1
VH_494,95.8,3.43,1407,337,68,111488,116244,P0420,1,14.69,43,10.32,36,35,31,36,43,3,1,1
VH_47,108.6,3.37,1383,261,72,75840,78550,P0500,0,12.2,46,9.4,33,36,30,30,15,15,0,3
VH_413,102.3,3.13,2754,256,73,55315,69538,NONE,0,12.92,71,9.1,30,36,30,31,28,11,0,3
VH_247,82.6,4.27,944,290,96,148185,153943,P0420,0,11.93,51,3.26,28,28,37,37,26,11,0,0
VH_497,71.4,7.58,2675,253,82,91396,92473,P0300,0,12.63,29,6.45,33,31,35,32,27,9,1,2
VH_390,79.5,8.61,2760,318,60,87805,100362,P0300,1,12.67,47,9.14,35,33,36,39,16,5,1,2
VH_205,76.3,5.8,2971,312,64,65545,72614,P0500,0,11.92,79,5.1,33,32,33,39,24,7,0,0
VH_316,93.4,8.46,2124,358,88,67712,68955,P0171,0,12.85,33,3.93,28,36,33,34,38,2,1,0
VH_397,107.6,4.06,1146,305,86,115860,118803,NONE,0,12.24,80,9.21,36,35,36,31,43,10,0,4
VH_390,85.3,3.93,2109,308,84,100357,110114,P0171,0,11.53,86,5.39,30,30,35,31,33,13,1,0
VH_233,91.6,1.44,3162,356,77,53224,65783,P0300,0,13.78,91,8.77,33,36,31,33,36,13,0,5
VH_276,71.7,4.87,1754,255,92,108585,113470,NONE,0,12.22,95,8.13,28,34,39,39,15,6,0,1
VH_283,107.4,1.08,1309,384,70,110716,113887,NONE,1,13.79,83,9.48,30,36,31,37,31,7,0,5
VH_273,86.7,8.78,2799,391,78,86076,95598,P0420,0,12.94,76,8.6,36,28,38,31,43,14,0,4
VH_353,82.8,5.0,2407,250,82,51503,61564,P0300,1,13.8,68,8.71,34,31,33,36,20,14,0,1
VH_460,72.9,1.93,979,362,68,80091,82172,P0171,0,12.92,91,6.7,35,33,35,30,45,13,0,1
VH_130,71.7,1.56,2333,296,91,130822,140086,P0420,0,12.48,85,11.32,29,30,34,35,30,1,0,3
VH_79,81.0,8.82,2850,314,62,74928,87243,P0300,0,14.23,90,5.79,30,36,31,32,38,12,0,2
VH_127,97.7,8.35,2965,356,67,138840,141806,NONE,1,13.67,95,8.8,34,34,30,38,43,9,0,0
VH_236,73.1,1.49,3254,391,68,128900,136857,P0500,0,14.77,44,5.47,28,32,39,31,28,7,0,4
VH_478,83.2,7.32,2088,400,60,91521,103170,NONE,0,12.29,41,7.18,33,31,36,35,22,6,1,0
VH_499,77.2,2.77,2952,316,61,144264,156662,P0171,1,13.88,59,7.83,28,30,35,39,23,1,1,5
VH_295,96.7,6.24,869,259,62,64300,78153,NONE,1,14.01,21,4.5,35,31,35,35,39,13,1,5
VH_448,71.4,2.52,1125,371,86,87641,91372,NONE,0,14.19,34,5.53,28,34,34,34,41,3,0,2
VH_178,106.9,2.09,2076,383,61,109406,113360,NONE,0,13.75,59,8.76,32,33,37,37,30,6,0,0
VH_318,106.4,6.54,2718,314,92,125484,138314,P0300,0,13.59,67,7.16,32,30,31,35,39,12,1,4
VH_495,102.6,8.47,1761,273,64,73586,88052,NONE,1,13.28,29,9.66,32,35,33,37,29,3,1,3
VH_212,77.2,8.26,1102,341,63,110166,118130,NONE,0,11.97,70,5.56,33,31,30,30,42,4,1,5
VH_99,92.1,2.27,2056,386,89,84225,91959,NONE,1,14.22,36,4.21,28,31,31,37,40,15,1,1
VH_380,86.3,7.58,2845,399,79,109139,116044,P0500,1,12.83,96,7.4,32,36,33,36,41,2,0,4
VH_371,96.7,8.03,2061,362,79,123202,126845,P0300,0,13.43,89,5.44,34,36,40,36,31,10,1,3
VH_6,80.1,4.03,2365,283,81,51908,55276,NONE,0,12.0,21,10.31,28,34,37,33,31,3,1,5
VH_90,90.1,5.89,868,300,80,115407,123783,P0171,0,13.08,24,11.01,34,31,30,30,41,1,1,4
VH_98,73.9,6.54,3302,257,80,66774,75193,P0500,0,12.09,60,10.54,29,36,34,40,27,6,1,1
VH_264,95.6,5.54,2849,345,78,149594,161972,P0171,1,14.16,94,7.18,29,36,40,40,45,2,0,2
VH_270,99.0,4.28,3058,362,78,110165,111495,NONE,1,12.49,47,11.46,32,28,30,30,19,9,1,3
VH_476,90.1,5.58,2654,332,61,52853,64463,NONE,0,13.41,26,7.71,32,33,40,34,30,12,0,4
VH_74,94.7,7.4,2989,344,80,120779,130039,NONE,0,13.81,72,4.16,33,35,32,38,31,13,0,5
VH_417,98.3,7.63,1944,298,63,93499,103828,P0500,0,11.94,98,7.69,29,28,31,33,22,3,1,3
VH_367,74.0,3.08,2574,388,75,73967,85161,NONE,0,11.88,58,9.29,33,28,36,39,35,2,0,5
VH_493,94.2,8.9,3039,353,76,57683,58402,P0500,0,13.88,74,3.27,34,31,34,39,18,7,0,5
VH_130,74.0,3.35,2320,296,87,70344,79615,P0300,0,12.19,84,5.89,34,30,36,35,25,15,1,3
VH_384,95.7,4.11,2342,375,66,99180,112909,NONE,0,12.02,26,5.81,31,31,36,38,36,13,1,3
VH_474,105.8,3.94,2971,374,75,80362,84990,P0420,0,12.82,27,7.8,36,29,31,32,23,4,1,0
VH_384,108.1,8.0,3467,319,68,111373,122105,P0500,0,13.23,48,9.84,34,31,35,33,37,13,1,1
VH_104,78.1,8.56,2284,295,65,62933,67191,P0171,0,13.89,58,5.61,34,33,34,33,38,6,0,4
VH_417,92.5,5.8,2337,374,77,112296,126354,NONE,0,13.59,45,11.85,30,31,38,36,21,3,1,3
VH_208,108.6,3.13,1680,370,80,137693,140820,P0420,0,12.16,55,9.73,35,32,31,39,44,7,1,1
VH_165,107.7,7.34,2308,386,99,60735,61478,NONE,0,11.94,89,11.99,33,31,40,38,24,15,1,5
VH_77,104.1,4.22,2866,377,85,125793,131119,P0500,0,14.02,93,4.94,29,33,32,37,43,4,1,5
VH_123,83.4,8.1,1104,305,100,69396,75676,NONE,0,13.88,66,7.9,29,29,35,32,35,2,0,5
VH_494,104.5,4.98,1250,312,72,69990,78174,NONE,0,12.13,23,7.23,31,29,37,37,25,8,0,1
VH_333,100.4,4.02,2699,313,93,141526,148279,P0171,0,13.7,76,5.57,29,29,30,30,26,5,0,2
VH_122,107.3,1.76,1153,304,68,134634,143590,NONE,0,12.69,86,8.42,36,35,31,31,44,13,0,4
VH_432,95.1,4.07,1452,399,66,126104,135050,P0171,0,11.83,72,5.33,35,33,34,35,26,4,0,2
VH_328,83.6,5.45,2782,309,71,93950,104959,P0300,0,13.92,56,9.48,34,30,32,38,20,3,0,5
VH_121,83.0,8.31,3328,312,82,115351,120893,NONE,0,14.7,94,5.38,28,28,33,38,37,8,0,1
VH_7,80.2,8.43,940,367,71,115997,125818,P0500,1,14.72,63,7.32,36,34,34,37,34,4,1,1
VH_299,87.9,8.94,859,358,98,81457,83115,P0171,0,11.67,60,5.52,29,34,39,38,31,2,1,2
VH_43,103.6,7.33,1009,357,84,149201,155069,NONE,0,12.3,52,8.58,30,33,35,30,39,3,1,0
VH_387,77.3,8.07,2740,290,72,60079,64299,NONE,1,14.53,81,7.59,33,35,39,31,25,7,1,3
VH_215,78.4,7.82,1649,356,90,94318,106271,NONE,1,14.79,38,10.4,32,30,31,30,29,15,1,3
VH_376,92.6,3.53,934,341,64,81648,85984,NONE,0,12.15,87,8.12,36,30,30,40,22,3,0,2
VH_197,89.6,1.79,2912,264,82,107006,116173,P0171,1,12.26,27,7.49,36,36,32,39,23,13,1,0
VH_148,80.6,1.02,3244,315,95,92148,96045,P0171,1,11.53,53,5.79,36,32,38,33,34,15,0,2
VH_32,105.7,1.34,1813,387,83,136067,140246,P0300,0,11.85,21,6.07,33,30,39,33,33,14,0,4
VH_198,79.5,6.21,1670,268,90,115247,125562,NONE,0,11.57,23,10.35,34,31,32,35,43,3,0,4
